Time Difference,user.screen_name
0 days 00:33:26.000000000,susietrouble
0 days 00:33:34.000000000,MadParkNoMom
0 days 00:33:36.000000000,Howlenator
0 days 00:33:40.000000000,robandcarol99
0 days 00:33:44.000000000,TweetTheIP
0 days 00:33:53.000000000,SledgeCitysHero
0 days 00:33:55.000000000,MichaelJayWood
0 days 00:34:03.000000000,Ernestoarechiga
0 days 00:34:12.000000000,toemas_castle
0 days 00:34:13.000000000,dragic007
0 days 00:34:27.000000000,dani_boi
0 days 00:34:28.000000000,MollsMT
0 days 00:34:43.000000000,_JordanCardenas
0 days 00:34:51.000000000,ms_soulteroh
0 days 00:34:53.000000000,KarlaMendoza00
0 days 00:34:53.000000000,Brooke_Evans81
0 days 00:34:59.000000000,crosado1118
0 days 00:35:07.000000000,babacar14
0 days 00:35:07.000000000,JckZvonar5
0 days 00:35:07.000000000,berrylicious343
0 days 00:35:10.000000000,cameickmeyer
0 days 00:35:14.000000000,Iiztired
0 days 00:35:16.000000000,andy_candy_30
0 days 00:35:17.000000000,USTweetsDistill
0 days 00:35:25.000000000,SalmaTheus1
0 days 00:35:25.000000000,goodfellas12967
0 days 00:35:25.000000000,imawillmartin
0 days 00:35:38.000000000,mmerchain
0 days 00:35:42.000000000,17Wanderlust
0 days 00:35:43.000000000,arps23
0 days 00:35:46.000000000,CKing9307
0 days 00:35:46.000000000,jovanovicg
0 days 00:35:51.000000000,bili23
0 days 00:36:05.000000000,ccvc2810
0 days 00:36:10.000000000,molly_gross
0 days 00:36:40.000000000,MiamiBlunts
0 days 00:36:43.000000000,delicateegg
0 days 00:36:44.000000000,Megative
0 days 00:36:53.000000000,etatymmot
0 days 00:36:55.000000000,Jerry_exists_
0 days 00:37:00.000000000,james_geiger7
0 days 00:37:09.000000000,kickthesitchkev
0 days 00:37:10.000000000,mayurika_hz
0 days 00:37:12.000000000,EveForster
0 days 00:37:14.000000000,Jacksonisanok
0 days 00:37:18.000000000,oopsycharlie
0 days 00:37:22.000000000,casamanana56
0 days 00:37:22.000000000,casamanana56
0 days 00:37:31.000000000,70texmom
0 days 00:37:33.000000000,nrmalbabu
0 days 00:37:34.000000000,TheDesignerd
0 days 00:37:40.000000000,slennon4
0 days 00:37:41.000000000,prmurphy27
0 days 00:37:43.000000000,lmpurchase
0 days 00:37:45.000000000,Colin_Cups
0 days 00:37:45.000000000,adisasterreally
0 days 00:37:48.000000000,nicolletrudeau
0 days 00:37:48.000000000,gescutia9410
0 days 00:37:59.000000000,Kavehpd
0 days 00:38:04.000000000,morganbartlett_
0 days 00:38:04.000000000,_rob_the_bob_
0 days 00:38:12.000000000,slayaniston
0 days 00:38:22.000000000,Pierregenestden
0 days 00:38:33.000000000,aine_boden
0 days 00:38:37.000000000,briand_82
0 days 00:38:40.000000000,YOTERBEBOBOTER
0 days 00:38:40.000000000,kateykat85
0 days 00:38:46.000000000,graymam
0 days 00:38:58.000000000,linusdahlander
0 days 00:39:01.000000000,bmciver
