id,retweeted_status.id,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.friends_count,retweeted_status.user.followers_count,text,retweeted_status.retweet_count
795970436332929024,795970006475567104,Tue Nov 08 12:45:15 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,814374499,Dylan_Sandas,1006,492,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",42
795970437645762560,795970006475567104,Tue Nov 08 12:45:15 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3017914853,dorisstory5,113,32,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",43
795970439419953152,795970006475567104,Tue Nov 08 12:45:15 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,1429320763,JoLoDiBenedetto,141,279,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",44
795970452086812672,795970006475567104,Tue Nov 08 12:45:18 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,757749193704214528,Donttellyournew,100,304,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",45
795970459246411776,795970006475567104,Tue Nov 08 12:45:20 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,783561210419642368,Lili6Lin,144,332,75541946,LaraLeaTrump,373,96776,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",46
795970465315618816,795970006475567104,Tue Nov 08 12:45:22 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3185264267,civello_cherise,86,591,75541946,LaraLeaTrump,373,96776,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",47
795970467031056384,795970006475567104,Tue Nov 08 12:45:22 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,568178203,optionbag,356,453,75541946,LaraLeaTrump,373,96776,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",48
795970518587494400,795970006475567104,Tue Nov 08 12:45:34 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2202948090,allchops1,4757,1635,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",50
795970522332925952,795970006475567104,Tue Nov 08 12:45:35 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,66499214,djh0002002,56,77,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",51
795970523742302208,795970006475567104,Tue Nov 08 12:45:35 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,306288156,QueenInTheNrth,342,188,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",52
795970528079126532,795970006475567104,Tue Nov 08 12:45:36 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3652135875,orrick_media,255,59,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",53
795970534886342656,795970006475567104,Tue Nov 08 12:45:38 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3680718199,RealJohnGII,761,516,75541946,LaraLeaTrump,373,96775,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",54
795970547020689408,795970006475567104,Tue Nov 08 12:45:41 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,361444464,welzZalia,193,229,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",55
795970567493087232,795970006475567104,Tue Nov 08 12:45:46 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,39349894,EricTrump,473,557501,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",58
795970572198899712,795970006475567104,Tue Nov 08 12:45:47 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,745761436299890688,magasouthern,928,965,75541946,LaraLeaTrump,373,96775,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",60
795970571209244676,795970006475567104,Tue Nov 08 12:45:47 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,898635746,SecretAZ12,288,727,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",59
795970579635568640,795970006475567104,Tue Nov 08 12:45:49 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,271172870,brockheather03,87,346,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",61
795970584702287872,795970006475567104,Tue Nov 08 12:45:50 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3608463552,CalderonHenk,800,1123,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",62
795970591593402369,795970006475567104,Tue Nov 08 12:45:52 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,218377052,Auxranch,217,150,75541946,LaraLeaTrump,373,96775,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",63
