user_id,cap,content_score,display_score,friend_score,network_score,sentiment_score,english_score,universal_score
261236518,0.005778301,1.2,,0.9,1.2,0.6,0.135582577,0.119569867
763832397410414592,,,,,,,,
252935567,,,,,,,,
3028974489,0.004725362,0.5,,1.2,1.1,0.6,0.053331281,0.103285735
4865661046,,,,,,,,
23240304,0.003353677,0.6,,0.7,0.9,3.8,0.06783457,0.076513107
4252105694,,,,,,,,
36898228,0.004725362,1.1,,1.7,3.1,0.7,0.073433262,0.103285735
772188614058844161,,,,,,,,
23582253,0.00430424,1,,1.3,1.1,0.7,0.221806472,0.095902762
381214787,0.067479061,3.7,,2.5,4.5,2.2,0.706420424,0.433677434
405702914,,,,,,,,
924888384,0.001865505,3,,0.8,0.9,0.8,0.135582577,0.032398755
2735971002,,,,,,,,
766443367236526080,0.004725362,1.4,,0.8,1.5,2.2,0.06783457,0.103285735
80926170,0.002431366,0.2,,1.7,0.5,0.7,0.049183848,0.052029366
467012970,0.003626193,1.7,,0.6,1,1.1,0.079454653,0.082539663
3010341234,,,,,,,,
49720832,0.003116818,0.4,,0.7,2.1,0.3,0.073433262,0.070892573
301235578,0.002307921,1.4,,0.8,0.7,0.7,0.06783457,0.048113666
855318254,0.002910297,0.2,,1.3,0.4,0.3,0.053331281,0.065655562
345186113,0.002100996,0.2,,0.3,0.7,0.7,0.023437101,0.04110674
4883847269,0.002307921,0.9,,0.7,1.3,0.6,0.073433262,0.048113666
2212677454,0.003353677,0.5,,0.6,1.1,0.7,0.045343501,0.076513107
393602375,0.002910297,0.7,,1,1.4,0.7,0.062633878,0.065655562
319276183,0.05430461,2.9,,1.6,1.7,3.2,0.669827127,0.39374646
272499767,0.003116818,0.9,,0.7,0.9,0.4,0.045343501,0.070892573
3424884918,0.023811569,1.3,,2.4,2.2,2.1,0.125889289,0.267344003
189340554,0.002910297,0.5,,0.9,0.4,0.4,0.038503445,0.065655562
420266672,,,,,,,,
3589745233,0.00521331,0.4,,0.7,1.2,0.6,0.125889289,0.111167191
1440616824,0.048615291,4.6,,3.4,4.3,4,0.771954233,0.374266788
713872926819352576,0.00521331,0.7,,0.6,0.5,0.2,0.049183848,0.111167191
58607069,0.021041094,3,,0.8,2.2,3.5,0.269102246,0.251523348
1689677240,0.003353677,0.4,,0.8,1.7,0.4,0.057807183,0.076513107
64219311,0.009037049,1.9,,1.6,1,1.1,0.207427967,0.158817464
798932341,,,,,,,,
4711804664,0.014565852,0.4,,0.8,0.4,0.3,0.108277007,0.207905573
466114522,0.006431293,0.9,,0.9,2.6,0.9,0.125889289,0.128515834
706186365919080448,,,,,,,,
702340456328245248,0.002307921,1.8,,1.9,1.2,0.6,0.092866954,0.048113666
722087539788554240,0.060559163,2.9,,2.7,1.9,3.4,0.341219355,0.413569898
339820844,0.026940289,0.8,,0.8,1,0.4,0.100309357,0.283782475
212457252,0.00272963,0.4,,0.8,0.5,0.5,0.021561509,0.060780114
132027703,,,,,,,,
787336896917626880,0.014565852,2,,1.4,2.8,3.6,0.180767269,0.207905573
751820025074450432,,,,,,,,
35467274,0.00430424,1.2,,1.6,3,1,0.145897657,0.095902762
736014848635633664,,,,,,,,
709424262604570624,,,,,,,,
2780003122,,,,,,,,
775885449286025219,0.003353677,0.4,,0.8,1.1,0.4,0.073433262,0.076513107
2964664061,0.199882599,3,,2.3,2.7,4.1,0.463592191,0.63570684
27251947,,,,,,,,
259006736,,,,,,,,
18611073,0.001865505,0.6,,0.7,0.4,0.5,0.057807183,0.032398755
703154936083656704,,,,,,,,
755918787237511168,,,,,,,,
760238456521891840,,,,,,,,
17561562,,,,,,,,
567911598,0.016452305,0.6,,1.7,1.2,0.9,0.079454653,0.221795688
45154341,0.023811569,3.3,,1.2,2.8,3.3,0.322306022,0.267344003
1951965764,,,,,,,,
745136880841220096,0.005778301,1.6,,1.9,1,0.5,0.057807183,0.119569867
1549619689,0.00430424,1,,0.9,1.4,1,0.156855103,0.095902762
734094404965662720,,,,,,,,
794261178222596096,,,,,,,,
426561297,,,,,,,,
3219651913,,,,,,,,
1104600649,0.130655984,4.6,,4.5,3.2,4.5,0.631054837,0.556587037
758877956462608384,,,,,,,,
94473888,0.003626193,1.2,,0.4,1.2,1,0.073433262,0.082539663
2956657746,0.002571044,1.8,,0.5,1.2,3.6,0.06783457,0.056244912
791486501708234752,0.00430424,1.1,,1.1,0.5,1.3,0.085924,0.095902762
245885182,0.030450445,3.1,,1.3,0.8,1,0.322306022,0.300816712
2508447960,0.003353677,0.5,,1,1,0.7,0.035465933,0.076513107
70766002,0.00272963,0.6,,0.5,1.5,0.6,0.108277007,0.060780114
750676098002874368,0.083851147,4.7,,2.2,4.4,4.4,0.771954233,0.474488541
784738349567401984,0.003353677,1.1,,2,2.5,0.7,0.180767269,0.076513107
1553381977,,,,,,,,
1499087472,0.043420869,4.5,,1.5,2.7,3.3,0.590512927,0.355186217
788206209782255617,,,,,,,,
2573900950,,,,,,,,
1963325634,0.002571044,3.5,,1.8,1.6,1.9,0.108277007,0.056244912
502116444,,,,,,,,
751997503663464450,0.003940624,0.3,,1.4,0.8,0.6,0.108277007,0.088995156
125304610,0.007183846,1.4,,0.9,1.9,1,0.108277007,0.13802619
4395836296,0.023811569,1.2,,2.2,1.6,1.1,0.156855103,0.267344003
20693881,0.011448498,1.9,,0.5,1.9,2.1,0.135582577,0.182079031
1491702116,,,,,,,,
46296116,,,,,,,,
713747732809302016,,,,,,,,
750698301192822784,,,,,,,,
780891864002072576,0.009037049,1.3,,1,1.9,0.9,0.180767269,0.158817464
397423994,0.1803031,4.5,,4.6,4.6,4.7,0.669827127,0.616428063
3183365155,0.009037049,1.3,,0.7,1.7,0.4,0.062633878,0.158817464
3376823993,0.012907437,4.3,,0.9,3.5,3.8,0.193749479,0.194667737
286760617,0.003626193,1.7,,0.8,2,0.8,0.062633878,0.082539663
17164665,0.003626193,0.9,,0.5,0.7,0.3,0.079454653,0.082539663
114023339,,,,,,,,
786271733741330432,0.006431293,0.7,,1.1,3.1,0.9,0.193749479,0.128515834
3231733715,0.00430424,0.5,,0.7,0.5,0.4,0.053331281,0.095902762
779563097237303296,0.104603479,0.9,,1,1.2,1,0.286212062,0.515643331
3395811605,0.005778301,0.7,,1.3,1.1,1,0.180767269,0.119569867
714509850542084098,0.003116818,0.3,,1.4,0.4,0.5,0.053331281,0.070892573
987132296,,,,,,,,
784402760687124480,0.003116818,0.6,,1,1.5,0.7,0.045343501,0.070892573
27098834,0.010164988,3.3,,1.9,3.7,2.9,0.079454653,0.170132427
717683824906346496,0.003353677,0.6,,0.6,1.3,0.3,0.053331281,0.076513107
4890583469,0.009037049,1.9,,1.2,1,0.7,0.079454653,0.158817464
574183384,,,,,,,,
764983961374162946,,,,,,,,
1272873314,0.002198441,0.6,,1.1,0.6,1.3,0.027677698,0.044478832
161972853,0.008048111,1.5,,1.2,1.4,1.1,0.053331281,0.148120708
146677265,0.003940624,0.6,,1.9,1,1.2,0.073433262,0.088995156
22292787,0.008048111,1.4,,0.7,1,0.4,0.168473166,0.148120708
44879731,0.002571044,1.1,,0.7,1.2,0.4,0.06783457,0.056244912
63596649,0.003626193,0.5,,0.8,1,0.5,0.038503445,0.082539663
374498458,0.014565852,1.2,,1.6,3.5,0.4,0.079454653,0.207905573
764643388385693696,0.012907437,2.2,,0.9,1.1,3.5,0.06783457,0.194667737
816061374,,,,,,,,
1227326366,,,,,,,,
1692466376,0.010164988,1.6,,1.3,2,1.9,0.135582577,0.170132427
741420007876395008,,,,,,,,
291405304,0.001642796,0.4,,0.4,0.3,0.2,0.025471598,0.023518772
3312054601,0.026940289,1.9,,2.1,1,2,0.168473166,0.283782475
234615767,,,,,,,,
4501779254,0.00521331,1.1,,0.8,1.8,0.6,0.06783457,0.111167191
4537267095,,,,,,,,
2823147779,,,,,,,,
930556002,0.005778301,1.4,,1.6,1.3,2.6,0.092866954,0.119569867
2841543441,0.067479061,2.4,,2.2,0.8,0.6,0.286212062,0.433677434
793954510590722048,0.002571044,0.7,,1.2,1.7,0.4,0.100309357,0.056244912
740390230516240385,,,,,,,,
300276016,0.002100996,0.4,,0.7,0.5,0.3,0.057807183,0.04110674
1150914516,,,,,,,,
788894984871170048,,,,,,,,
3025677089,,,,,,,,
738570141621989377,0.002100996,0.4,,0.7,1.7,0.5,0.023437101,0.04110674
2622794806,0.067479061,4,,2.9,2.4,3.6,0.442451481,0.433677434
47841147,,,,,,,,
3884926699,0.008048111,1.3,,1.4,3.1,3,0.125889289,0.148120708
1419471440,,,,,,,,
4835694429,0.116935967,3.3,,2.2,2.7,4,0.650690103,0.536176148
3194974751,,,,,,,,
1898457872,0.004725362,0.5,,0.7,2.6,1.5,0.073433262,0.103285735
786032764940349440,0.004725362,1,,0.8,1.3,1.2,0.108277007,0.103285735
2893927876,,,,,,,,
750417311744421888,0.016452305,2.4,,1.3,1.2,3.2,0.125889289,0.221795688
16482165,,,,,,,,
437109208,,,,,,,,
2486981651,,,,,,,,
403069173,,,,,,,,
1716712674,0.00272963,0.6,,0.5,1,1,0.03265991,0.060780114
278717550,0.001801868,0.8,,0.8,1,1.5,0.108277007,0.029913823
133982697,,,,,,,,
47925659,0.00272963,0.4,,0.5,1.2,0.5,0.06783457,0.060780114
254476520,0.002307921,1.2,,0.8,1.2,0.6,0.038503445,0.048113666
2330881664,0.03867703,0.9,,2,0.8,1,0.207427967,0.336555195
932445374,,,,,,,,
793521852308070400,0.060559163,0.6,,0.8,1.6,0.9,0.145897657,0.413569898
786021727268589568,,,,,,,,
2483500263,,,,,,,,
335824718,0.001865505,0.4,,0.3,0.3,0.3,0.023437101,0.032398755
741302722633306112,0.014565852,2.4,,0.9,2.5,2.7,0.286212062,0.207905573
3053213288,,,,,,,,
414779767,0.003353677,0.4,,0.4,1.1,0.8,0.027677698,0.076513107
2889010472,,,,,,,,
786576360781119489,,,,,,,,
17468666,0.083851147,1.7,,3,1.4,2.4,0.286212062,0.474488541
776418872438251520,0.005778301,0.8,,0.9,1.4,0.4,0.079454653,0.119569867
46930158,0.003940624,3.1,,0.9,1,2.4,0.180767269,0.088995156
180810535,0.002431366,0.2,,0.7,1,0.8,0.03265991,0.052029366
210342473,0.007183846,1.7,,1.6,1.2,2.2,0.116795374,0.13802619
303393393,0.011448498,4.3,,4.6,4.5,4.6,0.506191959,0.182079031
701498147084828673,,,,,,,,
791242017292640256,0.004725362,0.3,,1.1,0.8,0.6,0.092866954,0.103285735
725389467347914753,,,,,,,,
431917957,,,,,,,,
780896358513467393,,,,,,,,
702208439137644544,0.793671751,0.7,,0.8,0.7,1.5,0.800598225,0.920645783
784539461296291840,0.014565852,0.9,,0.9,3.3,2.5,0.145897657,0.207905573
30101204,0.002910297,1.3,,0.9,1.3,1.5,0.073433262,0.065655562
1356464082,,,,,,,,
1431225408,0.00430424,0.4,,0.7,0.9,0.7,0.06783457,0.095902762
24226326,,,,,,,,
2359950842,0.00272963,2.2,,0.6,1,3.9,0.079454653,0.060780114
3305598608,0.002910297,1.8,,1.6,1.2,0.7,0.193749479,0.065655562
2463354259,0.043420869,2.3,,1.5,3.7,0.7,0.303957332,0.355186217
565112744,0.162307584,2,,2.1,2.1,3.4,0.669827127,0.596776171
944264634,0.010164988,2.4,,1.4,4.6,1.1,0.156855103,0.170132427
716367269153079298,0.003940624,0.3,,0.5,0.5,0.2,0.035465933,0.088995156
162858639,0.001935846,3.9,,0.6,1.1,3.6,0.03265991,0.035082643
1556366935,,,,,,,,
152780763,0.116935967,4.3,,2,3.2,4.4,0.506191959,0.536176148
712659752,,,,,,,,
2243530995,,,,,,,,
895784959,0.093608419,2.9,,2.8,3.5,3.6,0.740529101,0.495057564
3323028668,0.043420869,2.1,,0.9,2.7,0.7,0.400861391,0.355186217
1171311098,0.002571044,1.3,,0.6,0.7,0.5,0.038503445,0.056244912
2391853732,,,,,,,,
2779880657,,,,,,,,
27831941,,,,,,,,
4076422095,0.009037049,0.5,,1,1.4,0.5,0.073433262,0.158817464
908242453,,,,,,,,
37600949,0.00430424,0.5,,1.2,2.5,0.4,0.030068974,0.095902762
794053061043843072,0.043420869,2.6,,2.9,3.1,0.8,0.322306022,0.355186217
173119648,0.269683227,4,,2.9,4,4.4,0.800598225,0.690801916
1014432451,,,,,,,,
2826490595,0.002431366,0.5,,0.8,1.2,0.4,0.045343501,0.052029366
777622223863418880,0.018599227,1.5,,1.4,0.6,1.3,0.207427967,0.236336911
312848382,0.012907437,0.5,,1,0.8,0.4,0.092866954,0.194667737
327990253,0.011448498,0.4,,2,1.8,0.4,0.079454653,0.182079031
4237277387,0.244462545,4.2,,3.6,4.8,4.7,0.723800247,0.672938752
786725933411545097,0.026940289,3,,1.1,1.3,2.6,0.669827127,0.283782475
22719661,0.00430424,0.4,,0.7,0.9,0.3,0.041789835,0.095902762
25370815,0.002100996,1.2,,0.8,0.9,2.4,0.038503445,0.04110674
708464323190894593,,,,,,,,
776414060271263744,0.003353677,1.5,,0.5,0.6,1.3,0.085924,0.076513107
4303603094,0.006431293,0.6,,0.6,2.4,1.1,0.135582577,0.128515834
601238848,0.006431293,1.2,,1.6,2.1,2.2,0.145897657,0.128515834
703056462331846656,0.010164988,1.7,,1.7,1,0.8,0.079454653,0.170132427
775712920571408384,,,,,,,,
755262191415201792,0.006431293,2.8,,0.6,0.6,1.7,0.156855103,0.128515834
762461954141147136,,,,,,,,
393789166,,,,,,,,
97503243,,,,,,,,
2559247979,,,,,,,,
2975208676,,,,,,,,
192091151,,,,,,,,
722139253082361856,0.006431293,0.4,,0.9,0.3,0.5,0.038503445,0.128515834
3593561720,0.006431293,0.5,,1.1,0.6,1.1,0.057807183,0.128515834
1726098164,0.021041094,2.2,,0.8,3,3.3,0.303957332,0.251523348
1440100416,,,,,,,,
593859664,0.002198441,0.6,,0.4,0.8,1.3,0.021561509,0.044478832
750226469251485696,,,,,,,,
29241560,,,,,,,,
786680466376097792,0.009037049,1.1,,1.9,1.4,1.6,0.108277007,0.158817464
746840006531092481,,,,,,,,
1656884071,0.006431293,1.2,,0.9,0.8,1.7,0.085924,0.128515834
380620915,0.026940289,2.6,,1,1.4,2,0.116795374,0.283782475
237150726,0.002571044,1.6,,0.8,0.6,1.7,0.045343501,0.056244912
1130244464,,,,,,,,
1500566642,0.003940624,1,,0.7,0.9,0.3,0.041789835,0.088995156
394392730,0.003940624,0.3,,1,0.6,0.3,0.053331281,0.088995156
44041065,0.026940289,2.6,,3,2,1.6,0.421517259,0.283782475
37969344,0.003116818,1.7,,0.8,0.8,0.9,0.079454653,0.070892573
