,Time Difference,user.screen_name
12108,0 days 01:23:36.000000000,Stojkovic2306
12120,0 days 01:23:46.000000000,chamithss
12130,0 days 01:23:56.000000000,sayedm645
12131,0 days 01:23:56.000000000,DanielzMontero
12132,0 days 01:23:57.000000000,hallucienate
12145,0 days 01:24:09.000000000,False_Project
12157,0 days 01:24:17.000000000,demo_fan
12177,0 days 01:24:30.000000000,thetechsharp
12187,0 days 01:24:35.000000000,TaborEvan
12188,0 days 01:24:35.000000000,gfngvalente
12210,0 days 01:24:56.000000000,blake_woodland
12216,0 days 01:24:59.000000000,JEmmanuelP
12229,0 days 01:25:08.000000000,ewanerd
12238,0 days 01:25:15.000000000,ha17solo
12245,0 days 01:25:23.000000000,banjaxedgames
12248,0 days 01:25:25.000000000,ClemmensNoah
12264,0 days 01:25:39.000000000,LitheBeep
12276,0 days 01:25:46.000000000,nwEric173
12279,0 days 01:25:51.000000000,KingWeazy
12286,0 days 01:25:57.000000000,Lavaloopy
12291,0 days 01:26:03.000000000,bco08
12298,0 days 01:26:07.000000000,marcusstenlund
12299,0 days 01:26:08.000000000,ninjaaxlove
12301,0 days 01:26:08.000000000,_Guillesss
12304,0 days 01:26:09.000000000,SandraPersson20
12320,0 days 01:26:19.000000000,cfliu
12341,0 days 01:26:32.000000000,jabella99
12358,0 days 01:26:48.000000000,joshmcguire
12376,0 days 01:27:04.000000000,mkotapka
12390,0 days 01:27:15.000000000,Knetenulph
12392,0 days 01:27:16.000000000,Rafaelx_v4
12394,0 days 01:27:18.000000000,ichmachmut
12426,0 days 01:27:41.000000000,Dr_Griese
12450,0 days 01:27:52.000000000,EzequielJimenez
12451,0 days 01:27:53.000000000,andyyoohyunkim
12459,0 days 01:27:55.000000000,TigaeriuB
12468,0 days 01:28:02.000000000,drmoar1376
12480,0 days 01:28:06.000000000,sameer_hussain_
12486,0 days 01:28:08.000000000,Rafaelx_v5
12492,0 days 01:28:09.000000000,Bartoshx
12495,0 days 01:28:11.000000000,almasri_abed
12507,0 days 01:28:16.000000000,premtimK1
12523,0 days 01:28:24.000000000,jakagrad
12527,0 days 01:28:25.000000000,insainii
12537,0 days 01:28:30.000000000,snefmeister
12546,0 days 01:28:33.000000000,LiekensStijn
12548,0 days 01:28:34.000000000,daniel_mc_41
12557,0 days 01:28:36.000000000,abctrew
12559,0 days 01:28:37.000000000,mehervan97
12563,0 days 01:28:39.000000000,ZigaKosec
12569,0 days 01:28:41.000000000,FreakyToes0357
12570,0 days 01:28:42.000000000,pedro_mois
12579,0 days 01:28:48.000000000,persae_rex
12581,0 days 01:28:49.000000000,CorySauder
12584,0 days 01:28:50.000000000,maargentine
12595,0 days 01:28:56.000000000,Dramaccia
12597,0 days 01:28:58.000000000,netkrespo
12612,0 days 01:29:03.000000000,ebenji_
12623,0 days 01:29:09.000000000,RileyBriss
12624,0 days 01:29:09.000000000,William15669485
12625,0 days 01:29:10.000000000,LapriseEtienne
12642,0 days 01:29:18.000000000,jonasblomback
12649,0 days 01:29:21.000000000,nicogomez211
12651,0 days 01:29:22.000000000,97cream
12652,0 days 01:29:22.000000000,BridgelallDevon
12656,0 days 01:29:24.000000000,hvihavai
12660,0 days 01:29:24.000000000,victor8585m
12666,0 days 01:29:27.000000000,xmichz26
12669,0 days 01:29:28.000000000,abyad_omar
12673,0 days 01:29:29.000000000,flipkid
12674,0 days 01:29:29.000000000,thewineshed
12678,0 days 01:29:31.000000000,EGM_671
12681,0 days 01:29:33.000000000,MatijaP6
12695,0 days 01:29:39.000000000,GasperLenart
12705,0 days 01:29:45.000000000,vakulbharatwal
12707,0 days 01:29:45.000000000,CallumFlack3
12724,0 days 01:29:56.000000000,TechReviewMag
12733,0 days 01:29:59.000000000,UOTASK
12736,0 days 01:30:02.000000000,MohammedQarariy
12739,0 days 01:30:03.000000000,Inmaking96
12762,0 days 01:30:11.000000000,Olivierbergeron
12768,0 days 01:30:13.000000000,Al2Xbeats
12771,0 days 01:30:13.000000000,14_aBaDy_
12772,0 days 01:30:15.000000000,EliasSgorbati
12775,0 days 01:30:15.000000000,IvarLarsson
12787,0 days 01:30:19.000000000,wangggggggggggg
12791,0 days 01:30:20.000000000,piku_pr
12792,0 days 01:30:21.000000000,nick_17599
12794,0 days 01:30:21.000000000,ARC96
12795,0 days 01:30:22.000000000,nojsh0q
12806,0 days 01:30:26.000000000,NabeelH95
12846,0 days 01:30:45.000000000,Ovary_Overlord
12863,0 days 01:30:54.000000000,CWantzin
12883,0 days 01:30:59.000000000,ABahturin
12886,0 days 01:31:01.000000000,drodr017
12905,0 days 01:31:10.000000000,franssnl
12908,0 days 01:31:11.000000000,FogleWonthorp
12917,0 days 01:31:15.000000000,Eduardo92Pedro
12922,0 days 01:31:18.000000000,Ninjaman9901
12925,0 days 01:31:19.000000000,infzxz
12938,0 days 01:31:24.000000000,mralex9109
12951,0 days 01:31:28.000000000,bizarreapps
12961,0 days 01:31:31.000000000,RyanSmith1019
12975,0 days 01:31:37.000000000,Nic0o27
12982,0 days 01:31:39.000000000,e460426292b2477
12986,0 days 01:31:39.000000000,NyleMiura
12996,0 days 01:31:43.000000000,Arjenvdgoes
13005,0 days 01:31:49.000000000,teraniuxx91
13008,0 days 01:31:50.000000000,robdamm
13015,0 days 01:31:54.000000000,therealrayhuang
13016,0 days 01:31:55.000000000,charanpahari
13017,0 days 01:31:55.000000000,MarmikThakkar
13031,0 days 01:32:02.000000000,IreneFuBDN
13044,0 days 01:32:09.000000000,JasaSR2
13052,0 days 01:32:12.000000000,tuwairqibandar
13058,0 days 01:32:12.000000000,tuwairqibandar
13063,0 days 01:32:20.000000000,AhamedRashik
13072,0 days 01:32:23.000000000,R_DeMoerlooze
13082,0 days 01:32:29.000000000,blacscorpion1
13085,0 days 01:32:29.000000000,athenajk
13088,0 days 01:32:30.000000000,General_Jonte
13098,0 days 01:32:33.000000000,OscarSalazar7
13101,0 days 01:32:35.000000000,Viniblopes
13109,0 days 01:32:39.000000000,goml_ben
13110,0 days 01:32:39.000000000,yurueihuang17
13121,0 days 01:32:44.000000000,jeanbratu
13122,0 days 01:32:44.000000000,chippyminton_
13123,0 days 01:32:44.000000000,svlogger0315
13130,0 days 01:32:47.000000000,derossi020
13154,0 days 01:32:57.000000000,ceiphr
13157,0 days 01:32:58.000000000,yurueihuang19
13161,0 days 01:33:00.000000000,poojalohkane
13163,0 days 01:33:01.000000000,arjunned
13168,0 days 01:33:03.000000000,seljak22
13173,0 days 01:33:05.000000000,PeterSwingo
13181,0 days 01:33:08.000000000,Icabrera2727
13183,0 days 01:33:09.000000000,gay__dong
13184,0 days 01:33:09.000000000,Parthsharma151
13185,0 days 01:33:09.000000000,suvodeepdas
13196,0 days 01:33:13.000000000,tsomby
13242,0 days 01:33:29.000000000,chrissandell_
13243,0 days 01:33:30.000000000,amidau_
13248,0 days 01:33:34.000000000,Daniboy_123
13252,0 days 01:33:37.000000000,EddsBed
13254,0 days 01:33:38.000000000,Rmac414
13272,0 days 01:33:45.000000000,Tettraa
13279,0 days 01:33:48.000000000,MaxMust42709469
13282,0 days 01:33:49.000000000,NFLvocab
13303,0 days 01:33:58.000000000,PhillipTrump
13304,0 days 01:33:58.000000000,jeanbratu
13306,0 days 01:33:59.000000000,battika1
13309,0 days 01:34:01.000000000,Ash_rees23
13315,0 days 01:34:02.000000000,ziyan_cui
13317,0 days 01:34:02.000000000,OfficalNbd9
13327,0 days 01:34:06.000000000,MohammadJamilSu
13338,0 days 01:34:09.000000000,chatha_gurpreet
13339,0 days 01:34:10.000000000,carrollpaul
13341,0 days 01:34:10.000000000,Luca_Bi
13347,0 days 01:34:14.000000000,_MartinJurek_
13348,0 days 01:34:14.000000000,I_E_Leibowitz
13360,0 days 01:34:22.000000000,justin_a_marsh
13361,0 days 01:34:22.000000000,balajibharatsai
13367,0 days 01:34:24.000000000,keepupaj
13378,0 days 01:34:29.000000000,BetaSpielt
13379,0 days 01:34:29.000000000,NemDiggers
13386,0 days 01:34:31.000000000,SergioFlores123
13397,0 days 01:34:39.000000000,kamronpm
13400,0 days 01:34:40.000000000,RokovToni
13414,0 days 01:34:45.000000000,BlabergPetur
13431,0 days 01:34:52.000000000,FezDiscreet
13432,0 days 01:34:52.000000000,greengreifer
13443,0 days 01:34:55.000000000,joshlugy
13450,0 days 01:34:58.000000000,LuleLel
13452,0 days 01:34:59.000000000,Just_MrWolf
13460,0 days 01:35:03.000000000,Lenny_OLenny
13474,0 days 01:35:09.000000000,rob99330
13481,0 days 01:35:14.000000000,thepauldahlke
13495,0 days 01:35:19.000000000,jesper_k_hansen
13505,0 days 01:35:22.000000000,Sindrekdn_spam
13508,0 days 01:35:25.000000000,DaniloAndjelic
13510,0 days 01:35:26.000000000,alinschuller
13520,0 days 01:35:29.000000000,GeekyPeacock
13522,0 days 01:35:29.000000000,max_galovic
13544,0 days 01:35:36.000000000,TibGui
13551,0 days 01:35:40.000000000,KristupasL
13564,0 days 01:35:49.000000000,Nuno_T
13567,0 days 01:35:50.000000000,KristupasL
13569,0 days 01:35:50.000000000,mateihorea17
13583,0 days 01:35:56.000000000,MarkoKekic1
13588,0 days 01:35:57.000000000,GolfBev
13589,0 days 01:35:58.000000000,Arsuu_02
13593,0 days 01:36:00.000000000,frielmark23
13594,0 days 01:36:00.000000000,johnkontos23
13598,0 days 01:36:01.000000000,piutta2000
13599,0 days 01:36:01.000000000,DeclanMaher3
13628,0 days 01:36:13.000000000,thestig_1986
13629,0 days 01:36:14.000000000,NicholasNCBrI
13634,0 days 01:36:16.000000000,AryanSh50060824
13642,0 days 01:36:19.000000000,FabianBarszcz
13651,0 days 01:36:22.000000000,s_younus15
13654,0 days 01:36:23.000000000,saiganesh49
13658,0 days 01:36:24.000000000,DiegoTuon
13671,0 days 01:36:29.000000000,martincferron
13679,0 days 01:36:32.000000000,alexfrysz
13681,0 days 01:36:33.000000000,KingJDuffie
13691,0 days 01:36:38.000000000,kungfupiano
13694,0 days 01:36:38.000000000,tadib_khan
13705,0 days 01:36:46.000000000,Blakerelli
13722,0 days 01:36:53.000000000,simonski_george
13724,0 days 01:36:53.000000000,IlyasElUamari
13734,0 days 01:36:57.000000000,Stewart88Brett
13740,0 days 01:37:00.000000000,trashmanbruno
13750,0 days 01:37:04.000000000,marisouzaleao
13752,0 days 01:37:04.000000000,Jakiruli
13754,0 days 01:37:05.000000000,AvengerJRF
13765,0 days 01:37:10.000000000,spazznut
13768,0 days 01:37:11.000000000,TheCodyGrenz
13775,0 days 01:37:15.000000000,rbchung2
13776,0 days 01:37:16.000000000,Jainam87287557
13785,0 days 01:37:20.000000000,lamnmi232
13800,0 days 01:37:26.000000000,Andre_rg14
13802,0 days 01:37:28.000000000,fjakdfs
13819,0 days 01:37:36.000000000,JohBirk
13825,0 days 01:37:38.000000000,PurpleNike23
13832,0 days 01:37:41.000000000,dheerajsambrani
13837,0 days 01:37:42.000000000,pjboyen
13850,0 days 01:37:48.000000000,Tymoutarde
13853,0 days 01:37:49.000000000,lexander_Holm
13861,0 days 01:37:53.000000000,Electr0dynamix
13871,0 days 01:37:59.000000000,NilsChristian11
13883,0 days 01:38:04.000000000,DeaHolm
13888,0 days 01:38:05.000000000,FraserTurnerr
13891,0 days 01:38:06.000000000,Jesper_cs
13892,0 days 01:38:06.000000000,dumbasdirt
13901,0 days 01:38:11.000000000,amoalexx
13908,0 days 01:38:13.000000000,janniszipp
13912,0 days 01:38:18.000000000,MikkelBThomsen
13917,0 days 01:38:20.000000000,ethanmcrossman
13918,0 days 01:38:21.000000000,arjun0492
13919,0 days 01:38:21.000000000,jackorocks101
13920,0 days 01:38:21.000000000,Herobecerra
13921,0 days 01:38:22.000000000,princesharma961
13923,0 days 01:38:22.000000000,leuteneggers
13927,0 days 01:38:26.000000000,mr_zapat05
13931,0 days 01:38:28.000000000,deesull_dave
13938,0 days 01:38:32.000000000,Anish_2124
13952,0 days 01:38:41.000000000,elianaguilar60
13959,0 days 01:38:44.000000000,sethayotte
13962,0 days 01:38:46.000000000,gart_robinson01
13976,0 days 01:38:52.000000000,BrendonBelle
13981,0 days 01:38:55.000000000,Sweatequityapp
13985,0 days 01:38:56.000000000,Mart0547_
13989,0 days 01:38:58.000000000,ethandeguzman
13991,0 days 01:38:59.000000000,jpablofrancois
13994,0 days 01:39:00.000000000,OSundbck
14000,0 days 01:39:03.000000000,AristanH
14007,0 days 01:39:04.000000000,MaxiSchu
14009,0 days 01:39:07.000000000,2jonas1015119
14020,0 days 01:39:12.000000000,Isaactartag
14026,0 days 01:39:15.000000000,kavanozcu
14033,0 days 01:39:19.000000000,9kpalacios
14040,0 days 01:39:22.000000000,Shayan_SAK
14043,0 days 01:39:23.000000000,allanteliu
14046,0 days 01:39:24.000000000,BardoockM
14051,0 days 01:39:27.000000000,L3ss3eRx
14078,0 days 01:39:37.000000000,CosSabater
14106,0 days 01:39:49.000000000,nvdwl
14110,0 days 01:39:51.000000000,AnujModi_
14112,0 days 01:39:52.000000000,RickardSkillz
14113,0 days 01:39:52.000000000,BlattiBrian
14117,0 days 01:39:54.000000000,Jbatchelor94
14119,0 days 01:39:57.000000000,derKrumen
14127,0 days 01:39:58.000000000,P_H_kotka
14128,0 days 01:40:00.000000000,Dims20007
14131,0 days 01:40:01.000000000,SinghSavage
14145,0 days 01:40:07.000000000,davirc
14146,0 days 01:40:07.000000000,zerone86
14147,0 days 01:40:09.000000000,bazinga82
14149,0 days 01:40:09.000000000,Denzyl_
14152,0 days 01:40:11.000000000,IvanLaktashich
14159,0 days 01:40:13.000000000,Francois_v14
14162,0 days 01:40:15.000000000,ionutcente
14175,0 days 01:40:23.000000000,willertler
14176,0 days 01:40:23.000000000,hanklegit
14179,0 days 01:40:24.000000000,AntonU
14191,0 days 01:40:28.000000000,bust1337
14209,0 days 01:40:40.000000000,albdev8
14212,0 days 01:40:42.000000000,WesYing9
14218,0 days 01:40:43.000000000,RipRapZap
14219,0 days 01:40:44.000000000,kyle__cox
14220,0 days 01:40:45.000000000,andy__kd
14232,0 days 01:40:50.000000000,jocon128
14233,0 days 01:40:50.000000000,MPiccini89
14238,0 days 01:40:51.000000000,omer_velic
14244,0 days 01:40:53.000000000,kwasniewski806
14251,0 days 01:40:57.000000000,gera_calin
14258,0 days 01:41:00.000000000,HamdoTajger
14269,0 days 01:41:07.000000000,MartinDominik95
14278,0 days 01:41:11.000000000,moowjhd
14300,0 days 01:41:26.000000000,_jamesgofficial
14301,0 days 01:41:25.000000000,_tozu_
14347,0 days 01:41:48.000000000,SlamMyDoorShut
14349,0 days 01:41:49.000000000,tommy_tommerson
14354,0 days 01:41:50.000000000,pannekk
14372,0 days 01:41:58.000000000,ByONii_
14378,0 days 01:42:02.000000000,rijulkhandare
14384,0 days 01:42:03.000000000,Alex_the_Hawk
14385,0 days 01:42:03.000000000,dsahayarasa1
14397,0 days 01:42:08.000000000,PaulEinsig
14416,0 days 01:42:16.000000000,lazatt91
14425,0 days 01:42:19.000000000,Akshar32294
14451,0 days 01:42:32.000000000,YourMumsBBDaddy
14458,0 days 01:42:38.000000000,Ahadhkhan
14463,0 days 01:42:42.000000000,MichaelColgan5
14464,0 days 01:42:43.000000000,__snelson__
14465,0 days 01:42:43.000000000,TheDrowningKid
14466,0 days 01:42:45.000000000,elculey
14468,0 days 01:42:45.000000000,thynameisdani
14476,0 days 01:42:51.000000000,ModaMajeed
14480,0 days 01:42:53.000000000,marianotellez
14483,0 days 01:42:58.000000000,tjaychao
14486,0 days 01:43:02.000000000,gauravk97
14489,0 days 01:43:03.000000000,Spuri_YT
14490,0 days 01:43:03.000000000,blitz_ryke
14495,0 days 01:43:06.000000000,rahuldang1989
14502,0 days 01:43:10.000000000,Bara2_Ashraf
14517,0 days 01:43:18.000000000,Influ365
14520,0 days 01:43:20.000000000,zsombi222
14526,0 days 01:43:22.000000000,Shaunhaz01
14531,0 days 01:43:25.000000000,getlucky98
14534,0 days 01:43:28.000000000,kriskchuang
14543,0 days 01:43:32.000000000,lukas_koch97
14564,0 days 01:43:40.000000000,shysloth
14571,0 days 01:43:43.000000000,dkjswart
14596,0 days 01:43:51.000000000,TordTafjord
14604,0 days 01:43:56.000000000,amitchhetija
14625,0 days 01:44:06.000000000,Nacho231096
14643,0 days 01:44:15.000000000,Giant_Lloyd
14645,0 days 01:44:15.000000000,JLBarker1999
14646,0 days 01:44:16.000000000,d_bhogal
14652,0 days 01:44:18.000000000,mollymoo415
14660,0 days 01:44:22.000000000,AemitxD
14661,0 days 01:44:23.000000000,corbint01
14670,0 days 01:44:27.000000000,talkbuckets
14691,0 days 01:44:39.000000000,papageorge270
14696,0 days 01:44:41.000000000,RustyGibby
14702,0 days 01:44:46.000000000,Aditya_Mahajan_
14703,0 days 01:44:47.000000000,boontermooster
14705,0 days 01:44:47.000000000,hkkok93
14711,0 days 01:44:50.000000000,ih_jorge
14713,0 days 01:44:51.000000000,erictrinh8
14717,0 days 01:44:52.000000000,JYee8932
14725,0 days 01:44:57.000000000,Strax1912
14742,0 days 01:45:05.000000000,axelakr
14750,0 days 01:45:08.000000000,stan_kovic89
14763,0 days 01:45:15.000000000,ebner1998
14773,0 days 01:45:20.000000000,syd_cruz
14778,0 days 01:45:22.000000000,TheBurningPanda
14785,0 days 01:45:25.000000000,Khalid_GTS
14792,0 days 01:45:29.000000000,zack_as_is
14795,0 days 01:45:30.000000000,DecosteMarie
14797,0 days 01:45:32.000000000,oneeyeantoo
14807,0 days 01:45:37.000000000,DillaboughRiley
14812,0 days 01:45:38.000000000,MaximilianoRmrz
14825,0 days 01:45:45.000000000,romeytarantino
14842,0 days 01:45:52.000000000,ar2ca
14852,0 days 01:45:56.000000000,kirE37
14853,0 days 01:45:57.000000000,yaboybish
14857,0 days 01:46:00.000000000,adrianinkc
14870,0 days 01:46:07.000000000,hectorri23
14874,0 days 01:46:10.000000000,jossopf
14883,0 days 01:46:14.000000000,SirLukeSchande
14884,0 days 01:46:15.000000000,Pedro__Shields
14895,0 days 01:46:21.000000000,hievyn24
14897,0 days 01:46:22.000000000,Barnoski98
14899,0 days 01:46:22.000000000,OlmoFrancesconi
14914,0 days 01:46:33.000000000,societytherapy
14915,0 days 01:46:33.000000000,udit_m
14916,0 days 01:46:34.000000000,tempacc54
14918,0 days 01:46:35.000000000,Big_Fred
14921,0 days 01:46:37.000000000,KristijonasMa
14925,0 days 01:46:38.000000000,shardik95
14930,0 days 01:46:42.000000000,filip_pranklin
14946,0 days 01:46:47.000000000,sashreekdafreak
14955,0 days 01:46:54.000000000,CaptainJalapeno
14961,0 days 01:46:56.000000000,HBratanov
14962,0 days 01:46:57.000000000,IndiandyJones
14966,0 days 01:46:59.000000000,RobbieWaxman
14974,0 days 01:47:02.000000000,GentianEmini
14980,0 days 01:47:05.000000000,ChrisMFLai
14981,0 days 01:47:06.000000000,IamJoshuaO
14989,0 days 01:47:08.000000000,JWise93
14990,0 days 01:47:08.000000000,penguin_ph
15018,0 days 01:47:25.000000000,Tom_v_c
15025,0 days 01:47:27.000000000,thatoneguy464
15026,0 days 01:47:28.000000000,ForoutanR
15031,0 days 01:47:32.000000000,Jasonc921
15047,0 days 01:47:39.000000000,joaoestrelinha
15053,0 days 01:47:40.000000000,yehia_1993
15057,0 days 01:47:46.000000000,ClaudeBrun9
15069,0 days 01:47:52.000000000,fbuinac
15070,0 days 01:47:53.000000000,Laiguille
15079,0 days 01:47:59.000000000,Irdaf_xD
15083,0 days 01:48:01.000000000,NishV97
15090,0 days 01:48:03.000000000,optisend
15091,0 days 01:48:03.000000000,suryateja0704
15118,0 days 01:48:15.000000000,Bormans_peter
15125,0 days 01:48:19.000000000,Yosenrodos
15130,0 days 01:48:22.000000000,saksham_muradia
15131,0 days 01:48:23.000000000,uniqueindivdual
15147,0 days 01:48:30.000000000,ICKillerPandas
15150,0 days 01:48:30.000000000,APiquet1
15153,0 days 01:48:32.000000000,GNUstavOS
15154,0 days 01:48:32.000000000,aaaaaaaaaaaeaaa
15155,0 days 01:48:32.000000000,jimmyjimbo8
15157,0 days 01:48:35.000000000,Kenyzo
15175,0 days 01:48:46.000000000,Shahkush12
15180,0 days 01:48:47.000000000,SannieKwakman
15197,0 days 01:48:55.000000000,louis_vansanden
15209,0 days 01:49:01.000000000,stefanob1976
15210,0 days 01:49:01.000000000,Robertcamacho13
15220,0 days 01:49:05.000000000,nathanhcheng
15233,0 days 01:49:15.000000000,corentinbienfai
15249,0 days 01:49:28.000000000,luke_a_duke
15252,0 days 01:49:30.000000000,EdvinasSleve
15256,0 days 01:49:32.000000000,miitshaah
15257,0 days 01:49:33.000000000,S1M00U4ZZ4N1
15277,0 days 01:49:41.000000000,flakronv
15279,0 days 01:49:43.000000000,hegu1999_
15281,0 days 01:49:44.000000000,KailashMetta93
15295,0 days 01:49:53.000000000,AlexVandeSteene
15297,0 days 01:49:53.000000000,RuAr18
15300,0 days 01:49:56.000000000,Clai8896
15301,0 days 01:49:56.000000000,parasboy12
15306,0 days 01:49:59.000000000,hirambalcazarh
15329,0 days 01:50:13.000000000,DavidLahaie
15333,0 days 01:50:16.000000000,toolshed462
15336,0 days 01:50:19.000000000,zhalani9
15340,0 days 01:50:20.000000000,fazebugg
15361,0 days 01:50:31.000000000,nika_Lfc
15364,0 days 01:50:38.000000000,klauks0
15374,0 days 01:50:45.000000000,RileyTaft
15376,0 days 01:50:46.000000000,Jaka_Turk
15386,0 days 01:50:51.000000000,willliammee
15394,0 days 01:50:55.000000000,Cenard98
15397,0 days 01:50:56.000000000,fletchman99
15399,0 days 01:50:57.000000000,gunnarsson98
15401,0 days 01:50:57.000000000,bound_d
15411,0 days 01:51:00.000000000,Lorenzo_Kramer
15414,0 days 01:51:03.000000000,Stavros_Span
15416,0 days 01:51:04.000000000,pontusbovin
15428,0 days 01:51:11.000000000,WhatUpMyNinja
15432,0 days 01:51:16.000000000,NoahBlackstock
15436,0 days 01:51:19.000000000,remkesjames2
15456,0 days 01:51:34.000000000,garajoj
15457,0 days 01:51:34.000000000,AnujDaswani
15460,0 days 01:51:36.000000000,nairdnahc
15463,0 days 01:51:36.000000000,nilseirik1999
15465,0 days 01:51:37.000000000,LindhartJoakim
15472,0 days 01:51:41.000000000,lhajsok
15474,0 days 01:51:41.000000000,AbdelilahOK
15484,0 days 01:51:49.000000000,NastrolucaMick
15498,0 days 01:51:54.000000000,TravisMakuk
15509,0 days 01:51:58.000000000,HiIamDario
15513,0 days 01:51:59.000000000,alex1238899
15517,0 days 01:52:01.000000000,Bassam_Yakoub
15524,0 days 01:52:06.000000000,mouxo
15527,0 days 01:52:08.000000000,khaliq_sheikh
15529,0 days 01:52:09.000000000,navit3ch
15530,0 days 01:52:10.000000000,ASTRO_WAVES
15535,0 days 01:52:15.000000000,alex1238899
15553,0 days 01:52:35.000000000,ponceonly
15554,0 days 01:52:36.000000000,jrm715
15576,0 days 01:52:46.000000000,B_house1
15581,0 days 01:52:49.000000000,davidzazian
15585,0 days 01:52:52.000000000,iserviceclub
15597,0 days 01:52:56.000000000,usman88881111
15598,0 days 01:52:56.000000000,3db6766fe9244bd
15599,0 days 01:52:57.000000000,mr_frionnet
15602,0 days 01:52:58.000000000,MirceaCistian
15604,0 days 01:52:58.000000000,Brockstr15
15616,0 days 01:53:04.000000000,haris016
15619,0 days 01:53:06.000000000,Bvdpasz
15621,0 days 01:53:07.000000000,lukashaglund
15630,0 days 01:53:11.000000000,pilczu
15635,0 days 01:53:13.000000000,moweezy0
15637,0 days 01:53:13.000000000,vjazbutis
15640,0 days 01:53:15.000000000,NickSugiarto
15648,0 days 01:53:17.000000000,DanCuthill1
15651,0 days 01:53:22.000000000,Muzzi26
15656,0 days 01:53:24.000000000,WublessZen
15659,0 days 01:53:26.000000000,NotTheOne9
15669,0 days 01:53:29.000000000,Libertytreee
15670,0 days 01:53:29.000000000,goodeliunas
15685,0 days 01:53:36.000000000,Junebuckzz
15690,0 days 01:53:40.000000000,wiktor7245
15692,0 days 01:53:41.000000000,eddiehkim
15695,0 days 01:53:42.000000000,PureDiversity
15696,0 days 01:53:42.000000000,MrFredsted
15699,0 days 01:53:43.000000000,AlexMJRyan
15706,0 days 01:53:46.000000000,jvnknvlgl
15707,0 days 01:53:46.000000000,wsbuck
15708,0 days 01:53:46.000000000,J_Diggs_71
15711,0 days 01:53:50.000000000,jtow416
15717,0 days 01:53:54.000000000,py2h0
15723,0 days 01:53:57.000000000,paul_bertoli
15728,0 days 01:53:59.000000000,pereiraru
15731,0 days 01:54:00.000000000,Mitch_Child
15749,0 days 01:54:11.000000000,BelenisMatthew
15753,0 days 01:54:13.000000000,ryan_boyette
15768,0 days 01:54:21.000000000,jrespinoza13
15783,0 days 01:54:26.000000000,TheColin23
15786,0 days 01:54:27.000000000,panda96734
15787,0 days 01:54:28.000000000,Parth_1o
15788,0 days 01:54:28.000000000,Larsaudn
15799,0 days 01:54:35.000000000,ChikaDoca
15807,0 days 01:54:38.000000000,AmnMjdr
15817,0 days 01:54:44.000000000,jeyamtea
15853,0 days 01:55:04.000000000,VandepoeleJonas
15862,0 days 01:55:14.000000000,AsherMcManus2
15865,0 days 01:55:15.000000000,aaronlong002
15877,0 days 01:55:20.000000000,NecoSmeker
15889,0 days 01:55:26.000000000,deadshot006
15893,0 days 01:55:27.000000000,vempe
15894,0 days 01:55:28.000000000,JustincaseJ
15897,0 days 01:55:29.000000000,GregVarona
15912,0 days 01:55:36.000000000,Geerik1
15913,0 days 01:55:37.000000000,IliasKlep
15917,0 days 01:55:39.000000000,BinOverdresst
15920,0 days 01:55:42.000000000,AndreiBej
15926,0 days 01:55:46.000000000,jonniewhoop
15930,0 days 01:55:47.000000000,Selvakumarkanna
15959,0 days 01:56:02.000000000,legendmikee
15974,0 days 01:56:11.000000000,korgige
15980,0 days 01:56:17.000000000,minimalatoms
15986,0 days 01:56:20.000000000,yoondand
16003,0 days 01:56:28.000000000,deeyar71
16008,0 days 01:56:32.000000000,Jan_Janssen1985
16013,0 days 01:56:35.000000000,Dav_malcolm
16014,0 days 01:56:35.000000000,SachaGDM
16027,0 days 01:56:43.000000000,FrostGmc
16032,0 days 01:56:45.000000000,shaunmisfits
16038,0 days 01:56:50.000000000,philipsnyder123
16044,0 days 01:56:55.000000000,garagemdoalex
16051,0 days 01:56:58.000000000,sonicnirvash
16065,0 days 01:57:03.000000000,malek155
16074,0 days 01:57:07.000000000,Jodhbir_Sikh
16082,0 days 01:57:17.000000000,NotOliver93
16088,0 days 01:57:20.000000000,CubanEspresso
16089,0 days 01:57:20.000000000,leemandrew
16121,0 days 01:57:37.000000000,Tommybrinkeback
16138,0 days 01:57:47.000000000,Prem_Sodhi
16140,0 days 01:57:47.000000000,ethanshen1031
16142,0 days 01:57:47.000000000,Abethebeast1
16145,0 days 01:57:48.000000000,colerichmeier
16156,0 days 01:57:56.000000000,warreverreth
16164,0 days 01:58:00.000000000,johnsies
16184,0 days 01:58:15.000000000,admstormadm
16192,0 days 01:58:20.000000000,ER88TM
16197,0 days 01:58:22.000000000,abdullahtg13
16205,0 days 01:58:28.000000000,The_RealMaCoo
16206,0 days 01:58:28.000000000,tillkrischer
16216,0 days 01:58:33.000000000,hkempke
16224,0 days 01:58:39.000000000,KimHerborgKrist
16228,0 days 01:58:44.000000000,ivanoffFROMHELL
16237,0 days 01:58:53.000000000,Federicoo_s
16241,0 days 01:58:55.000000000,marcusrowe2002
16242,0 days 01:58:43.000000000,SethSethwilmot
16245,0 days 01:58:57.000000000,thyagosabo
16247,0 days 01:58:59.000000000,DraiVlogs
16260,0 days 01:59:04.000000000,omarkha08892880
16275,0 days 01:59:12.000000000,Jantsu99
16279,0 days 01:59:14.000000000,tlystad24
16286,0 days 01:59:17.000000000,valteracsantos
16291,0 days 01:59:17.000000000,luckycat56
