,user_id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score
2874,2428241750,0.11693596663244112,4.3,0.9,3.3,4.5,0.6884177623265628,0.5361761477678701
2875,310421802,0.003626193494014071,1.2,0.6,0.4,3.0,0.14589765727494236,0.0825396626774012
2876,1703872580,0.14577620294303828,2.6,2.7,0.9,1.3,0.5697317833219949,0.5768086562548855
2877,768190234106310659,0.5319634089641295,4.8,4.3,4.4,4.7,0.8005982245473489,0.8242118832176379
2878,616092014,0.0043042404804791,2.9,0.7,1.0,3.6,0.045343501437382056,0.09590276214117437
2879,1019552053.0,,,,,,,
2880,702554253311799296,0.0043042404804791,0.3,0.3,1.4,0.4,0.04178983547133819,0.09590276214117437
2881,3774522014,0.003940623559956331,1.3,0.5,0.8,3.9,0.15685510336103622,0.08899515596679244
2882,6894992,0.0033536770167744536,0.5,1.4,1.0,1.5,0.08592399976334196,0.07651310672792835
2883,48124610,0.003940623559956331,0.3,1.0,1.0,0.5,0.045343501437382056,0.08899515596679244
2884,38154361,0.0023079208238384373,0.4,0.6,0.7,0.8,0.030068974042493608,0.04811366570775446
2885,7.106551483522785e+17,,,,,,,
2886,385798079,0.0017440333583248883,0.9,0.3,0.5,0.3,0.0215615093045025,0.027614042942260764
2887,465680416,0.0024313661894161103,1.3,0.7,0.7,2.1,0.05333128056896264,0.05202936550695904
2888,4911391445,0.01859922727344653,1.7,0.6,1.2,1.2,0.23688377651035014,0.23633691139538376
2889,254587338,0.0020139366550120737,2.5,0.8,0.8,1.3,0.09286695366967546,0.037980136466376074
2890,1446549332,0.0016912294273666159,0.6,0.4,1.1,0.4,0.0215615093045025,0.0254864249403189
2891,1509057924,0.0023079208238384373,2.5,1.6,0.9,0.9,0.07343326191269153,0.04811366570775446
2892,400639160,0.0020139366550120737,0.4,0.8,0.4,0.2,0.027677698437753848,0.037980136466376074
2893,379467123.0,,,,,,,
2894,4717545442,0.01645230483113907,0.2,1.5,0.7,1.0,0.05780718298413593,0.22179568769021463
2895,590720188,0.003940623559956331,1.2,0.6,2.1,3.4,0.05333128056896264,0.08899515596679244
2896,35175039,0.0027296301902785666,3.3,0.8,1.1,4.3,0.05780718298413593,0.06078011352084069
2897,4106327572,0.0021984408773070953,2.3,0.4,0.9,1.5,0.025471598156045747,0.04447883217419818
2898,231115678,0.0023079208238384373,0.4,0.3,0.4,0.3,0.03265990956683609,0.04811366570775446
2899,2968085135.0,,,,,,,
2900,35257892.0,,,,,,,
2901,2755348714,0.004725361816828223,0.5,1.0,1.5,0.6,0.07945465272791494,0.10328573467123618
2902,1084599661,0.023811568542435598,4.8,4.4,4.4,4.8,0.5697317833219949,0.26734400306340506
2903,3568817593.0,,,,,,,
2904,2219547286,0.01859922727344653,2.9,1.2,2.8,4.7,0.1807672693005155,0.23633691139538376
2905,124985946,0.13065598435976788,4.3,1.3,0.6,4.1,0.6310548366819692,0.5565870373496533
2906,244601575,0.0018655051726169808,0.4,0.4,0.4,0.3,0.0215615093045025,0.032398754737074244
2907,2456417787,0.005778300973814037,3.8,0.9,3.1,3.8,0.12588928944948308,0.11956986651967942
2908,43728873,0.002571043998532308,2.7,0.9,0.7,1.3,0.06263387811083082,0.05624491210051878
2909,1271846622,0.023811568542435598,4.6,0.6,2.7,2.9,0.22180647190550215,0.26734400306340506
2910,19423976,0.0016427961109141277,0.3,0.3,1.4,0.5,0.018240414977142547,0.023518771605329593
2911,704642350765764608,0.0027296301902785666,0.9,0.7,1.8,2.1,0.20742796687543463,0.06078011352084069
2912,40174853.0,,,,,,,
2913,2847611428,0.8294998725518729,4.7,4.2,4.7,4.5,0.8882184952163719,0.9318767534287423
2914,39593606,0.011448498001345467,1.1,0.5,0.8,1.3,0.14589765727494236,0.18207903130928815
2915,127125193,0.0027296301902785666,0.6,1.1,1.3,2.6,0.08592399976334196,0.06078011352084069
2916,1658480635,0.014565852401308765,2.9,0.6,0.6,3.4,0.32230602190830704,0.2079055732880228
2917,148564867,0.0043042404804791,2.0,0.4,0.5,2.8,0.08592399976334196,0.09590276214117437
2918,2727356451,0.04342086940555935,0.7,0.5,0.5,0.3,0.08592399976334196,0.3551862170861128
2919,617567187,0.004725361816828223,2.8,1.4,0.4,4.0,0.13558257714003935,0.10328573467123618
2920,53242870,0.007183846426565749,0.6,0.8,1.1,1.3,0.09286695366967546,0.13802618960216584
2921,2435818602.0,,,,,,,
2922,23309131,0.021041094138717433,0.7,0.5,0.8,0.4,0.28621206238390096,0.25152334764543
2923,2691206270,0.0043042404804791,1.9,1.4,0.8,2.0,0.04178983547133819,0.09590276214117437
2924,2249530626,0.0018655051726169808,0.4,1.1,0.9,0.3,0.025471598156045747,0.032398754737074244
2925,4871173929,0.06747906081432216,4.8,1.9,3.1,4.5,0.5905129273413294,0.4336774335329319
2926,245866609,0.0024313661894161103,1.7,0.9,0.8,0.7,0.03546593341354506,0.05202936550695904
2927,37997762,0.0016912294273666159,0.4,0.4,0.4,0.6,0.04178983547133819,0.0254864249403189
2928,2764165344,0.6366637042669882,4.8,4.2,4.1,4.7,0.9112229533096339,0.8669901931103381
2929,1939132380,0.611464313617347,4.8,4.6,3.6,4.7,0.826453203646374,0.8572017689651149
2930,3225171561,0.26968322684725654,4.8,1.4,4.5,4.8,0.8495856011768973,0.6908019160064479
2931,634873617,0.038677030425236264,1.1,0.7,0.6,1.1,0.20742796687543463,0.33655519548719853
2932,984791246,0.026940288992638697,4.0,4.3,2.1,4.4,0.46359219069702307,0.28378247513569405
2933,7.171185748342292e+17,,,,,,,
2934,2374432274,0.29676876603976116,4.7,0.8,4.5,4.8,0.8383531326036774,0.7081126267613624
2935,1285620828,0.0018018679035892223,0.4,0.8,0.5,0.7,0.023437100509770627,0.029913823351421277
2936,46120286,0.06055916271173367,2.8,3.4,3.1,3.6,0.6310548366819692,0.413569897933165
2937,89307908,0.0020139366550120737,0.2,0.4,0.4,0.3,0.025471598156045747,0.037980136466376074
2938,457816253,0.0023079208238384373,0.4,0.6,0.3,0.4,0.05333128056896264,0.04811366570775446
2939,3362363360,0.0027296301902785666,0.4,0.5,0.7,1.5,0.030068974042493608,0.06078011352084069
2940,1027332410,0.0023079208238384373,0.6,0.5,0.5,0.6,0.045343501437382056,0.04811366570775446
2941,4867115320.0,,,,,,,
2942,164346592,0.023811568542435598,2.1,1.5,1.8,3.4,0.3039573320934062,0.26734400306340506
2943,629568618.0,,,,,,,
2944,1850106830,0.003626193494014071,0.5,1.4,1.3,1.5,0.06783456974919343,0.0825396626774012
2945,787768958,0.11693596663244112,1.2,0.5,2.4,2.1,0.5697317833219949,0.5361761477678701
2946,3026933819,0.04861529098537897,4.3,4.3,4.0,3.7,0.7238002465135849,0.3742667881821624
2947,77086088,0.005778300973814037,0.9,1.6,1.5,0.9,0.12588928944948308,0.11956986651967942
2948,3115796251,0.009037049400998034,2.2,0.6,0.8,2.3,0.07945465272791494,0.15881746424200632
2949,2707822862.0,,,,,,,
2950,2151112491,0.5319634089641295,4.7,4.1,4.6,4.7,0.9112229533096339,0.8242118832176379
2951,4092327374.0,,,,,,,
2952,16434694,0.0021009963244625067,0.2,0.5,0.4,0.2,0.027677698437753848,0.041106740219567735
2953,334689929,0.3254134937439308,4.8,0.4,3.3,4.8,0.7866262980972412,0.7248402160410153
2954,27075456,0.003626193494014071,0.9,0.5,1.3,1.1,0.09286695366967546,0.0825396626774012
2955,437845962.0,,,,,,,
2956,3214325983,0.003940623559956331,2.8,1.6,1.0,4.6,0.08592399976334196,0.08899515596679244
2957,22393056,0.0027296301902785666,0.2,0.9,0.3,0.3,0.030068974042493608,0.06078011352084069
2958,1732706185,0.010164988287386762,4.6,0.7,1.1,4.6,0.3039573320934062,0.1701324265302999
2959,1058012948,0.023811568542435598,4.2,1.3,2.0,3.5,0.3412193545017134,0.26734400306340506
2960,51663574,0.0020139366550120737,0.4,0.4,0.6,0.2,0.03546593341354506,0.037980136466376074
2961,144616995,0.011448498001345467,2.6,0.7,1.3,2.6,0.22180647190550215,0.18207903130928815
2962,86066631,0.014565852401308765,3.8,2.8,1.1,3.8,0.19374947883382485,0.2079055732880228
2963,58981703,0.023811568542435598,1.9,0.4,0.5,2.6,0.5905129273413294,0.26734400306340506
2964,40131457,0.003626193494014071,3.1,0.7,1.2,3.0,0.10030935716061677,0.0825396626774012
2965,1651136718,0.006431292840898396,2.1,0.3,0.8,2.0,0.23688377651035014,0.1285158337598371
2966,26674847,0.003940623559956331,0.3,0.6,0.8,0.3,0.03265990956683609,0.08899515596679244
2967,236416948,0.18030310025096605,2.7,0.7,0.4,2.6,0.7064204238004218,0.6164280626387617
2968,15820219,0.0027296301902785666,0.5,0.6,0.4,0.6,0.027677698437753848,0.06078011352084069
2969,2778978869,0.01645230483113907,1.2,0.6,0.6,0.4,0.2691022464970497,0.22179568769021463
2970,972962280,0.10460347933351005,4.5,3.1,3.5,4.7,0.5274968237537414,0.5156433305312286
2971,956545760,0.0017440333583248883,0.9,0.2,0.5,0.8,0.025471598156045747,0.027614042942260764
2972,16407251,0.002571043998532308,1.2,1.0,0.3,0.4,0.027677698437753848,0.05624491210051878
2973,1328299770,0.0043042404804791,1.6,1.0,1.1,1.3,0.06263387811083082,0.09590276214117437
2974,84606542,0.04342086940555935,1.0,0.3,1.9,0.3,0.5487020083865324,0.3551862170861128
2975,383407797,0.0021984408773070953,1.3,0.5,1.0,3.0,0.04178983547133819,0.04447883217419818
2976,720882623,0.5856427244085384,4.6,1.6,4.5,4.7,0.8495856011768973,0.8468202684509261
2977,428590409.0,,,,,,,
2978,1090374012,0.6055803803747682,4.8,4.6,4.6,4.6,0.3738700580423378,0.8548666693815103
2979,487637312.0,,,,,,,
2980,185444736,0.0043042404804791,0.6,1.3,0.6,2.0,0.05780718298413593,0.09590276214117437
2981,73606358.0,,,,,,,
2982,766601293,0.03435849422907052,3.5,0.5,4.0,3.3,0.40086139116347386,0.3184188561317807
2983,24784903,0.014565852401308765,4.3,0.5,1.4,4.1,0.5697317833219949,0.2079055732880228
2984,1720499546,0.011448498001345467,3.7,1.9,1.6,3.9,0.19374947883382485,0.18207903130928815
2985,2798578257,0.04861529098537897,4.8,0.7,2.1,4.4,0.7238002465135849,0.3742667881821624
2986,521888715,0.003116817556886547,1.0,0.8,1.7,1.3,0.04178983547133819,0.07089257330076087
2987,2281510320.0,,,,,,,
2988,267710239,0.10460347933351005,4.8,2.6,4.8,4.7,0.826453203646374,0.5156433305312286
2989,2766646325,0.0018655051726169808,0.8,0.4,0.4,0.9,0.025471598156045747,0.032398754737074244
2990,794933431121547264,0.17413591604791445,4.7,4.3,4.5,4.5,0.9112229533096339,0.6099161402750732
2991,51663574,0.0020139366550120737,0.4,0.4,0.6,0.2,0.03546593341354506,0.037980136466376074
2992,997235628.0,,,,,,,
2993,154178231.0,,,,,,,
2994,2200667260,0.023811568542435598,4.5,1.4,2.4,4.2,0.5697317833219949,0.26734400306340506
2995,338007181,0.0024313661894161103,1.5,0.6,1.5,2.1,0.07945465272791494,0.05202936550695904
2996,450368765,0.0021009963244625067,0.5,0.4,0.8,0.8,0.025471598156045747,0.041106740219567735
2997,35175039,0.0027296301902785666,3.3,0.8,1.1,4.3,0.05780718298413593,0.06078011352084069
2998,2475811495.0,,,,,,,
2999,199888206,0.4158259511579834,4.8,4.3,2.3,3.6,0.8701191997119831,0.7713044789889335
3000,23617857,0.0018018679035892223,0.3,0.5,1.9,0.4,0.023437100509770627,0.029913823351421277
3001,441220031,0.0027296301902785666,0.8,0.7,2.2,0.3,0.045343501437382056,0.06078011352084069
3002,2337649500,0.007183846426565749,1.3,1.6,1.3,1.1,0.08592399976334196,0.13802618960216584
3003,64924498.0,,,,,,,
3004,2875157630,0.0020139366550120737,2.7,0.4,0.4,3.9,0.038503444945083086,0.037980136466376074
3005,3361248167,0.4158259511579834,4.8,1.4,2.5,4.6,0.6884177623265628,0.7713044789889335
3006,326745560,0.0029102973297387607,0.9,0.6,0.8,2.2,0.05780718298413593,0.06565556198004287
3007,2723364106.0,,,,,,,
3008,275742465,0.0023079208238384373,3.2,0.4,0.8,3.9,0.10030935716061677,0.04811366570775446
3009,14703944,0.011448498001345467,2.8,1.1,2.2,3.8,0.28621206238390096,0.18207903130928815
3010,3201916611.0,,,,,,,
3011,1418941376,0.0016912294273666159,0.7,0.8,0.9,2.1,0.027677698437753848,0.0254864249403189
3012,2197302487,0.005778300973814037,1.1,1.2,1.4,0.8,0.05333128056896264,0.11956986651967942
3013,279161740.0,,,,,,,
3014,106786119,0.0033536770167744536,1.1,0.8,2.2,1.3,0.04178983547133819,0.07651310672792835
3015,49135539,0.0024313661894161103,0.5,0.4,0.7,0.7,0.030068974042493608,0.05202936550695904
3016,350764376,0.002571043998532308,0.7,1.0,1.0,0.7,0.04178983547133819,0.05624491210051878
3017,2635493209,0.01645230483113907,2.0,1.6,1.0,0.6,0.12588928944948308,0.22179568769021463
3018,369244697,0.0021984408773070953,2.2,0.4,1.1,0.7,0.030068974042493608,0.04447883217419818
3019,268610103,0.0033536770167744536,0.3,0.5,0.8,0.2,0.027677698437753848,0.07651310672792835
3020,141258804.0,,,,,,,
3021,2940381520,0.038677030425236264,4.8,0.7,4.5,4.3,0.5061919589474342,0.33655519548719853
3022,14576552,0.47530138941405353,4.8,4.6,4.6,4.7,0.8701191997119831,0.7990584410047699
3023,32349570,0.06055916271173367,0.5,0.6,0.6,3.9,0.6506901031179089,0.413569897933165
3024,1677168048,0.06747906081432216,4.7,1.6,2.2,4.8,0.5697317833219949,0.4336774335329319
3025,2321441946.0,,,,,,,
3026,2400933212.0,,,,,,,
3027,1125497684,0.0016912294273666159,0.4,0.3,1.4,0.4,0.0215615093045025,0.0254864249403189
3028,2416895334,0.0018655051726169808,2.2,1.4,2.1,3.6,0.045343501437382056,0.032398754737074244
3029,2439582043,0.07519311407072778,3.8,0.8,1.1,1.9,0.19374947883382485,0.4540057291614072
3030,2421454332,0.0029102973297387607,0.3,1.5,0.5,0.6,0.03546593341354506,0.06565556198004287
3031,409305643.0,,,,,,,
3032,343761245,0.030450444848239933,0.4,0.6,0.6,0.7,0.32230602190830704,0.300816711527256
3033,3227560315.0,,,,,,,
3034,2868351352.0,,,,,,,
3035,2567232400,0.0043042404804791,0.7,0.9,0.7,0.6,0.1807672693005155,0.09590276214117437
3036,329623351.0,,,,,,,
3037,147978259,0.07519311407072778,0.6,1.5,0.7,1.1,0.22180647190550215,0.4540057291614072
3038,3046842253,0.04861529098537897,4.5,4.1,2.3,4.2,0.6109757209767682,0.3742667881821624
3039,1497050658,0.0023079208238384373,1.9,0.5,0.6,1.4,0.023437100509770627,0.04811366570775446
3040,55789535,0.0024313661894161103,2.2,0.6,0.7,3.5,0.06263387811083082,0.05202936550695904
3041,2904420080,0.005213309669283597,1.3,2.4,2.2,2.6,0.19374947883382485,0.11116719108518804
3042,33804872,0.006431292840898396,1.8,1.0,1.0,4.1,0.20742796687543463,0.1285158337598371
3043,850144442,0.0020139366550120737,1.6,0.5,0.5,2.1,0.03546593341354506,0.037980136466376074
3044,456063080.0,,,,,,,
3045,596330927,0.0020139366550120737,0.3,0.4,1.1,0.2,0.05333128056896264,0.037980136466376074
3046,15260356,0.003626193494014071,1.6,0.8,1.5,2.1,0.04918384795249982,0.0825396626774012
3047,2485362341,0.0020139366550120737,0.3,0.4,0.4,0.4,0.023437100509770627,0.037980136466376074
3048,260616238,0.002571043998532308,1.4,0.8,0.9,1.7,0.04918384795249982,0.05624491210051878
3049,411080118,0.005778300973814037,1.6,1.4,1.1,0.3,0.06263387811083082,0.11956986651967942
3050,593850732.0,,,,,,,
3051,114909774,0.023811568542435598,1.7,1.9,3.1,1.3,0.14589765727494236,0.26734400306340506
3052,184693816,0.0023079208238384373,1.2,0.5,2.7,3.7,0.06783456974919343,0.04811366570775446
3053,28094889,0.005778300973814037,0.6,0.6,1.9,1.5,0.05780718298413593,0.11956986651967942
3054,27406605,0.023811568542435598,4.1,4.6,0.9,4.4,0.5061919589474342,0.26734400306340506
3055,196715764,0.003940623559956331,0.7,1.4,1.6,0.4,0.09286695366967546,0.08899515596679244
3056,40763446,0.003626193494014071,0.2,0.4,0.4,0.2,0.05780718298413593,0.0825396626774012
3057,987747254,0.7936717511946978,4.7,4.3,4.1,4.7,0.9530817363696625,0.9206457832445352
3058,23132521,0.06055916271173367,4.7,4.3,4.5,4.5,0.7719542327261165,0.413569897933165
3059,1496781109,0.09360841931572118,4.5,0.8,4.5,4.3,0.44245148142042123,0.49505756400804624
3060,197704203,0.06747906081432216,4.1,0.4,1.1,4.0,0.5061919589474342,0.4336774335329319
3061,45024175,0.0024313661894161103,0.5,0.5,0.6,0.5,0.03546593341354506,0.05202936550695904
3062,3238230829,0.26968322684725654,1.4,2.0,2.9,3.2,0.4848645828256039,0.6908019160064479
3063,16300910,0.021041094138717433,1.8,1.9,1.4,2.0,0.15685510336103622,0.25152334764543
3064,241837424,0.003116817556886547,3.3,0.6,3.7,4.2,0.25265321740844954,0.07089257330076087
3065,2877010973,0.009037049400998034,3.3,1.7,0.7,2.1,0.14589765727494236,0.15881746424200632
3066,2972320105.0,,,,,,,
3067,398349662.0,,,,,,,
3068,2882866574,0.13065598435976788,4.6,1.4,4.3,1.4,0.6698271269837389,0.5565870373496533
3069,162891950,0.06055916271173367,1.1,0.6,0.8,0.3,0.3039573320934062,0.413569897933165
3070,174843121,0.0017440333583248883,0.5,0.5,1.2,0.5,0.018240414977142547,0.027614042942260764
3071,3650067322,0.0027296301902785666,1.7,0.3,1.1,2.4,0.07343326191269153,0.06078011352084069
3072,794858505479950336,0.038677030425236264,3.1,2.1,2.5,2.8,0.3412193545017134,0.33655519548719853
3073,3367714553,0.006431292840898396,2.0,0.5,1.8,4.1,0.08592399976334196,0.1285158337598371
3074,793308088715522049,0.005213309669283597,1.9,0.4,0.8,3.8,0.09286695366967546,0.11116719108518804
3075,2319428629,0.0023079208238384373,0.4,0.3,0.3,0.3,0.038503444945083086,0.04811366570775446
3076,521411568,0.038677030425236264,4.4,4.6,3.9,4.3,0.36065190656573104,0.33655519548719853
3077,2956005299,0.0021009963244625067,0.6,1.2,0.7,1.3,0.04918384795249982,0.041106740219567735
3078,98137651,0.007183846426565749,2.4,1.5,3.4,2.6,0.12588928944948308,0.13802618960216584
3079,14456449.0,,,,,,,
3080,295188053,0.005778300973814037,3.6,1.2,1.3,4.3,0.22180647190550215,0.11956986651967942
3081,1448412834,0.0018018679035892223,1.7,0.6,0.6,1.8,0.030068974042493608,0.029913823351421277
3082,89301559,0.06747906081432216,1.2,0.6,2.3,2.6,0.36065190656573104,0.4336774335329319
3083,338501956,0.0018655051726169808,0.4,0.4,0.3,0.3,0.03265990956683609,0.032398754737074244
3084,54670988,0.0018655051726169808,0.4,0.4,0.8,0.7,0.023437100509770627,0.032398754737074244
3085,2184974133,0.9052279070132568,4.7,4.3,4.7,4.4,0.8964140695210783,0.9573060895532347
3086,2433885670,0.014565852401308765,3.3,1.6,1.2,4.7,0.1167953743919475,0.2079055732880228
3087,401077066.0,,,,,,,
3088,767527970,0.0023079208238384373,0.5,0.8,1.8,0.6,0.025471598156045747,0.04811366570775446
3089,609177729,0.04861529098537897,2.7,0.5,1.2,3.6,0.36065190656573104,0.3742667881821624
3090,1890863316,0.04861529098537897,2.4,1.4,0.5,1.5,0.28621206238390096,0.3742667881821624
3091,381956658,0.0020139366550120737,0.3,0.6,0.5,0.2,0.030068974042493608,0.037980136466376074
3092,7.923822384323871e+17,,,,,,,
3093,454140643,0.01859922727344653,4.7,1.9,1.5,4.3,0.42151725890598224,0.23633691139538376
3094,3105777973,0.006431292840898396,4.4,1.4,1.2,3.8,0.25265321740844954,0.1285158337598371
3095,318107521,0.35515431108103784,4.7,3.2,4.6,4.7,0.9298669453061029,0.7409598586102422
3096,626970840,0.0021009963244625067,0.7,0.5,0.7,2.0,0.023437100509770627,0.041106740219567735
3097,2820514635,0.005213309669283597,0.9,1.4,0.6,4.0,0.16847316644464133,0.11116719108518804
3098,585408077,0.0020139366550120737,0.7,0.6,0.7,1.3,0.030068974042493608,0.037980136466376074
3099,392072238.0,,,,,,,
3100,276144769.0,,,,,,,
3101,403276540,0.003626193494014071,0.5,0.8,1.1,0.7,0.045343501437382056,0.0825396626774012
3102,2927598218.0,,,,,,,
3103,500697817,0.01645230483113907,2.8,4.0,2.4,3.8,0.28621206238390096,0.22179568769021463
3104,3295647258.0,,,,,,,
3105,55208756,0.005778300973814037,0.4,0.9,0.5,2.0,0.15685510336103622,0.11956986651967942
3106,3289616279.0,,,,,,,
3107,3314837707,0.01859922727344653,4.0,1.6,3.5,4.3,0.22180647190550215,0.23633691139538376
3108,2391878135.0,,,,,,,
3109,911239381,0.038677030425236264,4.5,1.8,2.3,4.7,0.6109757209767682,0.33655519548719853
3110,128799032,0.5319634089641295,4.7,4.4,4.8,4.8,0.8964140695210783,0.8242118832176379
3111,778554534691876864,0.09360841931572118,4.8,1.1,3.7,4.8,0.7238002465135849,0.49505756400804624
3112,2326674622,0.0027296301902785666,1.9,2.1,0.6,4.3,0.07343326191269153,0.06078011352084069
3113,2160844468,0.0043042404804791,1.9,0.5,0.9,3.4,0.09286695366967546,0.09590276214117437
3114,29466591,0.0020139366550120737,1.9,0.6,0.8,1.5,0.038503444945083086,0.037980136466376074
3115,281736016,0.13065598435976788,0.9,0.7,0.6,0.7,0.22180647190550215,0.5565870373496533
3116,609503892,0.002571043998532308,2.8,0.6,0.7,1.7,0.06783456974919343,0.05624491210051878
3117,2923542953,0.004725361816828223,2.3,0.6,1.7,2.7,0.15685510336103622,0.10328573467123618
3118,720310543358238720,0.38545888128841016,4.2,2.1,3.8,4.8,0.6884177623265628,0.7564524646655568
3119,495795652,0.0021009963244625067,0.5,0.6,0.5,3.7,0.0215615093045025,0.041106740219567735
3120,96975866,0.0023079208238384373,1.6,0.6,1.1,1.6,0.04178983547133819,0.04811366570775446
3121,258509973,0.03435849422907052,1.3,1.1,0.8,3.1,0.23688377651035014,0.3184188561317807
3122,1115210335,0.17413591604791445,4.8,4.3,4.5,4.2,0.8701191997119831,0.6099161402750732
3123,22445607,0.06747906081432216,3.2,1.0,2.6,4.4,0.5905129273413294,0.4336774335329319
3124,2552451949,0.002571043998532308,1.4,0.9,0.6,1.8,0.03546593341354506,0.05624491210051878
3125,510515674.0,,,,,,,
3126,599120485,0.6366637042669882,4.7,3.2,4.3,4.5,0.9040736566800007,0.8669901931103381
3127,2528703442.0,,,,,,,
3128,383782380,0.3254134937439308,4.7,2.8,4.6,4.3,0.6109757209767682,0.7248402160410153
3129,41452450,0.003116817556886547,3.6,0.5,3.4,2.4,0.1807672693005155,0.07089257330076087
3130,270102005,0.009037049400998034,0.8,1.1,1.9,1.2,0.12588928944948308,0.15881746424200632
3131,376932584,0.007183846426565749,0.9,1.2,1.8,0.6,0.06263387811083082,0.13802618960216584
3132,3233965148,0.0023079208238384373,3.6,0.7,0.5,3.8,0.09286695366967546,0.04811366570775446
3133,264918125,0.0018655051726169808,0.3,0.3,1.3,0.4,0.030068974042493608,0.032398754737074244
3134,498267667,0.47530138941405353,4.8,3.2,4.2,4.7,0.9040736566800007,0.7990584410047699
3135,1184384803,0.011448498001345467,2.4,0.8,0.4,3.4,0.12588928944948308,0.18207903130928815
3136,4710230248.0,,,,,,,
3137,7.584574829854188e+17,,,,,,,
3138,3239433604,0.0020139366550120737,0.2,0.3,1.7,0.5,0.03265990956683609,0.037980136466376074
3139,130303630.0,,,,,,,
3140,2152405879,0.38545888128841016,4.3,1.8,2.9,4.7,0.8383531326036774,0.7564524646655568
3141,343749306,0.0020139366550120737,0.6,0.6,0.3,1.3,0.04178983547133819,0.037980136466376074
3142,2601931055.0,,,,,,,
3143,2827564480,0.0017440333583248883,0.4,0.6,0.6,0.7,0.018240414977142547,0.027614042942260764
3144,13189612,0.13065598435976788,0.3,0.8,0.5,0.4,0.16847316644464133,0.5565870373496533
3145,2946395753,0.003940623559956331,3.3,0.6,1.3,3.9,0.08592399976334196,0.08899515596679244
3146,138501994.0,,,,,,,
3147,785938924816392192,0.01645230483113907,0.3,0.8,0.8,0.4,0.05333128056896264,0.22179568769021463
3148,770697197641932800,0.01859922727344653,0.6,1.2,0.5,0.3,0.25265321740844954,0.23633691139538376
3149,125071045,0.03435849422907052,1.7,0.9,1.5,4.1,0.1807672693005155,0.3184188561317807
3150,2957557183,0.0029102973297387607,2.1,0.5,1.7,4.4,0.045343501437382056,0.06565556198004287
3151,460539637,0.26105965891106653,4.8,3.9,4.5,4.1,0.9022076082245424,0.6849072282479828
3152,70343775,0.0023079208238384373,0.2,0.4,0.3,0.6,0.023437100509770627,0.04811366570775446
3153,737084347,0.24446254495086733,1.7,0.5,0.4,1.2,0.5061919589474342,0.6729387518017023
3154,2901820555,0.010164988287386762,1.8,3.2,0.4,1.2,0.13558257714003935,0.1701324265302999
3155,925058107,0.006431292840898396,1.1,0.6,0.9,4.1,0.1807672693005155,0.1285158337598371
3156,1651612387.0,,,,,,,
3157,14605450,0.0023079208238384373,0.7,0.6,0.4,0.5,0.10030935716061677,0.04811366570775446
3158,1911101341,0.002571043998532308,1.3,1.6,0.5,3.0,0.1167953743919475,0.05624491210051878
3159,17576576,0.14577620294303828,1.8,1.2,1.4,2.2,0.7719542327261165,0.5768086562548855
3160,322421369,0.0018655051726169808,0.5,0.3,0.6,0.8,0.03265990956683609,0.032398754737074244
3161,21793121,0.0027296301902785666,1.8,1.0,0.5,1.4,0.12588928944948308,0.06078011352084069
3162,496959804,0.003940623559956331,1.1,1.4,1.2,3.8,0.07343326191269153,0.08899515596679244
3163,155934255,0.0023079208238384373,0.6,0.4,1.1,1.3,0.05780718298413593,0.04811366570775446
3164,14334756,0.003940623559956331,0.6,0.3,0.5,0.5,0.13558257714003935,0.08899515596679244
3165,23133479,0.006431292840898396,3.3,2.3,1.4,3.9,0.05333128056896264,0.1285158337598371
3166,273695271,0.0033536770167744536,0.7,1.1,1.2,1.4,0.06263387811083082,0.07651310672792835
3167,71812291,0.0018655051726169808,0.3,0.4,1.0,0.4,0.04178983547133819,0.032398754737074244
3168,426856449,0.3254134937439308,1.0,1.4,3.2,1.8,0.6109757209767682,0.7248402160410153
3169,796198711,0.01859922727344653,2.8,1.2,1.3,1.7,0.19374947883382485,0.23633691139538376
3170,593065727,0.13065598435976788,3.9,1.1,1.1,3.7,0.6109757209767682,0.5565870373496533
3171,1297120472,0.002571043998532308,3.3,0.4,0.6,3.7,0.027677698437753848,0.05624491210051878
3172,3766714758,0.003116817556886547,2.9,0.8,0.8,4.2,0.10827700665723966,0.07089257330076087
3173,754774205330251776,0.7530520644745743,4.5,4.3,4.5,4.3,0.8701191997119831,0.9077465473786139
3174,997319796.0,,,,,,,
3175,61969165,0.0021009963244625067,1.1,0.3,0.4,1.4,0.03546593341354506,0.041106740219567735
3176,4797448675,0.026940288992638697,0.8,1.8,0.3,0.4,0.15685510336103622,0.28378247513569405
3177,230745686,0.0021009963244625067,0.3,0.4,0.7,0.3,0.027677698437753848,0.041106740219567735
3178,2283082868,0.845413117578195,4.8,4.3,4.6,4.8,0.9688694437075864,0.9369230763705965
3179,4067255255,0.611464313617347,4.7,1.4,4.1,4.8,0.8138717339737572,0.8572017689651149
3180,2615449974,0.030450444848239933,4.3,1.5,1.2,4.1,0.6109757209767682,0.300816711527256
3181,2943760411.0,,,,,,,
3182,481788327,0.006431292840898396,3.2,0.9,0.4,4.1,0.2691022464970497,0.1285158337598371
3183,1022781,0.0024313661894161103,0.5,0.7,0.5,1.7,0.06783456974919343,0.05202936550695904
3184,1402113846,0.012907437350993261,3.6,0.6,1.7,4.3,0.32230602190830704,0.19466773728450495
3185,1163935182.0,,,,,,,
