,Time Difference,user.screen_name
9925,0 days 00:57:38.000000000,cruz_alie
9926,0 days 00:57:38.000000000,nicroth
9927,0 days 00:57:39.000000000,NotCompatibl3
9928,0 days 00:57:41.000000000,live4hockey13
9929,0 days 00:57:43.000000000,Man1nTheSky
9930,0 days 00:57:44.000000000,markwright785
9932,0 days 00:57:45.000000000,AntJanus
9933,0 days 00:57:45.000000000,brxcoats22
9934,0 days 00:57:45.000000000,sueyangel
9936,0 days 00:57:46.000000000,AdamNkambule
9938,0 days 00:57:47.000000000,zacatakk
9939,0 days 00:57:47.000000000,rgao007
9941,0 days 00:57:49.000000000,PokemonPanda1
9942,0 days 00:57:50.000000000,B_Kovac10
9944,0 days 00:57:50.000000000,JessiiiiMao
9945,0 days 00:57:50.000000000,gamerpiyush13
9946,0 days 00:57:53.000000000,boriori
9947,0 days 00:57:53.000000000,_AllanPersaud
9948,0 days 00:57:54.000000000,illest_Salinas
9949,0 days 00:57:54.000000000,BBMCHAT
9951,0 days 00:57:54.000000000,Datownkidd
9952,0 days 00:57:55.000000000,ajitesh1509
9958,0 days 00:57:58.000000000,Mister_Llaneous
9960,0 days 00:57:58.000000000,Thriift_
9961,0 days 00:57:58.000000000,Phaoaz
9963,0 days 00:57:59.000000000,bomret
9966,0 days 00:58:01.000000000,pretzelcharles
9968,0 days 00:58:02.000000000,CRD009
9973,0 days 00:58:06.000000000,LuqmanShuarimi
9975,0 days 00:58:07.000000000,iFBQ_
9977,0 days 00:58:08.000000000,The_Beard15
9978,0 days 00:58:08.000000000,TheJamesManWs
9980,0 days 00:58:09.000000000,LunsfordNick
9982,0 days 00:58:10.000000000,dvdgtt
9984,0 days 00:58:12.000000000,jmaga3080
9985,0 days 00:58:13.000000000,Mister_Sir478
9986,0 days 00:58:13.000000000,_davidpro
9987,0 days 00:58:14.000000000,miProsse
9988,0 days 00:58:15.000000000,IlhamFitri
9989,0 days 00:58:15.000000000,CarreauPe
9990,0 days 00:58:16.000000000,jai_202
9991,0 days 00:58:17.000000000,laurentshala
9992,0 days 00:58:18.000000000,zalexela
9993,0 days 00:58:18.000000000,imma_apple
9994,0 days 00:58:18.000000000,bjltennis
9996,0 days 00:58:22.000000000,millertr
9997,0 days 00:58:22.000000000,niteshreddy
10004,0 days 00:58:29.000000000,Diggidy_Dale
10007,0 days 00:58:29.000000000,MaahilMohamed
10008,0 days 00:58:30.000000000,oliver_ssa
10009,0 days 00:58:31.000000000,cjhudel
10010,0 days 00:58:32.000000000,sdwashu
10011,0 days 00:58:32.000000000,jj23m
10012,0 days 00:58:32.000000000,WalterNye
10013,0 days 00:58:33.000000000,J_Witherstone
10015,0 days 00:58:33.000000000,JacobShinny
10016,0 days 00:58:33.000000000,3dgar__
10017,0 days 00:58:34.000000000,btcarter
10018,0 days 00:58:34.000000000,zmac0209
10019,0 days 00:58:35.000000000,Halfcrazie
10020,0 days 00:58:36.000000000,_JuJuCollins
10022,0 days 00:58:38.000000000,The_RealKoPiTe
10025,0 days 00:58:42.000000000,GoldenWave98
10026,0 days 00:58:42.000000000,RodrigoNerias
10027,0 days 00:58:43.000000000,ReuTube
10028,0 days 00:58:45.000000000,goodale_mark
10031,0 days 00:58:46.000000000,richwhiting22
10032,0 days 00:58:46.000000000,NathanJayRog
10034,0 days 00:58:47.000000000,AyeeJayy07
10036,0 days 00:58:48.000000000,SamWorldPeace
10037,0 days 00:58:48.000000000,iamExilez
10038,0 days 00:58:49.000000000,EPJimLavery
10040,0 days 00:58:51.000000000,SpencerLorrigan
10041,0 days 00:58:51.000000000,PogGreg
10044,0 days 00:58:57.000000000,m4nn
10045,0 days 00:58:57.000000000,RickyVegazo
10046,0 days 00:58:57.000000000,z33ma
10047,0 days 00:58:57.000000000,PangJiaHer
10048,0 days 00:58:57.000000000,nnnicoleeeb_
10049,0 days 00:58:57.000000000,prajwalaathreya
10050,0 days 00:58:57.000000000,xr4z0rz
10052,0 days 00:59:01.000000000,andyg12345
10053,0 days 00:59:02.000000000,Maluta_Shatalov
10055,0 days 00:59:03.000000000,SneakersUnlaced
10057,0 days 00:59:06.000000000,Gieddooo
10059,0 days 00:59:07.000000000,meabdelhady
10060,0 days 00:59:07.000000000,kamen0tweet
10061,0 days 00:59:08.000000000,miniet23
10063,0 days 00:59:09.000000000,KenyadaMcKoy
10064,0 days 00:59:09.000000000,watakah5
10065,0 days 00:59:09.000000000,mcklane14
10066,0 days 00:59:11.000000000,G_Stick6
10067,0 days 00:59:12.000000000,gortiz42
10069,0 days 00:59:15.000000000,mannylaflame
10073,0 days 00:59:18.000000000,MansBeLike
10075,0 days 00:59:19.000000000,CalebGsMommy
10077,0 days 00:59:22.000000000,JoelBiamont
10078,0 days 00:59:22.000000000,BrandonJVeasey
10079,0 days 00:59:23.000000000,jimmykadakia
10080,0 days 00:59:22.000000000,L_Froberg
10083,0 days 00:59:24.000000000,taj_mulhall2
10084,0 days 00:59:25.000000000,Moon_Raghib
10085,0 days 00:59:27.000000000,Navariax
10086,0 days 00:59:28.000000000,misterheng
10088,0 days 00:59:31.000000000,Josh_Steel1
10090,0 days 00:59:32.000000000,jfchevrette
10092,0 days 00:59:33.000000000,aHev
10093,0 days 00:59:34.000000000,NitinBagul
10095,0 days 00:59:34.000000000,DahlLongone
10101,0 days 00:59:38.000000000,ChojGabriel
10102,0 days 00:59:38.000000000,akitokii
10103,0 days 00:59:38.000000000,max4drum
10105,0 days 00:59:38.000000000,THE_EHM_ESS
10108,0 days 00:59:41.000000000,Hi_TechRN
10110,0 days 00:59:41.000000000,chiragc
10112,0 days 00:59:43.000000000,ChrisMoorington
10115,0 days 00:59:45.000000000,Levi_Kosters
10116,0 days 00:59:46.000000000,shannonccl
10117,0 days 00:59:48.000000000,YoniTheSnipe
10118,0 days 00:59:48.000000000,benavidees
10120,0 days 00:59:48.000000000,WTRalphU
10121,0 days 00:59:48.000000000,walikamal_
10123,0 days 00:59:49.000000000,SenbelKhalil
10124,0 days 00:59:49.000000000,tour_lamine925
10127,0 days 00:59:52.000000000,alvanmorales
10129,0 days 00:59:53.000000000,irlprecious
10130,0 days 00:59:53.000000000,PrinReborn
10133,0 days 00:59:56.000000000,D_1_C
10134,0 days 00:59:56.000000000,henkrist
10135,0 days 00:59:56.000000000,BenTrigoff
10137,0 days 00:59:58.000000000,Farrisken210
10138,0 days 00:59:59.000000000,JPenec
10139,0 days 01:00:00.000000000,ibrhmozn
10140,0 days 01:00:00.000000000,Isma3ilAli
10141,0 days 01:00:00.000000000,OzoneSense
10142,0 days 01:00:00.000000000,tothamaximus
10143,0 days 01:00:00.000000000,samikhanfor
10144,0 days 01:00:01.000000000,Drixzle
10145,0 days 01:00:02.000000000,Partida17
10146,0 days 01:00:03.000000000,MRcuadrado
10147,0 days 01:00:03.000000000,tech2302
10150,0 days 01:00:04.000000000,ZsitteZ
10151,0 days 01:00:04.000000000,amaanb314
10152,0 days 01:00:04.000000000,marcosanchez_
10153,0 days 01:00:05.000000000,niceneha_2123
10154,0 days 01:00:05.000000000,ProVictini
10156,0 days 01:00:05.000000000,kelseymaggott
10157,0 days 01:00:06.000000000,frickelpit
10158,0 days 01:00:06.000000000,klandry
10159,0 days 01:00:06.000000000,Awesomenesssme
10161,0 days 01:00:07.000000000,i_ii_AVI
10164,0 days 01:00:10.000000000,jsnorris18
10166,0 days 01:00:11.000000000,Brock
10167,0 days 01:00:12.000000000,GastenXXX
10168,0 days 01:00:13.000000000,TrevorCozzoni
10169,0 days 01:00:14.000000000,VioletVagina
10170,0 days 01:00:14.000000000,Snachn
10173,0 days 01:00:16.000000000,kage_outram
10174,0 days 01:00:17.000000000,waleed_badger
10175,0 days 01:00:17.000000000,kevinpriester
10176,0 days 01:00:17.000000000,AtMurali
10177,0 days 01:00:18.000000000,KaatydidDoodles
10178,0 days 01:00:19.000000000,natkingtone
10179,0 days 01:00:19.000000000,Raghad416
10181,0 days 01:00:20.000000000,GoTcHaH0E
10182,0 days 01:00:21.000000000,AndreasTheSwede
10184,0 days 01:00:21.000000000,shikhir323
10185,0 days 01:00:22.000000000,RIroomo
10186,0 days 01:00:22.000000000,jakegithinji
10189,0 days 01:00:24.000000000,multiplegoats
10190,0 days 01:00:26.000000000,itsranshisu
10191,0 days 01:00:26.000000000,Kienguy
10192,0 days 01:00:27.000000000,FranciscoCano6
10193,0 days 01:00:27.000000000,Gr33nEyes_tbh
10195,0 days 01:00:35.000000000,JakeHennett
10197,0 days 01:00:36.000000000,luckykidtay
10198,0 days 01:00:36.000000000,OscargeeGee
10200,0 days 01:00:40.000000000,dasquith92
10201,0 days 01:00:40.000000000,RickyChalar
10202,0 days 01:00:41.000000000,mideoye
10204,0 days 01:00:43.000000000,kyletmartinez
10206,0 days 01:00:45.000000000,OhMyNrupaaa
10208,0 days 01:00:46.000000000,Josica
10209,0 days 01:00:46.000000000,estherzarah_26x
10210,0 days 01:00:47.000000000,michealo_white
10212,0 days 01:00:49.000000000,jay_wilburn
10214,0 days 01:00:50.000000000,ethan829
10215,0 days 01:00:51.000000000,lainaleighh
10216,0 days 01:00:52.000000000,Awponder
10217,0 days 01:00:52.000000000,RachelATC
10218,0 days 01:00:52.000000000,Mr_Robot_123
10219,0 days 01:00:52.000000000,xal1983
10222,0 days 01:00:53.000000000,Dcacace8
10223,0 days 01:00:53.000000000,KubaHolub
10225,0 days 01:00:57.000000000,RafaelGMagia
10226,0 days 01:00:58.000000000,SKMahadevan
10227,0 days 01:00:59.000000000,Daniel_Mascio
10228,0 days 01:00:59.000000000,effeKtSVK
10229,0 days 01:01:00.000000000,BastianNiemeier
10230,0 days 01:01:00.000000000,MEPoss
10231,0 days 01:01:01.000000000,Miineecraft101
10232,0 days 01:01:03.000000000,Cjgonz14
10233,0 days 01:01:03.000000000,BigFaischty
10235,0 days 01:01:05.000000000,KBMcSteamy
10236,0 days 01:01:07.000000000,vodnanmaga
10237,0 days 01:01:10.000000000,asestent
10238,0 days 01:01:11.000000000,FollowTheLead_
10240,0 days 01:01:11.000000000,RatbearPSU
10241,0 days 01:01:13.000000000,C4rl0s_tech
10242,0 days 01:01:13.000000000,wbostelman
10243,0 days 01:01:13.000000000,henryraymeyer
10245,0 days 01:01:15.000000000,Javed_Amit
10247,0 days 01:01:16.000000000,mangalprasad
10248,0 days 01:01:19.000000000,cjviray
10249,0 days 01:01:20.000000000,BeckyDouglas
10252,0 days 01:01:21.000000000,MiguelAngRam
10254,0 days 01:01:22.000000000,TheNameIsDalton
10256,0 days 01:01:24.000000000,NthMetalMace
10258,0 days 01:01:25.000000000,Sk3llyt0r
10259,0 days 01:01:25.000000000,mikedomzalski
10260,0 days 01:01:26.000000000,mrchochi
10261,0 days 01:01:28.000000000,paulhting
10262,0 days 01:01:28.000000000,ctskifreak
10265,0 days 01:01:30.000000000,HarryTheGeminii
10267,0 days 01:01:32.000000000,Pelinhooo2
10269,0 days 01:01:34.000000000,FrozenGlx
10271,0 days 01:01:35.000000000,CCostello6
10273,0 days 01:01:37.000000000,PDTalkinTech
10274,0 days 01:01:39.000000000,allaroundjunkie
10276,0 days 01:01:40.000000000,itsjustsamy
10278,0 days 01:01:41.000000000,ajpotter20
10279,0 days 01:01:41.000000000,BalintBicski
10280,0 days 01:01:41.000000000,Tskrlj
10282,0 days 01:01:42.000000000,VladSMU
10285,0 days 01:01:44.000000000,YourMomInStrin
10286,0 days 01:01:44.000000000,kenz_shah
10287,0 days 01:01:45.000000000,LukeL96
10288,0 days 01:01:45.000000000,Bipan1994
10290,0 days 01:01:46.000000000,amarkollari13
10291,0 days 01:01:46.000000000,king_of_tonga
10292,0 days 01:01:47.000000000,Awkwardlysmooth
10295,0 days 01:01:48.000000000,CD4msanii
10296,0 days 01:01:49.000000000,krish_ven
10297,0 days 01:01:49.000000000,Rjeswani09
10298,0 days 01:01:50.000000000,j_ram13
10299,0 days 01:01:51.000000000,delfinqd
10301,0 days 01:01:52.000000000,WillemKeessen
10302,0 days 01:01:52.000000000,FrankWu16
10303,0 days 01:01:52.000000000,pqxciv
10304,0 days 01:01:53.000000000,Pattisongmail
10305,0 days 01:01:53.000000000,kierandrapeeerr
10306,0 days 01:01:54.000000000,ZankenSage
10307,0 days 01:01:56.000000000,RaiderDavid24
10308,0 days 01:01:56.000000000,buster20xx
10309,0 days 01:01:57.000000000,killemphinn
10311,0 days 01:01:58.000000000,alanstorm
10314,0 days 01:01:59.000000000,Chasmo90
10316,0 days 01:02:01.000000000,talv
10317,0 days 01:02:01.000000000,junxinnn
10318,0 days 01:02:02.000000000,FarOutAngel
10319,0 days 01:02:02.000000000,trappara
10321,0 days 01:02:03.000000000,ItsMeAffe
10322,0 days 01:02:05.000000000,TimsterK12
10323,0 days 01:02:05.000000000,JimmyJack23
10324,0 days 01:02:05.000000000,xyc_not_z
10325,0 days 01:02:05.000000000,SahilAP
10326,0 days 01:02:05.000000000,T3muJin_Khan
10328,0 days 01:02:06.000000000,augustin_alain
10329,0 days 01:02:06.000000000,AaronOP_
10330,0 days 01:02:08.000000000,PhillipeViana
10331,0 days 01:02:08.000000000,carlos__garzon
10332,0 days 01:02:11.000000000,VainH0pe
10333,0 days 01:02:11.000000000,armastation
10334,0 days 01:02:12.000000000,immrans
10335,0 days 01:02:12.000000000,Bruno43
10338,0 days 01:02:14.000000000,rgannell
10339,0 days 01:02:15.000000000,The_Brandog
10341,0 days 01:02:16.000000000,tehWever
10344,0 days 01:02:17.000000000,JoseDeLaCruzN1
10345,0 days 01:02:18.000000000,hungrywonder
10350,0 days 01:02:21.000000000,JacobDuniam
10353,0 days 01:02:24.000000000,_MarcosAv
10354,0 days 01:02:25.000000000,SantiagoAzaian
10355,0 days 01:02:25.000000000,BYUorBust64
10357,0 days 01:02:28.000000000,SMO_EA
10358,0 days 01:02:29.000000000,l__j__l
10361,0 days 01:02:30.000000000,chris_delgadoo
10362,0 days 01:02:31.000000000,Gaboro
10363,0 days 01:02:32.000000000,leftthegan
10364,0 days 01:02:32.000000000,AroundAboutJack
10365,0 days 01:02:33.000000000,Ronpopeil7
10366,0 days 01:02:33.000000000,KayseeQ
10367,0 days 01:02:34.000000000,ImNotClerk
10371,0 days 01:02:37.000000000,RobertJConnor3
10372,0 days 01:02:37.000000000,FreasFoSho
10373,0 days 01:02:37.000000000,BladeShiyon
10374,0 days 01:02:38.000000000,huey_jackson_9
10375,0 days 01:02:38.000000000,Broggoli_time
10376,0 days 01:02:39.000000000,sohaibahmed284
10377,0 days 01:02:39.000000000,pwnsyou
10378,0 days 01:02:39.000000000,TheSwigeyC
10379,0 days 01:02:40.000000000,JustBlais
10380,0 days 01:02:41.000000000,clineamb
10381,0 days 01:02:41.000000000,_funfun61
10382,0 days 01:02:42.000000000,talsemgeest
10385,0 days 01:02:45.000000000,Nyk0n_
10387,0 days 01:02:48.000000000,facuen11
10388,0 days 01:02:50.000000000,RayaneAissi
10389,0 days 01:02:51.000000000,vanessa_galvan_
10390,0 days 01:02:51.000000000,lukeasmith95
10391,0 days 01:02:53.000000000,magdielb
10392,0 days 01:02:54.000000000,swagzachsta
10394,0 days 01:02:57.000000000,SayIDidIt
10398,0 days 01:02:59.000000000,Its_Rebelz
10400,0 days 01:03:00.000000000,TheRealNordGus
10401,0 days 01:03:00.000000000,jkitch4020
10402,0 days 01:03:00.000000000,diegobersano
10403,0 days 01:03:01.000000000,RawaQadir9
10406,0 days 01:03:02.000000000,Kowal_Maciej
10407,0 days 01:03:04.000000000,TheStanH
10410,0 days 01:03:05.000000000,cj_zeiger
10411,0 days 01:03:07.000000000,TrayStidham
10412,0 days 01:03:08.000000000,AkhmedNahfid
10414,0 days 01:03:09.000000000,jonadr0id
10415,0 days 01:03:09.000000000,MichaelIndig
10417,0 days 01:03:10.000000000,wanazmi21
10418,0 days 01:03:11.000000000,ItsPanda94
10419,0 days 01:03:11.000000000,Jamesssz
10422,0 days 01:03:12.000000000,Blabliblub1848
10423,0 days 01:03:13.000000000,c_filoteo
10424,0 days 01:03:13.000000000,PhilsGezwitschr
10428,0 days 01:03:15.000000000,MrCrusha829
10429,0 days 01:03:17.000000000,d_james04
10431,0 days 01:03:18.000000000,Fagur3
10432,0 days 01:03:18.000000000,haziq_hussin_
10434,0 days 01:03:20.000000000,HorusDin
10435,0 days 01:03:20.000000000,s_harsh91
10438,0 days 01:03:23.000000000,MADSOLADEN
10441,0 days 01:03:25.000000000,Shabban0121
10443,0 days 01:03:29.000000000,artemka2196
10444,0 days 01:03:30.000000000,Ryan_C_Fong
10445,0 days 01:03:30.000000000,Samlukee
10447,0 days 01:03:31.000000000,BWFeldy
10448,0 days 01:03:32.000000000,cwhaden
10450,0 days 01:03:34.000000000,AdamLevinstein
10451,0 days 01:03:39.000000000,SadiekiSkyHigh
10454,0 days 01:03:40.000000000,HolgerLink
10456,0 days 01:03:46.000000000,JeremyBorjas
10459,0 days 01:03:47.000000000,Tohrul_Memmedov
10460,0 days 01:03:48.000000000,_BNDCT_
10461,0 days 01:03:48.000000000,TheGou1968
10462,0 days 01:03:48.000000000,pcamsfa
10465,0 days 01:03:49.000000000,xgear91
10466,0 days 01:03:50.000000000,reza_cods
10467,0 days 01:03:50.000000000,Rik_Nanninga
10469,0 days 01:03:51.000000000,aumi_j
10472,0 days 01:03:53.000000000,IntervenSEAN
10473,0 days 01:03:54.000000000,ImJstAPandaBear
10474,0 days 01:03:55.000000000,jamessoccer11
10475,0 days 01:03:55.000000000,knightkailash
10476,0 days 01:03:57.000000000,tommieisbrown
10477,0 days 01:03:57.000000000,TDudz
10479,0 days 01:03:58.000000000,djaiger19
10480,0 days 01:03:58.000000000,misam1999
10482,0 days 01:03:59.000000000,helloBos
10483,0 days 01:04:00.000000000,JaredZitting
10485,0 days 01:04:04.000000000,SumitXVIII
10486,0 days 01:04:04.000000000,HaYtHaM804
10487,0 days 01:04:04.000000000,jzunigarce
10488,0 days 01:04:05.000000000,AlexNameisalex
10490,0 days 01:04:06.000000000,RamonGtzAmaya
10491,0 days 01:04:07.000000000,JasonRafal
10492,0 days 01:04:09.000000000,iamlevik
10495,0 days 01:04:11.000000000,DerekwBerry
10496,0 days 01:04:11.000000000,jcodum
10499,0 days 01:04:13.000000000,juusoco
10500,0 days 01:04:14.000000000,hotdogsduh
10501,0 days 01:04:15.000000000,IAmAjiri
10502,0 days 01:04:16.000000000,Always_inSaini
10503,0 days 01:04:16.000000000,Singhmd03
10505,0 days 01:04:17.000000000,Fidelin
10506,0 days 01:04:18.000000000,BaconWrapped23
10507,0 days 01:04:20.000000000,DizzyDez11
10508,0 days 01:04:20.000000000,NonAutomatic
10509,0 days 01:04:19.000000000,r0ckyr0
10512,0 days 01:04:22.000000000,Mahdi_3MH
10513,0 days 01:04:22.000000000,eggplantPrince
10515,0 days 01:04:24.000000000,dainpetersen
10516,0 days 01:04:25.000000000,brianheston35
10517,0 days 01:04:25.000000000,BulliverNE
10518,0 days 01:04:25.000000000,manishsinghon
10520,0 days 01:04:27.000000000,jeddelpozo
10522,0 days 01:04:27.000000000,spacemanspiffz
10523,0 days 01:04:29.000000000,Marshalllush
10525,0 days 01:04:29.000000000,vonance
10526,0 days 01:04:29.000000000,TheSoundy007
10527,0 days 01:04:30.000000000,atro_citi
10528,0 days 01:04:31.000000000,ALEXxLL
10529,0 days 01:04:31.000000000,PacoDaRobot
10530,0 days 01:04:31.000000000,pramirez_c
10533,0 days 01:04:35.000000000,chet_jain
10536,0 days 01:04:35.000000000,jessyrose29
10539,0 days 01:04:37.000000000,NicoBalbu
10540,0 days 01:04:37.000000000,ManuKakani
10542,0 days 01:04:40.000000000,MR1XIII3
10543,0 days 01:04:40.000000000,MrVirly
10545,0 days 01:04:41.000000000,Rickyo_0Pacheco
10546,0 days 01:04:41.000000000,JohnMondejar
10547,0 days 01:04:42.000000000,isFCB
10548,0 days 01:04:42.000000000,Alpha__Designs
10550,0 days 01:04:42.000000000,ChristTheKing17
10551,0 days 01:04:44.000000000,TayTay_Holl
10552,0 days 01:04:45.000000000,Ryllay
10553,0 days 01:04:45.000000000,1amzo
10554,0 days 01:04:47.000000000,EliasCarlsoon
10555,0 days 01:04:47.000000000,ChrisShemas
10556,0 days 01:04:47.000000000,aj11094
10558,0 days 01:04:48.000000000,Innovance
10559,0 days 01:04:49.000000000,jrmarques_1
10563,0 days 01:04:54.000000000,tech_189
10564,0 days 01:04:55.000000000,stanzillaz
10565,0 days 01:04:57.000000000,1BSSM
10566,0 days 01:04:58.000000000,mryasinkara
10569,0 days 01:05:00.000000000,Carson_Adkins
10570,0 days 01:05:00.000000000,brandonillashaw
10571,0 days 01:05:01.000000000,Bowdouche
10572,0 days 01:05:01.000000000,surajx2
10573,0 days 01:05:01.000000000,SirXelot
10574,0 days 01:05:01.000000000,JacobKudoyi1
10575,0 days 01:05:02.000000000,les4kel
10576,0 days 01:05:02.000000000,__Linx
10578,0 days 01:05:04.000000000,sandfreak450
10580,0 days 01:05:05.000000000,LevinJey
10581,0 days 01:05:07.000000000,thepr0mise_
10583,0 days 01:05:09.000000000,Icarusjoy
10584,0 days 01:05:09.000000000,saadisheek
10585,0 days 01:05:09.000000000,callmeUz
10586,0 days 01:05:10.000000000,iupdateos
10588,0 days 01:05:12.000000000,tekkaostacos
10589,0 days 01:05:13.000000000,buteragraceffa
10590,0 days 01:05:13.000000000,zachblaker
10593,0 days 01:05:16.000000000,TheFirstNoelA
10594,0 days 01:05:16.000000000,pritish77
10595,0 days 01:05:16.000000000,JJJandak
10596,0 days 01:05:16.000000000,agpt8
10597,0 days 01:05:17.000000000,Findarato88
10598,0 days 01:05:18.000000000,Connor_h_one
10600,0 days 01:05:20.000000000,cdhoffmann_
10601,0 days 01:05:21.000000000,mrdobbod
10602,0 days 01:05:22.000000000,andgeisel
10604,0 days 01:05:24.000000000,Sir_JHud
10607,0 days 01:05:27.000000000,timolonden
10608,0 days 01:05:28.000000000,bentom13
10610,0 days 01:05:28.000000000,ferenzg
10611,0 days 01:05:30.000000000,jrdnflmng
10614,0 days 01:05:32.000000000,jonehlers
10615,0 days 01:05:33.000000000,lildakafiction
10616,0 days 01:05:33.000000000,Weijiefung
10618,0 days 01:05:34.000000000,harisjavid786
10619,0 days 01:05:35.000000000,physics_sahil
10622,0 days 01:05:37.000000000,Dash2fast4uind
10623,0 days 01:05:38.000000000,aamay001
10624,0 days 01:05:39.000000000,brit_2706
10625,0 days 01:05:39.000000000,Steener050
10626,0 days 01:05:40.000000000,Hunter_Shep40
10627,0 days 01:05:41.000000000,piedii
10628,0 days 01:05:42.000000000,zaakir2014
10629,0 days 01:05:42.000000000,ItsAntOBrien
10630,0 days 01:05:43.000000000,DulceeDiabla
10631,0 days 01:05:44.000000000,thejordaneye
10634,0 days 01:05:44.000000000,angtucci
10635,0 days 01:05:45.000000000,gtg590x
10637,0 days 01:05:46.000000000,georgieman393
10638,0 days 01:05:46.000000000,guillemmanuel
10639,0 days 01:05:46.000000000,jmadrigal100
10641,0 days 01:05:47.000000000,TwistedIsaksson
10642,0 days 01:05:47.000000000,kw4nzah
10644,0 days 01:05:48.000000000,sly4eva
10645,0 days 01:05:48.000000000,DJAMAYAOFFICIAL
10647,0 days 01:05:50.000000000,CheAnsiah
10648,0 days 01:05:52.000000000,XanderTea
10649,0 days 01:05:53.000000000,valeriasanchhez
10650,0 days 01:05:55.000000000,oscarjohn_tee
10651,0 days 01:05:56.000000000,Godfred__
10652,0 days 01:05:57.000000000,Zaraamsc
10653,0 days 01:05:58.000000000,Eng_Elfatatry
10656,0 days 01:05:59.000000000,elouardi99
10657,0 days 01:05:59.000000000,urisandel
10658,0 days 01:06:00.000000000,MatijaVabec
10659,0 days 01:06:01.000000000,michaelbuff1224
10660,0 days 01:06:01.000000000,gustandroide
10661,0 days 01:06:02.000000000,magicslipper
10663,0 days 01:06:04.000000000,sjoestiien
10664,0 days 01:06:04.000000000,CoolKwaz
10665,0 days 01:06:05.000000000,ve_victorenejo
10666,0 days 01:06:05.000000000,Timmedic
10667,0 days 01:06:08.000000000,crummysummy
10669,0 days 01:06:10.000000000,1_Sam_iam_1
10670,0 days 01:06:11.000000000,Emmet18310
10671,0 days 01:06:11.000000000,linopena
10672,0 days 01:06:13.000000000,flimnit
10673,0 days 01:06:15.000000000,xlelliott
10674,0 days 01:06:15.000000000,NickGood24
10676,0 days 01:06:16.000000000,bobbyhattrick
10677,0 days 01:06:17.000000000,blacktings
10679,0 days 01:06:19.000000000,HeatherBeymer
10680,0 days 01:06:20.000000000,trueChauncey
10683,0 days 01:06:22.000000000,swbielec
10687,0 days 01:06:23.000000000,SpidersWeb
10688,0 days 01:06:23.000000000,macbieoo
10690,0 days 01:06:24.000000000,madpiratetom
10692,0 days 01:06:24.000000000,ill5kiLLz
10693,0 days 01:06:25.000000000,JonasGaida
10694,0 days 01:06:25.000000000,jjancixons
10696,0 days 01:06:26.000000000,moop9087
10697,0 days 01:06:27.000000000,IAboEyad
10699,0 days 01:06:28.000000000,kgaurav85
10700,0 days 01:06:28.000000000,kalebhermes
10702,0 days 01:06:29.000000000,tovejah
10703,0 days 01:06:30.000000000,tweeling
10704,0 days 01:06:31.000000000,I_AMM_Alec
10705,0 days 01:06:31.000000000,krisresaridpt
10707,0 days 01:06:33.000000000,jensaronsson
10710,0 days 01:06:38.000000000,kelvin_lim_80
10711,0 days 01:06:38.000000000,mayfux
10713,0 days 01:06:39.000000000,holykawabunga
10714,0 days 01:06:40.000000000,Awk_Indian_Dude
10716,0 days 01:06:42.000000000,Motobug_
10717,0 days 01:06:44.000000000,nikunj_96
10718,0 days 01:06:44.000000000,AlexCarrasco19
10721,0 days 01:06:46.000000000,ptorpes1
10722,0 days 01:06:47.000000000,marcusp619
10723,0 days 01:06:50.000000000,mykesma
10724,0 days 01:06:51.000000000,nayRNeave
10725,0 days 01:06:52.000000000,Youngwoodytho
10726,0 days 01:06:52.000000000,YooCata
10727,0 days 01:06:52.000000000,Souzetsu
10731,0 days 01:06:54.000000000,MaT42170
10732,0 days 01:06:55.000000000,Brembo109
10733,0 days 01:06:57.000000000,saxythomas
10734,0 days 01:06:57.000000000,Viren1024
10735,0 days 01:06:58.000000000,hakimh02
10736,0 days 01:06:59.000000000,darkskinasian
10737,0 days 01:07:02.000000000,msaadkb
10738,0 days 01:07:03.000000000,Edmond_Burk
10739,0 days 01:07:03.000000000,samd28_
10741,0 days 01:07:07.000000000,ShaunCogburn
10742,0 days 01:07:07.000000000,Nigeriangod
10743,0 days 01:07:08.000000000,CrossFitBromo
10744,0 days 01:07:08.000000000,PollyGlot
10745,0 days 01:07:09.000000000,bearhe96
10746,0 days 01:07:09.000000000,ImGlvR
10747,0 days 01:07:10.000000000,wetaylor32
10748,0 days 01:07:11.000000000,milledtime
10749,0 days 01:07:12.000000000,The_truth1250
10752,0 days 01:07:15.000000000,derBasti1238
10753,0 days 01:07:17.000000000,Skywalker890
10754,0 days 01:07:17.000000000,FacciaDiBoe
10757,0 days 01:07:18.000000000,FurhunBhuiyan
10758,0 days 01:07:18.000000000,delfin1362
10759,0 days 01:07:18.000000000,Schmuh
10760,0 days 01:07:19.000000000,JoniLoveVWBugs
10762,0 days 01:07:20.000000000,MakroRL
10763,0 days 01:07:20.000000000,arunb24
10764,0 days 01:07:20.000000000,gregor160300
10765,0 days 01:07:20.000000000,vin________
10766,0 days 01:07:20.000000000,plier_daniel
10768,0 days 01:07:21.000000000,christianwiard
10770,0 days 01:07:23.000000000,OsmanCayirci
10771,0 days 01:07:23.000000000,MC1400
10776,0 days 01:07:26.000000000,SimoneFalasca
10777,0 days 01:07:27.000000000,priMeGX
10780,0 days 01:07:28.000000000,iDegenerated
10781,0 days 01:07:28.000000000,Staggs45
10782,0 days 01:07:29.000000000,GrantSpychka
