,Time Difference,user.screen_name
7375,0 days 00:33:33.000000000,NashMartens
7376,0 days 00:33:33.000000000,gshadefull
7388,0 days 00:33:39.000000000,ChenisEhter
7393,0 days 00:33:43.000000000,luiscarlossp988
7406,0 days 00:33:48.000000000,KillarPoPTarT
7409,0 days 00:33:39.000000000,MarkYiu
7422,0 days 00:33:56.000000000,bournetopwn
7430,0 days 00:33:58.000000000,orionankaa
7431,0 days 00:33:59.000000000,tohj
7436,0 days 00:34:03.000000000,mdbellis
7437,0 days 00:34:04.000000000,romanpignatelli
7447,0 days 00:34:11.000000000,CyrisXD
7448,0 days 00:34:11.000000000,badjewel15
7449,0 days 00:34:12.000000000,Sergeant_King
7452,0 days 00:34:16.000000000,dennisong_
7469,0 days 00:34:28.000000000,maxdr64
7482,0 days 00:34:35.000000000,_apanui
7491,0 days 00:34:37.000000000,Cody_Cozad
7495,0 days 00:34:38.000000000,neofintan
7497,0 days 00:34:39.000000000,ravi1995rahul
7499,0 days 00:34:39.000000000,IvoryMami
7504,0 days 00:34:43.000000000,Alnnalkhsny
7508,0 days 00:34:44.000000000,ImVatiQ_Q
7516,0 days 00:34:48.000000000,GAPARUBA1984
7534,0 days 00:34:55.000000000,_MMateos
7543,0 days 00:34:59.000000000,hiddentacos
7547,0 days 00:35:02.000000000,connor_goosen
7551,0 days 00:35:05.000000000,Just_Darrin
7582,0 days 00:35:22.000000000,P_MinhAn
7583,0 days 00:35:22.000000000,EliasStihl
7584,0 days 00:35:23.000000000,jtongz18
7592,0 days 00:35:29.000000000,joshuarhall
7595,0 days 00:35:29.000000000,PatelAniel
7599,0 days 00:35:31.000000000,Alxsdair
7601,0 days 00:35:32.000000000,787c89db4fdb420
7612,0 days 00:35:38.000000000,appzlulz
7616,0 days 00:35:39.000000000,lilygreen_
7618,0 days 00:35:41.000000000,PaulW345
7627,0 days 00:35:44.000000000,Dremaican
7630,0 days 00:35:46.000000000,isabel9588
7642,0 days 00:35:51.000000000,lazzzyPravz23
7643,0 days 00:35:51.000000000,Jerson12_11
7646,0 days 00:35:53.000000000,mayf_exe
7649,0 days 00:35:55.000000000,Innovativename
7653,0 days 00:35:58.000000000,tusharmanuverma
7657,0 days 00:35:59.000000000,theqlown
7666,0 days 00:36:04.000000000,JuhWeeSance
7669,0 days 00:36:07.000000000,onnofficieel
7680,0 days 00:36:17.000000000,Rod_Nunez
7682,0 days 00:36:17.000000000,rohini_rakrak
7683,0 days 00:36:18.000000000,theadenparker
7707,0 days 00:36:32.000000000,Wade_HGA
7713,0 days 00:36:33.000000000,Twillx_
7716,0 days 00:36:35.000000000,yestheboxer
7725,0 days 00:36:37.000000000,13808bf7336342b
7748,0 days 00:36:50.000000000,not_nickhenkin
7749,0 days 00:36:52.000000000,S_F_T_
7766,0 days 00:36:58.000000000,macononi
7774,0 days 00:37:02.000000000,manuelsilvaaaaa
7785,0 days 00:37:10.000000000,Bran395
7786,0 days 00:37:11.000000000,TheGreattLogan
7795,0 days 00:37:14.000000000,GiorgioCamozzi1
7803,0 days 00:37:19.000000000,_beesteezy
7812,0 days 00:37:22.000000000,zandeIion
7814,0 days 00:37:22.000000000,WWJRHRD
7818,0 days 00:37:25.000000000,spenc2er
7819,0 days 00:37:25.000000000,nginxche
7823,0 days 00:37:27.000000000,CoreyBalint
7828,0 days 00:37:30.000000000,Epixel061
7838,0 days 00:37:35.000000000,lucfitz820
7884,0 days 00:37:59.000000000,tayymendiaz
7887,0 days 00:38:00.000000000,Dawsonboi2
7892,0 days 00:38:03.000000000,NoahjStandish
7893,0 days 00:38:04.000000000,dsfxJasmin
7896,0 days 00:38:07.000000000,iMarcordon
7898,0 days 00:38:07.000000000,guillenabe
7906,0 days 00:38:11.000000000,CodyStieb
7915,0 days 00:38:15.000000000,alanmcelreath
7916,0 days 00:38:16.000000000,Lennskyyy
7918,0 days 00:38:17.000000000,SpaceLyVG
7925,0 days 00:38:22.000000000,Shiinjiiro
7930,0 days 00:38:23.000000000,SahadiMilitia
7937,0 days 00:38:27.000000000,ImAdrianPadilla
7939,0 days 00:38:29.000000000,akselsst
7948,0 days 00:38:32.000000000,mpaspi
7964,0 days 00:38:38.000000000,svepb
7965,0 days 00:38:38.000000000,ali_ouahassoune
7971,0 days 00:38:40.000000000,Fycarman99
7980,0 days 00:38:43.000000000,olafiw
7992,0 days 00:38:48.000000000,vinylviolin
7998,0 days 00:38:52.000000000,teddybearr320
8005,0 days 00:38:55.000000000,mrlovboy
8012,0 days 00:39:00.000000000,AlienwareGamin5
8017,0 days 00:39:01.000000000,Mugetsu117
8019,0 days 00:39:01.000000000,BoseNorth
8026,0 days 00:39:06.000000000,iamcolter
8036,0 days 00:39:09.000000000,jeffthespasm
8046,0 days 00:39:13.000000000,davidunicorns
8059,0 days 00:39:16.000000000,simontugwell
8065,0 days 00:39:19.000000000,Amixx7291
8094,0 days 00:39:30.000000000,Banter_Clauz
8106,0 days 00:39:34.000000000,sbrookhill
8109,0 days 00:39:36.000000000,tolutripz
8123,0 days 00:39:46.000000000,JG_UBC
8128,0 days 00:39:49.000000000,WilliamdeDo
8136,0 days 00:39:53.000000000,LilColeslaw
8137,0 days 00:39:54.000000000,maxxdurniokl
8164,0 days 00:40:07.000000000,vibhavsharma10
8169,0 days 00:40:08.000000000,HamzaWaseem23
8172,0 days 00:40:10.000000000,RousouA
8189,0 days 00:40:16.000000000,ReggieMikel
8203,0 days 00:40:29.000000000,Cyne7
8206,0 days 00:40:31.000000000,el_nino_tech11
8209,0 days 00:40:32.000000000,indieswhatever
8218,0 days 00:40:37.000000000,AlphaHuskyNL
8229,0 days 00:40:44.000000000,c_rob2696
8230,0 days 00:40:45.000000000,Imran_Dhxnji
8249,0 days 00:40:51.000000000,Frank35098
8250,0 days 00:40:52.000000000,beakindof
8252,0 days 00:40:54.000000000,tomkennedy_nz
8264,0 days 00:41:01.000000000,ShadowknightG
8271,0 days 00:41:06.000000000,DavidShulga
8273,0 days 00:41:06.000000000,angeloke_
8276,0 days 00:41:08.000000000,AlanmanAaron
8279,0 days 00:41:10.000000000,Elad_Huttner
8284,0 days 00:41:11.000000000,little_roxtar
8288,0 days 00:41:14.000000000,AmmarZafar128
8290,0 days 00:41:15.000000000,tatwe123
8295,0 days 00:41:16.000000000,sturmski
8297,0 days 00:41:16.000000000,Mrmelon98
8321,0 days 00:41:26.000000000,Russellviper101
8322,0 days 00:41:27.000000000,DemosZevasa
8327,0 days 00:41:28.000000000,SoSKAMeWilliam
8328,0 days 00:41:29.000000000,axionfong
8330,0 days 00:41:30.000000000,HeckijackiL
8333,0 days 00:41:31.000000000,J_Szeliga
8354,0 days 00:41:42.000000000,pattkov
8367,0 days 00:41:48.000000000,bg831
8376,0 days 00:41:53.000000000,ton_tonx
8377,0 days 00:41:53.000000000,simonpeirce
8378,0 days 00:41:53.000000000,DaRealMvp4Ever
8389,0 days 00:41:58.000000000,MatiWitczak
8398,0 days 00:42:03.000000000,caliguerrero11
8425,0 days 00:42:17.000000000,burki77
8434,0 days 00:42:21.000000000,wildlingproduct
8445,0 days 00:42:28.000000000,mattswimsallday
8450,0 days 00:42:31.000000000,ErnestoSmiley
8452,0 days 00:42:34.000000000,Vinnie_Kwon
8455,0 days 00:42:36.000000000,rycpwh
8465,0 days 00:42:41.000000000,henritopi_
8466,0 days 00:42:42.000000000,viainfinito
8468,0 days 00:42:42.000000000,ursravikiran
8470,0 days 00:42:42.000000000,romano_cheese
8472,0 days 00:42:44.000000000,trevorleuck
8473,0 days 00:42:44.000000000,Miz365
8486,0 days 00:42:49.000000000,DjouDjouDjoul
8495,0 days 00:42:53.000000000,mrdendenz
8516,0 days 00:43:05.000000000,SpecillK
8531,0 days 00:43:14.000000000,Power_MaxPower
8533,0 days 00:43:15.000000000,yosalle
8538,0 days 00:43:17.000000000,AdamFromThe5
8541,0 days 00:43:17.000000000,Kristjan_Preka
8546,0 days 00:43:21.000000000,karislikesbands
8552,0 days 00:43:23.000000000,antparrott
8553,0 days 00:43:24.000000000,emil_abidin
8580,0 days 00:43:34.000000000,Lrota4509
8584,0 days 00:43:37.000000000,PetVnucec
8594,0 days 00:43:41.000000000,Angel_Brks
8600,0 days 00:43:43.000000000,Dubz4President
8610,0 days 00:43:47.000000000,loopdaddy
8618,0 days 00:43:51.000000000,MoeAzmouz
8622,0 days 00:43:54.000000000,RamPalanati
8623,0 days 00:43:55.000000000,manj403
8633,0 days 00:44:01.000000000,Ry9ns
8639,0 days 00:44:05.000000000,FiftyTwoKittens
8641,0 days 00:44:05.000000000,SpriteMite
8642,0 days 00:44:05.000000000,RemGrobelek
8645,0 days 00:44:09.000000000,AndrewFrench_
8647,0 days 00:44:10.000000000,ili199
8651,0 days 00:44:13.000000000,celenmert
8660,0 days 00:44:18.000000000,BrianGlynn7
8664,0 days 00:44:19.000000000,Rickdiculous_
8679,0 days 00:44:27.000000000,AaronGorow
8685,0 days 00:44:29.000000000,YlmzRoni
8686,0 days 00:44:30.000000000,GodDamnVel
8688,0 days 00:44:31.000000000,hazw4ni
8690,0 days 00:44:31.000000000,ErickMartinezTs
8694,0 days 00:44:35.000000000,rarefredrik
8699,0 days 00:44:38.000000000,KappaSoChumba
8704,0 days 00:44:42.000000000,saelxix
8710,0 days 00:44:45.000000000,veteran72
8713,0 days 00:44:47.000000000,benjie_panda
8714,0 days 00:44:48.000000000,bradgreen__
8716,0 days 00:44:49.000000000,notabillionair1
8718,0 days 00:44:51.000000000,FreshKingLear
8720,0 days 00:44:53.000000000,iamrohit_19
8723,0 days 00:44:56.000000000,325Nathaniel
8725,0 days 00:44:56.000000000,miraaj121
8746,0 days 00:45:08.000000000,sfgmoney
8748,0 days 00:45:11.000000000,prestja
8758,0 days 00:45:16.000000000,FatFatHan
8762,0 days 00:45:18.000000000,notvishal
8769,0 days 00:45:25.000000000,RemGrobelek
8771,0 days 00:45:26.000000000,Santini_Nicola
8773,0 days 00:45:26.000000000,samwoods2906
8777,0 days 00:45:28.000000000,kenong25
8778,0 days 00:45:28.000000000,jasadalimsocool
8782,0 days 00:45:33.000000000,andrewkocsis
8783,0 days 00:45:34.000000000,DaaniiDR
8795,0 days 00:45:45.000000000,emilianofrese
8805,0 days 00:45:51.000000000,calebreed472
8820,0 days 00:46:01.000000000,tyler123ray
8832,0 days 00:46:07.000000000,corsen_olbin
8835,0 days 00:46:09.000000000,CampbellMiller_
8838,0 days 00:46:12.000000000,faulty_heart
8848,0 days 00:46:17.000000000,Hamypotter
8860,0 days 00:46:25.000000000,MattDuncan17
8866,0 days 00:46:26.000000000,JesusMontijo
8882,0 days 00:46:36.000000000,PraxedisStone
8891,0 days 00:46:42.000000000,Got3xx
8898,0 days 00:46:49.000000000,derkbab1
8899,0 days 00:46:50.000000000,lukeoverbeek72
8918,0 days 00:47:03.000000000,e7sty
8921,0 days 00:47:05.000000000,JoelErhardt
8928,0 days 00:47:08.000000000,chagler94
8940,0 days 00:47:14.000000000,Dennisbergluund
8954,0 days 00:47:24.000000000,TheRealTropics
8955,0 days 00:47:25.000000000,poisonwasp_
8960,0 days 00:47:27.000000000,ArthurChaput
8961,0 days 00:47:27.000000000,AgameR_Modder
8968,0 days 00:47:31.000000000,Gesi26
8969,0 days 00:47:31.000000000,AndrewD_116
8974,0 days 00:47:33.000000000,JamesKingMe
8991,0 days 00:47:42.000000000,christiansr71
8996,0 days 00:47:43.000000000,mati_lebaz
9000,0 days 00:47:45.000000000,HunterBriggs97
9014,0 days 00:47:51.000000000,OLenaburg
9015,0 days 00:47:52.000000000,MatthewWardT
9029,0 days 00:47:58.000000000,ho_vall
9030,0 days 00:47:58.000000000,ericm01010000
9043,0 days 00:48:03.000000000,4hm3t__
9044,0 days 00:48:05.000000000,floydoscope
9055,0 days 00:48:16.000000000,YoshinoEdits
9065,0 days 00:48:20.000000000,JayShahDERULO
9066,0 days 00:48:20.000000000,PareshSam
9087,0 days 00:48:30.000000000,Shamirmemon
9089,0 days 00:48:32.000000000,ErikaleeCavazos
9091,0 days 00:48:32.000000000,niematerialny
9096,0 days 00:48:37.000000000,scottycrabb
9098,0 days 00:48:38.000000000,ScoutOW
9103,0 days 00:48:41.000000000,vincent_lench
9109,0 days 00:48:46.000000000,noercion
9140,0 days 00:49:06.000000000,gissyzfk
9152,0 days 00:49:17.000000000,Hardroid
9167,0 days 00:49:27.000000000,matthewkisiel
9172,0 days 00:49:29.000000000,Defretin3
9186,0 days 00:49:42.000000000,dawhouse
9210,0 days 00:49:54.000000000,haydenallee6
9215,0 days 00:49:56.000000000,ang8prz
9219,0 days 00:49:58.000000000,LiamGingell97
9224,0 days 00:50:00.000000000,sumukasi
9244,0 days 00:50:10.000000000,roopemultanen
9248,0 days 00:50:16.000000000,commitseppuku
9251,0 days 00:50:17.000000000,npcrego
9256,0 days 00:50:19.000000000,Tantrums_Of_Cam
9260,0 days 00:50:22.000000000,ElProfe_23
9265,0 days 00:50:24.000000000,octaviom18
9286,0 days 00:50:39.000000000,OscarLondono93
9293,0 days 00:50:41.000000000,fuadrido
9298,0 days 00:50:43.000000000,anri_04
9310,0 days 00:50:51.000000000,RVanKoughnett1
9327,0 days 00:51:03.000000000,jukeboxNation
9330,0 days 00:51:06.000000000,JgreenCC
9331,0 days 00:51:06.000000000,Xaviex1
9332,0 days 00:51:06.000000000,OfficialNiallMc
9340,0 days 00:51:13.000000000,Schlimazl_
9348,0 days 00:51:19.000000000,iaLx99
9353,0 days 00:51:21.000000000,Xandarius_
9357,0 days 00:51:24.000000000,FarzanIkhlas
9359,0 days 00:51:26.000000000,NeverBackDown_7
9369,0 days 00:51:33.000000000,marshallhmorgan
9370,0 days 00:51:34.000000000,SRabicano
9378,0 days 00:51:38.000000000,adamboardmandev
9382,0 days 00:51:40.000000000,Ch4rlux
9394,0 days 00:51:49.000000000,HamzahSarwari
9399,0 days 00:51:51.000000000,PaulGltr
9407,0 days 00:51:58.000000000,ChrisNH95
9420,0 days 00:52:04.000000000,TobSam2003
9422,0 days 00:52:05.000000000,Fatboy_slim95
9424,0 days 00:52:07.000000000,WeHaveMagnets
9427,0 days 00:52:09.000000000,Heirophysics
9441,0 days 00:52:25.000000000,LEvers03
9445,0 days 00:52:29.000000000,ARahman_Alsayed
9450,0 days 00:52:32.000000000,AmirNajibzadeh
9463,0 days 00:52:40.000000000,jreynolds3982
9464,0 days 00:52:40.000000000,ahmed_omer_s
9465,0 days 00:52:43.000000000,JeswanthVuyyuru
9473,0 days 00:52:45.000000000,javon_webster
9477,0 days 00:52:48.000000000,Gus_N15
9481,0 days 00:52:51.000000000,Callejon97
9486,0 days 00:52:51.000000000,fawadplaya
9490,0 days 00:52:56.000000000,fuckin507
9499,0 days 00:53:02.000000000,abhandari18
9502,0 days 00:53:03.000000000,gpat1998
9510,0 days 00:53:08.000000000,KizerSoSay_1
9514,0 days 00:53:10.000000000,xFrozenFear
9518,0 days 00:53:13.000000000,Ben_Feeney99
9531,0 days 00:53:20.000000000,CaroSparrowJA
9533,0 days 00:53:20.000000000,kyle__s__
9539,0 days 00:53:23.000000000,nancymo0621
9544,0 days 00:53:25.000000000,ozzy821
9547,0 days 00:53:30.000000000,caw232000
9557,0 days 00:53:40.000000000,jchan61
9565,0 days 00:53:43.000000000,MrLargeWall
9572,0 days 00:53:48.000000000,octaviom18
9580,0 days 00:53:54.000000000,OliverdotPH
9598,0 days 00:54:03.000000000,ScottDahMess
9608,0 days 00:54:08.000000000,dheeru26051
9612,0 days 00:54:09.000000000,Abstractxd
9626,0 days 00:54:17.000000000,HacobAbraham
9629,0 days 00:54:19.000000000,yqazi27
9642,0 days 00:54:29.000000000,dabecki
9650,0 days 00:54:32.000000000,TheVodkaFashion
9654,0 days 00:54:34.000000000,Trey_Pez
9660,0 days 00:54:38.000000000,remon1496
9664,0 days 00:54:41.000000000,bluebrosomg
9665,0 days 00:54:41.000000000,TheBeardedAaron
9666,0 days 00:54:41.000000000,akshaypithadiya
9670,0 days 00:54:43.000000000,ngibbs015
9675,0 days 00:54:48.000000000,cmdrnate
9681,0 days 00:54:50.000000000,jrrigueur
9691,0 days 00:54:58.000000000,BryanElliott15
9692,0 days 00:54:58.000000000,pinoyflayv
9696,0 days 00:55:00.000000000,yungpapaya
9705,0 days 00:55:06.000000000,codysbowen
9707,0 days 00:55:09.000000000,jaenicolas
9711,0 days 00:55:12.000000000,Acelogic_
9713,0 days 00:55:13.000000000,swexleriv4
9716,0 days 00:55:14.000000000,melle_fz
9718,0 days 00:55:16.000000000,DemetricGould1
9720,0 days 00:55:17.000000000,jyunderwood
9722,0 days 00:55:17.000000000,mohamadbehabadi
9723,0 days 00:55:18.000000000,occasionallyrad
9728,0 days 00:55:23.000000000,CurranFallon
9729,0 days 00:55:24.000000000,sathishporeddy
9734,0 days 00:55:29.000000000,bradrichmond
9737,0 days 00:55:30.000000000,pieczarra
9738,0 days 00:55:31.000000000,Sigh_monilla
9741,0 days 00:55:32.000000000,Mspaccaferro
9753,0 days 00:55:39.000000000,leonaltstadt
9755,0 days 00:55:39.000000000,a_ishaque
9757,0 days 00:55:40.000000000,kevkevpeco
9761,0 days 00:55:43.000000000,DanieleGilio
9763,0 days 00:55:45.000000000,Abdulmalik_mj
9770,0 days 00:55:52.000000000,miichaelcm
9771,0 days 00:55:53.000000000,Anathebeat
9784,0 days 00:56:02.000000000,btopherjohnson
9792,0 days 00:56:10.000000000,Anzulesjr
9793,0 days 00:56:10.000000000,blake2804
9795,0 days 00:56:13.000000000,KaitoDragon1412
9799,0 days 00:56:14.000000000,Sam__CSGO
9802,0 days 00:56:15.000000000,seeroflights
9807,0 days 00:56:19.000000000,Lambertssonn
9814,0 days 00:56:23.000000000,savvib1
9831,0 days 00:56:31.000000000,wanotujoooeee
9839,0 days 00:56:40.000000000,Anthonydud3
9867,0 days 00:56:55.000000000,notmatthewsmith
9874,0 days 00:57:01.000000000,phillipmbrent
9890,0 days 00:57:10.000000000,PiWithApple
9893,0 days 00:57:11.000000000,_Acarrera_
9896,0 days 00:57:12.000000000,WayTooHip
9902,0 days 00:57:16.000000000,hanz_ahmed
9920,0 days 00:57:34.000000000,MBS_151
9931,0 days 00:57:44.000000000,sammfaria
9935,0 days 00:57:46.000000000,JacobMilford
9937,0 days 00:57:47.000000000,Alphaxtier
9940,0 days 00:57:49.000000000,fogelnet
9943,0 days 00:57:50.000000000,nosuteforyou
9956,0 days 00:57:57.000000000,meli5588
9957,0 days 00:57:58.000000000,hpatel17
9959,0 days 00:57:58.000000000,an_unsafe_space
9962,0 days 00:57:59.000000000,DjalelBBZ
9967,0 days 00:58:01.000000000,TheRealJIV
9969,0 days 00:58:02.000000000,IAintAlex
9971,0 days 00:58:03.000000000,Ajgale527
9999,0 days 00:58:25.000000000,nisar_ashar
10000,0 days 00:58:25.000000000,iamdaniellau
10002,0 days 00:58:27.000000000,seventiessoup
10003,0 days 00:58:28.000000000,anan_mwb
10021,0 days 00:58:37.000000000,Uncle_Kae
10023,0 days 00:58:38.000000000,KeepOnRecord
10033,0 days 00:58:46.000000000,suikun245
10035,0 days 00:58:47.000000000,kawar_chelki
10039,0 days 00:58:50.000000000,noiz_nyc
10043,0 days 00:58:54.000000000,tpd198
10051,0 days 00:59:01.000000000,TrippNZ
10068,0 days 00:59:11.000000000,IreyPhilmon
10070,0 days 00:59:16.000000000,emery101806
10071,0 days 00:59:17.000000000,FiF_Mern
10072,0 days 00:59:17.000000000,SteepDrives
10074,0 days 00:59:18.000000000,realunlocks
10094,0 days 00:59:34.000000000,blackt12
10096,0 days 00:59:35.000000000,zeandv
10098,0 days 00:59:37.000000000,LukeCunningha18
10099,0 days 00:59:37.000000000,KyroGG
10107,0 days 00:59:39.000000000,KeyboardKatty
10113,0 days 00:59:43.000000000,__dako
10114,0 days 00:59:43.000000000,HolmbergRobert
10119,0 days 00:59:48.000000000,MarkusSDRocha
10125,0 days 00:59:50.000000000,Kaylamanjaro
10126,0 days 00:59:51.000000000,SimplyNeekole
10128,0 days 00:59:52.000000000,AndreaR722
10132,0 days 00:59:55.000000000,itsjvles
10136,0 days 00:59:57.000000000,afiqghazally
10148,0 days 01:00:04.000000000,TheBlackHawks76
10160,0 days 01:00:07.000000000,allim178
10163,0 days 01:00:09.000000000,Theunity5
10171,0 days 01:00:15.000000000,ThePieMin
10172,0 days 01:00:16.000000000,_twitwhat
10180,0 days 01:00:20.000000000,jonathancripps
10188,0 days 01:00:23.000000000,austin_bohler
10194,0 days 01:00:29.000000000,DareeDeviI
10199,0 days 01:00:37.000000000,d4station
10203,0 days 01:00:42.000000000,zacmussa
10205,0 days 01:00:43.000000000,fartmachine5
10221,0 days 01:00:53.000000000,HimsTrivedi
10234,0 days 01:01:04.000000000,LuisRicardoDLTD
10250,0 days 01:01:20.000000000,eddiefara
10251,0 days 01:01:21.000000000,Juliancas_K11
10257,0 days 01:01:25.000000000,afish579
10264,0 days 01:01:29.000000000,scaarg
10266,0 days 01:01:30.000000000,a_asthana96
10268,0 days 01:01:33.000000000,gloryguy6
10275,0 days 01:01:40.000000000,ung_daddy
10300,0 days 01:01:51.000000000,Upinthesky33333
10336,0 days 01:02:13.000000000,der_eine_typi
10340,0 days 01:02:16.000000000,DiOnlyWay_SM
10347,0 days 01:02:19.000000000,altruixtic
10348,0 days 01:02:19.000000000,leonardgonzalez
10352,0 days 01:02:21.000000000,doommodena
10356,0 days 01:02:27.000000000,fishkatz
10368,0 days 01:02:35.000000000,thugo0o
10369,0 days 01:02:35.000000000,iitsmichelleee
10370,0 days 01:02:37.000000000,OlteanuAlexand7
10383,0 days 01:02:43.000000000,seahorse_rider
10396,0 days 01:02:58.000000000,Nick_elodeon93
10399,0 days 01:03:00.000000000,monicaavila_
10404,0 days 01:03:02.000000000,_SudeshAmyan
10425,0 days 01:03:14.000000000,xt1an
10427,0 days 01:03:15.000000000,isawaa
10433,0 days 01:03:19.000000000,Young_Cornbread
10437,0 days 01:03:21.000000000,jasonofication
10442,0 days 01:03:25.000000000,ReelRehLite
10449,0 days 01:03:32.000000000,axed81
10452,0 days 01:03:39.000000000,gabrieldublack
10453,0 days 01:03:40.000000000,MichaelOliva87
10458,0 days 01:03:47.000000000,andreia_bairras
10464,0 days 01:03:49.000000000,_seanharvey
10478,0 days 01:03:57.000000000,JoasWeiden
10484,0 days 01:04:01.000000000,DongKyu_98
10493,0 days 01:04:10.000000000,joe_jenkins_
10494,0 days 01:04:10.000000000,alluz10
10497,0 days 01:04:10.000000000,RobGerrard3
10504,0 days 01:04:16.000000000,kiyyou
10510,0 days 01:04:20.000000000,BitchBoyFurFag
10519,0 days 01:04:26.000000000,kawaiidota
10532,0 days 01:04:33.000000000,abishop416
10534,0 days 01:04:35.000000000,csizzlee
10535,0 days 01:04:35.000000000,edisontoo
10538,0 days 01:04:37.000000000,Panda_cookies05
10541,0 days 01:04:38.000000000,theguess1411
10549,0 days 01:04:42.000000000,_YogiPatel
10579,0 days 01:05:04.000000000,mindofpablo
10587,0 days 01:05:12.000000000,mbugowski
10591,0 days 01:05:14.000000000,chayce_28
10603,0 days 01:05:23.000000000,scotchmiist
10605,0 days 01:05:25.000000000,aidanmaccuish
10606,0 days 01:05:26.000000000,m_cardozo_tilli
10609,0 days 01:05:28.000000000,greshnka
10613,0 days 01:05:32.000000000,Rhythic_RBLX
10620,0 days 01:05:36.000000000,JamtechGaming
10621,0 days 01:05:36.000000000,GabeHodge
10633,0 days 01:05:44.000000000,trillbillyjim
10640,0 days 01:05:47.000000000,ArchieC00per
10643,0 days 01:05:48.000000000,VincEkwealor
10646,0 days 01:05:49.000000000,Itwin_morales
10662,0 days 01:06:02.000000000,KingMark111
10668,0 days 01:06:09.000000000,mrwnwttk
10675,0 days 01:06:16.000000000,Creativity_ch
10678,0 days 01:06:17.000000000,Cleanpinch
10689,0 days 01:06:24.000000000,officialNelsonT
10695,0 days 01:06:25.000000000,Progamer_9009
10706,0 days 01:06:32.000000000,appthingy1
10708,0 days 01:06:34.000000000,endtimes420
10712,0 days 01:06:39.000000000,RedDragon6231
10715,0 days 01:06:42.000000000,jordanloves15
10719,0 days 01:06:45.000000000,ross_krueger
10730,0 days 01:06:53.000000000,asdjfmichael
10740,0 days 01:07:05.000000000,sportsmaan
10750,0 days 01:07:12.000000000,PhoenixAfire14
10755,0 days 01:07:17.000000000,cptb_
10756,0 days 01:07:17.000000000,srico_23
10761,0 days 01:07:19.000000000,animehcancer
10767,0 days 01:07:21.000000000,syakirahrhmn
10774,0 days 01:07:24.000000000,Gwilballer
10779,0 days 01:07:28.000000000,danieljam1995
10785,0 days 01:07:32.000000000,Toad_Power
10789,0 days 01:07:36.000000000,tony_mercado5
10792,0 days 01:07:40.000000000,thoulfaqar
10794,0 days 01:07:41.000000000,Kavzen
10795,0 days 01:07:41.000000000,wcrohde
10813,0 days 01:07:57.000000000,gsbaker_2000
10833,0 days 01:08:09.000000000,gustigrami
10854,0 days 01:08:19.000000000,murmi3
10863,0 days 01:08:25.000000000,tiagoctavar
10869,0 days 01:08:28.000000000,TugrulDurgun
10876,0 days 01:08:31.000000000,Spellzyy
10877,0 days 01:08:32.000000000,Nabeel96er
10881,0 days 01:08:34.000000000,ajp0303
10885,0 days 01:08:34.000000000,SneakerFEM1023
10887,0 days 01:08:36.000000000,_Raj_Odedra_
10890,0 days 01:08:37.000000000,owenrauckman
10895,0 days 01:08:48.000000000,moiz777shaikh
10904,0 days 01:08:54.000000000,joshiewho
10913,0 days 01:09:00.000000000,nicktar2002
10927,0 days 01:09:09.000000000,MCourtney63
10931,0 days 01:09:11.000000000,FCule23
10957,0 days 01:09:23.000000000,Gol_smut
10965,0 days 01:09:33.000000000,kb1527
10968,0 days 01:09:36.000000000,kylekslo
10973,0 days 01:09:38.000000000,kilmori11
10992,0 days 01:09:55.000000000,georgejn93
10995,0 days 01:09:55.000000000,tdankmyer
11008,0 days 01:10:04.000000000,HowardAThacker
11012,0 days 01:10:10.000000000,JonahSices
11023,0 days 01:10:18.000000000,Off1cialFuture
11026,0 days 01:10:22.000000000,demirswag_
11028,0 days 01:10:23.000000000,geoM6_boxer
11036,0 days 01:10:34.000000000,gerbok98
11049,0 days 01:10:43.000000000,micvelreyz
11055,0 days 01:10:48.000000000,GansoFlair
11059,0 days 01:10:54.000000000,thechewy32
11063,0 days 01:10:57.000000000,Grindinurbed
11076,0 days 01:11:06.000000000,NurHidayahAyoep
11078,0 days 01:11:07.000000000,chisom_obiagwu
11093,0 days 01:11:18.000000000,Neyugniaht
11095,0 days 01:11:19.000000000,Anasta567
11104,0 days 01:11:23.000000000,summwillrun
11107,0 days 01:11:25.000000000,RaqibMarvelous
11120,0 days 01:11:33.000000000,jordandewever
11121,0 days 01:11:35.000000000,bautistaosmaraa
11123,0 days 01:11:37.000000000,dmilkywayy
11125,0 days 01:11:39.000000000,PlayR489
11131,0 days 01:11:44.000000000,dhanmeme
11133,0 days 01:11:44.000000000,getdrizzy
11135,0 days 01:11:44.000000000,tobse52
11140,0 days 01:11:50.000000000,ven_ner
11147,0 days 01:11:57.000000000,ideklinz
11153,0 days 01:12:04.000000000,bfgarzilla9k
11157,0 days 01:12:07.000000000,phych97
11164,0 days 01:12:11.000000000,edenisinfamous
11179,0 days 01:12:18.000000000,RandomACCoun29
11183,0 days 01:12:22.000000000,drbee79
11194,0 days 01:12:28.000000000,maryc5324
11196,0 days 01:12:28.000000000,0x7C3
11207,0 days 01:12:34.000000000,TahmidFKabir
11215,0 days 01:12:44.000000000,Cjspyker27
11223,0 days 01:12:50.000000000,_andrewngo
11228,0 days 01:12:55.000000000,jackson_leake
11243,0 days 01:13:04.000000000,Laksrx
11261,0 days 01:13:16.000000000,KacperTurek
11263,0 days 01:13:19.000000000,oopsidaysy
