id,retweeted_status.id,created_at,retweeted_status.created_at,user.screen_name,user.id,user.followers_count,user.friends_count,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.followers_count,retweeted_status.user.friends_count
retweeted_status.retweet_count
803561603870363648,365694278845997057,Tue Nov 29 11:29:50 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,phozonhanabi,2248041456,800,597,realDonaldTrump,25073877,16245437,40,1078
803562386582097920,365694278845997057,Tue Nov 29 11:32:57 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,NoMemesNoTalk,1544698226,100,225,realDonaldTrump,25073877,16245522,40,1079
803562899465605120,365694278845997057,Tue Nov 29 11:34:59 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,HipstaKevin,507303199,564,420,realDonaldTrump,25073877,16245629,40,1080
803564210936541185,365694278845997057,Tue Nov 29 11:40:12 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,ElectricSkylab,500025425,86,93,realDonaldTrump,25073877,16245707,40,1081
803566271325302784,365694278845997057,Tue Nov 29 11:48:23 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,zimboobwe,430247366,223,126,realDonaldTrump,25073877,16245977,40,1082
803571095030890496,365694278845997057,Tue Nov 29 12:07:33 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Bounty_Kun,1155470035,1344,398,realDonaldTrump,25073877,16246728,40,1083
803575453315428352,365694278845997057,Tue Nov 29 12:24:52 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,GodOfPunchs,605201251,57,38,realDonaldTrump,25073877,16247641,40,1084
803580771072114688,365694278845997057,Tue Nov 29 12:46:00 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,somegoy123,2257181077,37,188,realDonaldTrump,25073877,16248766,40,1085
803584016448360448,365694278845997057,Tue Nov 29 12:58:54 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,DykeFetishist,935244078,491,100,realDonaldTrump,25073877,16249503,40,1086
803586738002284545,365694278845997057,Tue Nov 29 13:09:42 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Mrliberalnerd,106176871,201,464,realDonaldTrump,25073877,16250077,40,1087
