id,retweeted_status.id,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.followers_count,retweeted_status.user.friends_count,text,retweeted_status.retweet_count
795976909859540993,795970323325796356,Tue Nov 08 13:10:58 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,704709687896350722,R_Badiia5l,269,30,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",195
795976990549569536,795970323325796356,Tue Nov 08 13:11:17 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2385982598,KreiderNonati,231,13,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",196
795977035776659456,795970323325796356,Tue Nov 08 13:11:28 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3347069391,imsideoutball,803,24,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",197
795977059621359616,795970323325796356,Tue Nov 08 13:11:34 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1649485657,Angelica_nSigs,367,27,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",198
795977097277685761,795970323325796356,Tue Nov 08 13:11:43 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3253463256,bozwvknent,506,15,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",199
795977125832454144,795970323325796356,Tue Nov 08 13:11:49 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2321109350,DS_DeznyS,391,13,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",200
795977188516446210,795970323325796356,Tue Nov 08 13:12:04 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3257668148,_nneyypnne,659,17,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",201
795977235777789953,795970323325796356,Tue Nov 08 13:12:16 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3298523968,buhdyarnheim,803,16,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",202
795977299606863874,795970323325796356,Tue Nov 08 13:12:31 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2329675262,warpedkdd13i,412,22,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",203
795977313619939328,795970323325796356,Tue Nov 08 13:12:34 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2282000322,annathasi,249,17,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",204
795977350211112960,795970323325796356,Tue Nov 08 13:12:43 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2398556228,SuitcaseStudoi,974,95,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",205
795977371522396160,795970323325796356,Tue Nov 08 13:12:48 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3312226531,Trishna0108,521,16,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",206
795977404183416832,795970323325796356,Tue Nov 08 13:12:56 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2468476062,AMC1R4,340,34,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",207
795977421635854336,795970323325796356,Tue Nov 08 13:13:00 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2357906101,ckkochm,98,10,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",208
795977447690776577,795970323325796356,Tue Nov 08 13:13:06 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2550626496,oRsetreeEvents1,1526,40,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",209
795977464501649408,795970323325796356,Tue Nov 08 13:13:10 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2249489012,SmokeyV16ols,394,17,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",210
795977493660520448,795970323325796356,Tue Nov 08 13:13:17 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1649434134,thatsdliku,318,25,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",211
795977516137803777,795970323325796356,Tue Nov 08 13:13:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2791600516,JaredSpeph,403,31,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",212
795977549687885826,795970323325796356,Tue Nov 08 13:13:31 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,702616362548649984,JFoeVWr,264,32,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",213
795977587658985472,795970323325796356,Tue Nov 08 13:13:40 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2641731181,NWAyenrH,414,17,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",214
795977610476093440,795970323325796356,Tue Nov 08 13:13:45 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3022840115,suedeehd,973,92,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",215
795977637826940928,795970323325796356,Tue Nov 08 13:13:52 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3228296861,ShawnGriffAiEn,495,191,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",216
795977761856724992,795970323325796356,Tue Nov 08 13:14:21 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2562056532,BreahnaaneZh,350,17,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",217
795977789006454784,795970323325796356,Tue Nov 08 13:14:28 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3391911556,_vvnnooii,447,17,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",218
795977811886571520,795970323325796356,Tue Nov 08 13:14:33 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3337031501,hTomasAlford33,798,54,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",219
795977836070895616,795970323325796356,Tue Nov 08 13:14:39 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,703140333597511680,nino_bro4w4n,298,15,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",220
795977859659657216,795970323325796356,Tue Nov 08 13:14:44 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2570748601,thehedonisscti,561,14,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",221
795977921861074944,795970323325796356,Tue Nov 08 13:14:59 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3330998805,hCristo09916288,795,44,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",222
795977925535342592,795970323325796356,Tue Nov 08 13:15:00 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2282425260,CatsAndWeirsne,397,15,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",223
795977984574451712,795970323325796356,Tue Nov 08 13:15:14 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2571931021,sposRrOt,175,31,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",224
795977992006668288,795970323325796356,Tue Nov 08 13:15:16 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2478933996,annyka1iner,381,24,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",225
795978020192395264,795970323325796356,Tue Nov 08 13:15:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2245429033,aKrmina_Burton1,982,97,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",226
795978083161382913,795970323325796356,Tue Nov 08 13:15:38 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,703867895294660608,bobcatbi22ll,355,64,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",227
795978139952414720,795970323325796356,Tue Nov 08 13:15:51 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2818075644,songsparrowabnd,559,12,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",228
795978168528211968,795970323325796356,Tue Nov 08 13:15:58 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,703275834778525697,johnbranosns,321,16,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",229
795978222118653952,795970323325796356,Tue Nov 08 13:16:11 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2606424127,furlongrievd,369,29,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",230
795978253555167233,795970323325796356,Tue Nov 08 13:16:18 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3501570076,icondtome,745,44,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",231
795978276128821248,795970323325796356,Tue Nov 08 13:16:24 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1650209852,ConnorBecrahd,291,25,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",232
795978349696942080,795970323325796356,Tue Nov 08 13:16:41 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2499717896,SolarHanmanu,250,25,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",233
795978403916574720,795970323325796356,Tue Nov 08 13:16:54 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2682767815,XXX_SwagLe_XrdX,328,20,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",234
795978481230188544,795970323325796356,Tue Nov 08 13:17:13 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3242853056,DuellingViolisn,764,14,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",235
795978509994733568,795970323325796356,Tue Nov 08 13:17:20 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2416188804,FightSinecle,487,24,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",236
795978539073994752,795970323325796356,Tue Nov 08 13:17:26 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2660037972,KCDesignCenert,575,93,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",237
795978575757373440,795970323325796356,Tue Nov 08 13:17:35 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2384366292,pDrpC,460,13,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",238
795978615011872768,795970323325796356,Tue Nov 08 13:17:45 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2294960960,Hulkt_Mra,363,24,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",239
795978655943913472,795970323325796356,Tue Nov 08 13:17:54 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2508132846,jcandersonaopni,382,13,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",240
795978686667378689,795970323325796356,Tue Nov 08 13:18:02 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2572016192,DanethBsook,379,37,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",241
795978720427261953,795970323325796356,Tue Nov 08 13:18:10 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,701000433305829380,megannmoaoy,281,53,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",242
795978748097134593,795970323325796356,Tue Nov 08 13:18:16 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3258025807,9hlnfgwvpxxkg,514,19,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",243
795978798974070784,795970323325796356,Tue Nov 08 13:18:28 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2408296357,RamboFati0598h,453,33,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",244
795978838408830976,795970323325796356,Tue Nov 08 13:18:38 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,4403112255,mka1831,584,14,336190254,DamiraMaricic,44844,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",245
795978882327277568,795970323325796356,Tue Nov 08 13:18:48 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1910184313,VandoreCNnY,392,14,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",246
795978919740469249,795970323325796356,Tue Nov 08 13:18:57 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2547011875,circiu32t,426,11,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",247
795978953370566656,795970323325796356,Tue Nov 08 13:19:05 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2553767527,AlexiaGlrdner,516,23,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",248
795979037357314048,795970323325796356,Tue Nov 08 13:19:25 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3415278635,h_ginmwt,498,19,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",249
795979086791249920,795970323325796356,Tue Nov 08 13:19:37 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1649503994,Eric_Alinsol,411,15,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",250
795979138612031490,795970323325796356,Tue Nov 08 13:19:49 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3230759577,trish_emza,617,44,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",251
795979165677785088,795970323325796356,Tue Nov 08 13:19:56 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3151142773,BrianCousisn,1134,21,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",252
795979200629010432,795970323325796356,Tue Nov 08 13:20:04 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3256301168,JosscarOchae,762,39,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",253
795979240650981376,795970323325796356,Tue Nov 08 13:20:14 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2395122020,WADeMolya,1049,131,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",254
795979280593211392,795970323325796356,Tue Nov 08 13:20:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2464911602,WeAreKryiet,419,22,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",255
795979315833950209,795970323325796356,Tue Nov 08 13:20:32 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2359460298,DillonWalhs,1107,22,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",256
795979349325479936,795970323325796356,Tue Nov 08 13:20:40 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3257089868,Dezign4Lingvi,828,21,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",257
795979532868030465,795970323325796356,Tue Nov 08 13:21:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2497380902,ToddGiisrd,431,29,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",258
795979550148526080,795970323325796356,Tue Nov 08 13:21:27 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2393437044,AimJake648,1008,64,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",259
795979589822595072,795970323325796356,Tue Nov 08 13:21:37 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1624904616,JamelTggwzi,390,29,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",260
795979628108095489,795970323325796356,Tue Nov 08 13:21:46 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2476088233,BasbesuC,371,35,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",261
795979699709034496,795970323325796356,Tue Nov 08 13:22:03 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2477536646,LlehctimNkevi,441,9,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",262
795979719288193024,795970323325796356,Tue Nov 08 13:22:08 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1874447365,LanceRubyMsuci,394,14,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",263
795979752939094017,795970323325796356,Tue Nov 08 13:22:16 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3461940501,uZshkaBirso,503,206,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",264
795979795804733441,795970323325796356,Tue Nov 08 13:22:26 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2476241982,TimothyRuse1ls4,408,19,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",265
795979818219274241,795970323325796356,Tue Nov 08 13:22:31 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2502370724,ChristianO9f0s,414,25,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",266
795979898582142980,795970323325796356,Tue Nov 08 13:22:51 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2360659446,eMy_Na_,1211,86,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",267
795979943804968960,795970323325796356,Tue Nov 08 13:23:01 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,4370916880,AVCLasVaesg,283,22,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",268
795979952260874242,795970323325796356,Tue Nov 08 13:23:03 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2542586058,angelacpreslsye,442,25,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",269
795980035891064832,795970323325796356,Tue Nov 08 13:23:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3242754537,ISMS27010,733,34,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",270
795980080753373184,795970323325796356,Tue Nov 08 13:23:34 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3260225720,hjonisbadgyu,878,25,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",271
795980192527200261,795970323325796356,Tue Nov 08 13:24:01 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2385964333,flying_rsbloe,396,16,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",272
795980205265420288,795970323325796356,Tue Nov 08 13:24:04 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2526073843,D_XOKTI,376,12,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",273
795980209199652864,795970323325796356,Tue Nov 08 13:24:05 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3438235528,g5_5qcubho,518,18,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",274
795980260768673792,795970323325796356,Tue Nov 08 13:24:17 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2521836782,JoejoeReynldso,430,23,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",275
795980291349352448,795970323325796356,Tue Nov 08 13:24:24 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,4405537276,pandall_D_Ptoho,575,29,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",276
795980369296171009,795970323325796356,Tue Nov 08 13:24:43 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2521973659,thedami4no4,270,19,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",277
795980441631264768,795970323325796356,Tue Nov 08 13:25:00 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1649421650,zslki2c1,350,31,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",278
795980463357784065,795970323325796356,Tue Nov 08 13:25:05 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3199769494,TreasureJournye,1152,130,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",279
795980493674135552,795970323325796356,Tue Nov 08 13:25:12 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2354944597,ainmita82w,1304,50,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",280
795980503861952512,795970323325796356,Tue Nov 08 13:25:15 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,4403852727,brianwbarnesa3,611,28,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",281
795980570878541824,795970323325796356,Tue Nov 08 13:25:31 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2716013095,mahermuhawhie,568,42,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",282
795980632400793600,795970323325796356,Tue Nov 08 13:25:46 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3251209263,aFceandBodyS,689,53,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",283
795980633537290241,795970323325796356,Tue Nov 08 13:25:46 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3289987426,ypsheim,726,58,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",284
795980668823945217,795970323325796356,Tue Nov 08 13:25:54 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2476225471,jovanidaent,481,24,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",285
795980785794879488,795970323325796356,Tue Nov 08 13:26:22 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3256849627,8slxpoonfc,541,18,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",286
