id,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text,Time Difference,Weight,size
796002607072481280,14:53:05,13:35:01,jimmykimmel,26053643.0,488.0,8136052.0,neonshudder,14475317,742,510,1401.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:04.000000000,1.8445772843723316,0.6873315363881402
796002619974123520,14:53:08,13:35:01,jimmykimmel,26053643.0,488.0,8136052.0,thedcma,67471020,506,234,1402.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:07.000000000,1.8433966289737573,0.4624505928853755
796002659274723328,14:53:17,13:35:01,jimmykimmel,26053643.0,488.0,8136051.0,JillGarofalo,338021483,163,575,1403.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:16.000000000,1.8398637137989777,3.5276073619631902
796002671916417029,14:53:20,13:35:01,jimmykimmel,26053643.0,488.0,8136051.0,Brandons_Dead,710949375,96,106,1404.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:19.000000000,1.8386890827835711,1.1041666666666667
796002688840376321,14:53:24,13:35:01,jimmykimmel,26053643.0,488.0,8136053.0,SWieneke21,1475755855,202,23,1405.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:23.000000000,1.8371252392090156,0.11386138613861387
796002737271902208,14:53:36,13:35:01,jimmykimmel,26053643.0,488.0,8136068.0,joseflfanai786,2399229122,193,105,1407.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:35.000000000,1.8324496288441146,0.5440414507772021
796002795904241668,14:53:50,13:35:01,jimmykimmel,26053643.0,488.0,8136056.0,GaxZE,29704483,730,598,1408.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:49.000000000,1.827024740960034,0.8191780821917808
796002830544994308,14:53:58,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,wondertatsu,1395687662,924,5582,1409.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:57.000000000,1.8239392020265992,6.041125541125541
796002835145969664,14:53:59,13:35:01,jimmykimmel,26053643.0,488.0,8136072.0,chewbaclava,4646398993,102,24,1410.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:18:58.000000000,1.8235542422963273,0.23529411764705882
796002841680691200,14:54:01,13:35:01,jimmykimmel,26053643.0,488.0,8136072.0,Halessharon,421562265,309,409,1411.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:00.000000000,1.8227848101265824,1.3236245954692556
796002845665492992,14:54:02,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,Jaysgirlfandom,774301898434342913,247,155,1412.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:01.000000000,1.8224003374815438,0.6275303643724697
796002857371701248,14:54:04,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,julie_hirst13,340663601,771,926,1413.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:03.000000000,1.821631878557875,1.2010376134889753
796002876686532608,14:54:09,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,GH_DeeBee,424050059,261,416,1414.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:08.000000000,1.8197135636057287,1.5938697318007662
796002887860154368,14:54:12,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,4TerryFarrell,718869104556281856,113,19272,1416.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:11.000000000,1.8185645127341612,170.5486725663717
796002895086944261,14:54:13,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,talentbitch,304130819,204,130,1417.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:12.000000000,1.8181818181818183,0.6372549019607843
796002907510411264,14:54:16,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,SyndromicGirl,2285333724,263,77,1418.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:15.000000000,1.8170347003154574,0.29277566539923955
796002928876224512,14:54:21,13:35:01,jimmykimmel,26053643.0,488.0,8136059.0,jaypeedee1025,461457619,1216,179,1419.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:20.000000000,1.815126050420168,0.14720394736842105
796002930390233089,14:54:22,13:35:01,jimmykimmel,26053643.0,488.0,8136072.0,rubychanel_,793500351148142592,187,44,1420.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:21.000000000,1.8147448015122873,0.23529411764705882
796002960253689857,14:54:29,13:35:01,jimmykimmel,26053643.0,488.0,8136073.0,sandeep628,53615865,488,215,1421.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:28.000000000,1.8120805369127517,0.4405737704918033
796002969544114178,14:54:31,13:35:01,jimmykimmel,26053643.0,488.0,8136073.0,david_kapsner,4894035661,869,183,1422.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:30.000000000,1.8113207547169812,0.21058688147295743
796002971049934850,14:54:31,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,Murphys_Laws,83218351,316,65,1423.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:30.000000000,1.8113207547169812,0.20569620253164558
796002974669701120,14:54:32,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,KylenFlyer13,378340930,159,327,1424.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:31.000000000,1.8109411024942361,2.056603773584906
796002983238574080,14:54:34,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,BjornPSundstrom,887552059,59,32,1425.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:33.000000000,1.8101822752985544,0.5423728813559322
796002998598172673,14:54:38,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,CJDaniels77,169894743,897,325,1426.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:37.000000000,1.808666527109064,0.36231884057971014
796003001433325568,14:54:39,13:35:01,jimmykimmel,26053643.0,488.0,8136073.0,chckenjhoy,241363150,87,883,1427.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:38.000000000,1.8082879866052743,10.149425287356323
796003021775835140,14:54:44,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,StfuAshleee,100402025,373,1147,1428.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:43.000000000,1.8063976583734056,3.0750670241286864
796003057750462465,14:54:52,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,torinspiration,2229208368,171,197,1430.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:51.000000000,1.8033813400125234,1.152046783625731
796003063676989440,14:54:54,13:35:01,jimmykimmel,26053643.0,488.0,8136060.0,theoryofmari,331892587,251,840,1431.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:53.000000000,1.8026288337158356,3.346613545816733
796003073932070912,14:54:56,13:35:01,jimmykimmel,26053643.0,488.0,8136063.0,UndercoverPuck,1904287700,1348,803,1432.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:19:55.000000000,1.8018769551616267,0.5956973293768546
796003094589042688,14:55:01,13:35:01,jimmykimmel,26053643.0,488.0,8136063.0,nf480,69096028,334,60,1433.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:00.000000000,1.8,0.17964071856287425
796003104156053504,14:55:03,13:35:01,jimmykimmel,26053643.0,488.0,8136075.0,JustUrAvgJoe,22635922,730,356,1434.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:02.000000000,1.7992503123698458,0.4876712328767123
796003133826760704,14:55:10,13:35:01,jimmykimmel,26053643.0,488.0,8136063.0,smick145,281112232,311,304,1435.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:09.000000000,1.7966313162819714,0.977491961414791
796003140864712704,14:55:12,13:35:01,jimmykimmel,26053643.0,488.0,8136063.0,Disconeedsme,200672935,624,2085,1436.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:11.000000000,1.7958844315111204,3.3413461538461537
796003144387923968,14:55:13,13:35:01,jimmykimmel,26053643.0,488.0,8136063.0,TheMarkE_b,64032999,469,273,1437.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:12.000000000,1.7955112219451372,0.582089552238806
796003165162377217,14:55:18,13:35:01,jimmykimmel,26053643.0,488.0,8136063.0,Domofreak122,2376106778,101,30,1438.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:17.000000000,1.7936474984430142,0.297029702970297
796003182002507776,14:55:22,13:35:01,jimmykimmel,26053643.0,488.0,8136064.0,ParkerBerry1,511223663,730,503,1439.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:21.000000000,1.79215930304916,0.689041095890411
796003203762548741,14:55:27,13:35:01,jimmykimmel,26053643.0,488.0,8136065.0,Siobhan99,14202038,278,114,1441.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:26.000000000,1.790302527973477,0.41007194244604317
796003204722991104,14:55:27,13:35:01,jimmykimmel,26053643.0,488.0,8136065.0,CathiNewport,590079962,123,66,1442.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:26.000000000,1.790302527973477,0.5365853658536586
796003205704318976,14:55:27,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,ntiex,20579281,239,358,1443.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:26.000000000,1.790302527973477,1.497907949790795
796003226185121793,14:55:32,13:35:01,jimmykimmel,26053643.0,488.0,8136079.0,Soxcraig,106309077,2210,380,1445.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:31.000000000,1.7884495963568618,0.17194570135746606
796003288378384384,14:55:47,13:35:01,jimmykimmel,26053643.0,488.0,8136069.0,DLMiles3,46833394,366,761,1446.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:46.000000000,1.7829137432934377,2.079234972677596
796003298566344706,14:55:50,13:35:01,jimmykimmel,26053643.0,488.0,8136069.0,1BrittonMatt1,4589247915,4200,850,1447.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:49.000000000,1.7818106826149722,0.20238095238095238
796003320611672064,14:55:55,13:35:01,jimmykimmel,26053643.0,488.0,8136069.0,SymoSys,19918443,530,92,1448.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:54.000000000,1.7799752781211375,0.17358490566037735
796003343806001152,14:56:00,13:35:01,jimmykimmel,26053643.0,488.0,8136082.0,lisasuthy,79182055,128,35,1449.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:20:59.000000000,1.7781436509569868,0.2734375
796003345165127680,14:56:01,13:35:01,jimmykimmel,26053643.0,488.0,8136069.0,Blake_Eisenberg,272226493,489,449,1450.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:00.000000000,1.777777777777778,0.918200408997955
796003353247547392,14:56:03,13:35:01,jimmykimmel,26053643.0,488.0,8136070.0,michaelwillette,47045085,1290,328,1451.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:02.000000000,1.7770464829288357,0.25426356589147286
796003373338284032,14:56:07,13:35:01,jimmykimmel,26053643.0,488.0,8136072.0,TheYouthfuls,89256993,538,229,1452.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:06.000000000,1.7755856966707768,0.4256505576208178
796003458553958401,14:56:28,13:35:01,jimmykimmel,26053643.0,488.0,8136074.0,08flynn,1924468982,534,161,1454.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:27.000000000,1.7679558011049725,0.301498127340824
796003475666649088,14:56:32,13:35:01,jimmykimmel,26053643.0,488.0,8136074.0,NikkiReed_I_Am,361564025,151,865304,1455.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:31.000000000,1.7665099161725617,5730.490066225166
796003479034568705,14:56:33,13:35:01,jimmykimmel,26053643.0,488.0,8136087.0,riveramaira91,76789306,73,30,1456.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:32.000000000,1.7661488143908421,0.410958904109589
796003547057913858,14:56:49,13:35:01,jimmykimmel,26053643.0,488.0,8136077.0,ManahilC,1226218086,740,222,1457.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:48.000000000,1.76039119804401,0.3
796003555345858561,14:56:51,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,EemmaABelieber,253664292,1728,662,1459.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:50.000000000,1.7596741344195521,0.38310185185185186
796003558982303744,14:56:52,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,risky_retros,2294760694,617,1268,1460.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:51.000000000,1.7593158216249236,2.055105348460292
796003561717006336,14:56:52,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,RunVIC,151292080,130,104,1461.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:51.000000000,1.7593158216249236,0.8
796003585276473346,14:56:58,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,mihpaulista,789324377879871488,353,216,1462.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:57.000000000,1.757169005491153,0.6118980169971672
796003586698280960,14:56:58,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,Jacinda2Fab,517045432,393,812,1463.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:21:57.000000000,1.757169005491153,2.0661577608142494
796003597217648640,14:57:01,13:35:01,jimmykimmel,26053643.0,488.0,8136078.0,alyssaric77,183784202,406,37,1464.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:00.000000000,1.75609756097561,0.09113300492610837
796003604742205440,14:57:03,13:35:01,jimmykimmel,26053643.0,488.0,8136079.0,david_james96,1115381168,263,218,1465.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:02.000000000,1.7553839902478667,0.8288973384030418
796003613365641217,14:57:05,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,StephJohanssen,502143882,1370,1035,1466.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:04.000000000,1.7546709991876526,0.7554744525547445
796003615886479360,14:57:05,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,KateForIan,2368611337,574,894,1467.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:04.000000000,1.7546709991876526,1.5574912891986064
796003630591725568,14:57:09,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,huevos4321,2908200645,214,242,1468.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:08.000000000,1.7532467532467533,1.1308411214953271
796003634756526081,14:57:10,13:35:01,jimmykimmel,26053643.0,488.0,8136094.0,Sunny6977,25455124,539,104,1469.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:09.000000000,1.7528910529519173,0.19294990723562153
796003639433121792,14:57:11,13:35:01,jimmykimmel,26053643.0,488.0,8136094.0,heatherBthyname,14957206,1175,276,1470.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:10.000000000,1.7525354969574036,0.2348936170212766
796003646186123265,14:57:12,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,jaswtaylor1,2463854064,296,249,1470.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:11.000000000,1.7521800851754208,0.8412162162162162
796003656273461248,14:57:15,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,AndyGriff,21717298,389,151,1471.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:14.000000000,1.751114714227807,0.38817480719794345
796003687403556864,14:57:22,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,Karoline_said,323212626,257,126,1472.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:21.000000000,1.7486338797814205,0.490272373540856
796003706445570049,14:57:27,13:35:01,jimmykimmel,26053643.0,488.0,8136094.0,andrescruz,21220524,817,1121,1473.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:26.000000000,1.746866154468257,1.372093023255814
796003736585912320,14:57:34,13:35:01,jimmykimmel,26053643.0,488.0,8136081.0,passcode_phritz,130865829,859,1189,1474.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:33.000000000,1.7443973349485158,1.3841676367869615
796003753526697984,14:57:38,13:35:01,jimmykimmel,26053643.0,488.0,8136082.0,saurabspins,158254412,472,254,1475.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:37.000000000,1.7429897115190638,0.538135593220339
796003761793667072,14:57:40,13:35:01,jimmykimmel,26053643.0,488.0,8136082.0,NotMeganEdge,587998260,212,203,1476.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:39.000000000,1.7422867513611613,0.9575471698113207
796003763706134528,14:57:40,13:35:01,jimmykimmel,26053643.0,488.0,8136095.0,duplaselton,23206141,373,130247,1476.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:39.000000000,1.7422867513611613,349.1876675603217
796003782068834304,14:57:45,13:35:01,jimmykimmel,26053643.0,488.0,8136095.0,CHurls13,252863647,604,454,1478.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:44.000000000,1.7405318291700245,0.7516556291390728
796003798175141892,14:57:49,13:35:01,jimmykimmel,26053643.0,488.0,8136082.0,somereedforlife,2997294467,208,568,1479.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:48.000000000,1.7391304347826086,2.730769230769231
796003813857591297,14:57:52,13:35:01,jimmykimmel,26053643.0,488.0,8136082.0,GildartA,300914770,85,28,1480.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:51.000000000,1.7380808690404344,0.32941176470588235
796003824334999552,14:57:55,13:35:01,jimmykimmel,26053643.0,488.0,8136082.0,OMJItsRachel,121533249,1837,1649,1481.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:54.000000000,1.7370325693606756,0.8976592270005443
796003845226852352,14:58:00,13:35:01,jimmykimmel,26053643.0,488.0,8136083.0,mlop32,183425642,71,62,1482.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:22:59.000000000,1.735288210484033,0.8732394366197183
796003855142178816,14:58:02,13:35:01,jimmykimmel,26053643.0,488.0,8136083.0,ArtistTerryB,552962897,1253,624,1483.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:01.000000000,1.7345914475005018,0.4980047885075818
796003861379039234,14:58:04,13:35:01,jimmykimmel,26053643.0,488.0,8136084.0,A_sack2,149243265,724,417,1485.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:03.000000000,1.7338952438290185,0.5759668508287292
796003869117607937,14:58:06,13:35:01,jimmykimmel,26053643.0,488.0,8136084.0,Thereal_kahg,1385785302,244,59,1486.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:05.000000000,1.7331995987963893,0.24180327868852458
796003869910126593,14:58:06,13:35:01,jimmykimmel,26053643.0,488.0,8136097.0,envlurve,25725370,345,165,1487.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:05.000000000,1.7331995987963893,0.4782608695652174
796003870027739136,14:58:06,13:35:01,jimmykimmel,26053643.0,488.0,8136084.0,taberard,543560207,32,34,1487.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:05.000000000,1.7331995987963893,1.0625
796003898150551553,14:58:13,13:35:01,jimmykimmel,26053643.0,488.0,8136083.0,calumvagabond,2535094296,877,338,1490.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:12.000000000,1.730769230769231,0.38540478905359177
796003917750538241,14:58:17,13:35:01,jimmykimmel,26053643.0,488.0,8136084.0,NeoTheNoir,479800577,308,89,1491.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:16.000000000,1.7293835068054442,0.288961038961039
796003922070507520,14:58:18,13:35:01,jimmykimmel,26053643.0,488.0,8136098.0,Brillozo,635892424,679,896,1492.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:17.000000000,1.729037422453472,1.3195876288659794
796003936507490304,14:58:22,13:35:01,jimmykimmel,26053643.0,488.0,8136085.0,ptrpzkwsk,136401842,83,66,1493.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:21.000000000,1.7276544691061786,0.7951807228915663
796003937535094785,14:58:22,13:35:01,jimmykimmel,26053643.0,488.0,8136085.0,Loretta524,36095134,465,104,1494.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:21.000000000,1.7276544691061786,0.22365591397849463
796003940890476545,14:58:23,13:35:01,jimmykimmel,26053643.0,488.0,8136085.0,Whatyeahoh,73779197,342,183,1495.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:22.000000000,1.7273090763694523,0.5350877192982456
796003959039258625,14:58:27,13:35:01,jimmykimmel,26053643.0,488.0,8136085.0,TombaJP,398565165,302,109,1496.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:26.000000000,1.725928885337595,0.3609271523178808
796003964156334080,14:58:28,13:35:01,jimmykimmel,26053643.0,488.0,8136085.0,Jetal_Patel,466982559,276,190,1497.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:27.000000000,1.7255841821449969,0.6884057971014492
796003971878060032,14:58:30,13:35:01,jimmykimmel,26053643.0,488.0,8136085.0,Baz87,36770976,556,194,1498.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:29.000000000,1.7248951886604111,0.3489208633093525
796004049191571456,14:58:49,13:35:01,jimmykimmel,26053643.0,488.0,8136086.0,Johnnybull6,712467846035410944,32,1,1500.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:48.000000000,1.7183770883054894,0.03125
796004058461065216,14:58:51,13:35:01,jimmykimmel,26053643.0,488.0,8136086.0,sarabethftxo,425478667,512,751,1501.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:23:50.000000000,1.7176938369781312,1.466796875
796004122633863172,14:59:06,13:35:01,jimmykimmel,26053643.0,488.0,8136087.0,PascaleLacelle,890061211,200,64,1502.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:24:05.000000000,1.7125867195242814,0.32
796004124928180226,14:59:07,13:35:01,jimmykimmel,26053643.0,488.0,8136087.0,MatthewRimmer,21119262,2603,500,1503.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:24:06.000000000,1.7122473246135552,0.1920860545524395
796004124114452480,14:59:06,13:35:01,jimmykimmel,26053643.0,488.0,8136087.0,jenlmgerndt,38197076,141,24,1503.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:24:05.000000000,1.7125867195242814,0.1702127659574468
796004131156664320,14:59:08,13:35:01,jimmykimmel,26053643.0,488.0,8136088.0,swsties,31997148,420,287,1505.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:24:07.000000000,1.7119080641965525,0.6833333333333333
796004149125140481,14:59:12,13:35:01,jimmykimmel,26053643.0,488.0,8136088.0,itsnotsponge,636628325,138,60,1506.0,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 01:24:11.000000000,1.710552365868145,0.43478260869565216
