id,Source,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text,Time Difference,Weight,size,Target
795988692351389696,7.959829639093576e+17,13:57:47,13:35:01,jimmykimmel,26053643.0,488,8135829,OwenKYoung,576746309,419,340,606,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:22:46.000000000,6.325036603,0.811455847,795988692351389696
795988722416230400,7.959829639093576e+17,13:57:54,13:35:01,jimmykimmel,26053643.0,488,8135835,ddruzynski,15286281,298,93,607,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:22:53.000000000,6.292789512,0.312080537,795988722416230400
795988732604256257,7.959829639093576e+17,13:57:57,13:35:01,jimmykimmel,26053643.0,488,8135836,ClaireTemagami6,1532209380,449,630,608,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:22:56.000000000,6.279069767,1.40311804,795988732604256257
795988760601251840,7.959829639093576e+17,13:58:03,13:35:01,jimmykimmel,26053643.0,488,8135837,CharBean_,107139792,494,629,609,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:02.000000000,6.251808973,1.273279352,795988760601251840
795988766125150213,7.959829639093576e+17,13:58:05,13:35:01,jimmykimmel,26053643.0,488,8135837,sjayva,115151102,1096,124,610,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:04.000000000,6.242774566,0.113138686,795988766125150213
795988769384132608,7.959829639093576e+17,13:58:06,13:35:01,jimmykimmel,26053643.0,488,8135837,___Augustina,100997595,641,4201,611,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:05.000000000,6.238267148,6.553822153,795988769384132608
795988769975332864,7.959829639093576e+17,13:58:06,13:35:01,jimmykimmel,26053643.0,488,8135831,naimnasir9,203456303,870,588,611,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:05.000000000,6.238267148,0.675862069,795988769975332864
795988778703847424,7.959829639093576e+17,13:58:08,13:35:01,jimmykimmel,26053643.0,488,8135837,ThorbenTed1893,7.31145E+17,32,19,613,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:07.000000000,6.22927181,0.59375,795988778703847424
795988787469946881,7.959829639093576e+17,13:58:10,13:35:01,jimmykimmel,26053643.0,488,8135821,JLBDance,365512689,437,17,614,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:09.000000000,6.220302376,0.038901602,795988787469946881
795988789860691968,7.959829639093576e+17,13:58:10,13:35:01,jimmykimmel,26053643.0,488,8135821,whiteiversonnn,3481749261,270,134,615,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:09.000000000,6.220302376,0.496296296,795988789860691968
795988789655117824,7.959829639093576e+17,13:58:10,13:35:01,jimmykimmel,26053643.0,488,8135821,tothur,20228338,236,1522,615,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:09.000000000,6.220302376,6.449152542,795988789655117824
795988811243200512,7.959829639093576e+17,13:58:16,13:35:01,jimmykimmel,26053643.0,488,8135822,jk20142014,595802967,3880,2859,617,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:15.000000000,6.193548387,0.73685567,795988811243200512
795988813256556544,7.959829639093576e+17,13:58:16,13:35:01,jimmykimmel,26053643.0,488,8135822,jackiemilli0n,316660096,1069,391,618,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:15.000000000,6.193548387,0.365762395,795988813256556544
795988823880699904,7.959829639093576e+17,13:58:19,13:35:01,jimmykimmel,26053643.0,488,8135822,crtagle1,267306848,89,31,619,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:18.000000000,6.180257511,0.348314607,795988823880699904
795988846869708800,7.959829639093576e+17,13:58:24,13:35:01,jimmykimmel,26053643.0,488,8135823,vincentlvnc,25798790,81,67,620,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:23.000000000,6.158232359,0.827160494,795988846869708800
795988864414453761,7.959829639093576e+17,13:58:28,13:35:01,jimmykimmel,26053643.0,488,8135823,kwekuG1,7.38495E+17,118,15,621,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:27.000000000,6.140724947,0.127118644,795988864414453761
795988865421086720,7.959829639093576e+17,13:58:28,13:35:01,jimmykimmel,26053643.0,488,8135823,aspenzzzz,369885160,511,744,622,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:27.000000000,6.140724947,1.455968689,795988865421086720
795988868118016000,7.959829639093576e+17,13:58:29,13:35:01,jimmykimmel,26053643.0,488,8135823,yorios9312,26410843,416,440,623,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:28.000000000,6.136363636,1.057692308,795988868118016000
795988888229736449,7.959829639093576e+17,13:58:34,13:35:01,jimmykimmel,26053643.0,488,8135822,KristyeMunden,2314159428,574,244,625,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:33.000000000,6.114649682,0.425087108,795988888229736449
795988893925593088,7.959829639093576e+17,13:58:35,13:35:01,jimmykimmel,26053643.0,488,8135822,julianasuprstar,461605420,210,56,626,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:34.000000000,6.110325318,0.266666667,795988893925593088
795988900137369600,7.959829639093576e+17,13:58:37,13:35:01,jimmykimmel,26053643.0,488,8135822,GSVLLY,2892559072,313,216,627,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:36.000000000,6.101694915,0.690095847,795988900137369600
795988921100500993,7.959829639093576e+17,13:58:42,13:35:01,jimmykimmel,26053643.0,488,8135821,MlevlnBorrows,433770837,2024,49,630,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:41.000000000,6.080225194,0.024209486,795988921100500993
795988934383767552,7.959829639093576e+17,13:58:45,13:35:01,jimmykimmel,26053643.0,488,8135821,alc0fribas,636471229,199,22,631,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:44.000000000,6.06741573,0.110552764,795988934383767552
795988947109289984,7.959829639093576e+17,13:58:48,13:35:01,jimmykimmel,26053643.0,488,8135821,elpepon01,552385470,637,336,632,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:47.000000000,6.054660126,0.527472527,795988947109289984
795988953216126976,7.959829639093576e+17,13:58:49,13:35:01,jimmykimmel,26053643.0,488,8135824,DinoTambo,2590415143,95,27,633,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:48.000000000,6.050420168,0.284210526,795988953216126976
795988954847711232,7.959829639093576e+17,13:58:50,13:35:01,jimmykimmel,26053643.0,488,8135824,SPiercePatrick,25996238,811,244,634,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:49.000000000,6.046186144,0.300863132,795988954847711232
795988969515352064,7.959829639093576e+17,13:58:53,13:35:01,jimmykimmel,26053643.0,488,8135821,Tiffany_0515,280346934,298,44,635,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:52.000000000,6.033519553,0.147651007,795988969515352064
795988978054873089,7.959829639093576e+17,13:58:55,13:35:01,jimmykimmel,26053643.0,488,8135821,bulahix,62046658,108,13,636,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:54.000000000,6.025104603,0.12037037,795988978054873089
795988981989019648,7.959829639093576e+17,13:58:56,13:35:01,jimmykimmel,26053643.0,488,8135824,JimBackwoods,4101696736,118,139,638,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:55.000000000,6.020905923,1.177966102,795988981989019648
795988983121637384,7.959829639093576e+17,13:58:56,13:35:01,jimmykimmel,26053643.0,488,8135821,BMalo,47607316,297,37,639,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:55.000000000,6.020905923,0.124579125,795988983121637384
795988997885468672,7.959829639093576e+17,13:59:00,13:35:01,jimmykimmel,26053643.0,488,8135824,RemyMartinezC,343044138,2230,2208,640,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:23:59.000000000,6.004169562,0.990134529,795988997885468672
795989024708165632,7.959829639093576e+17,13:59:06,13:35:01,jimmykimmel,26053643.0,488,8135824,i_carly95,991286053,421,312,639,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:05.000000000,5.979238754,0.741092637,795989024708165632
795989027786752001,7.959829639093576e+17,13:59:07,13:35:01,jimmykimmel,26053643.0,488,8135825,WadeWillsun,169919925,365,42,640,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:06.000000000,5.975103734,0.115068493,795989027786752001
795989039987953664,7.959829639093576e+17,13:59:10,13:35:01,jimmykimmel,26053643.0,488,8135826,fabiogarofalo13,433702488,261,298,641,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:09.000000000,5.962732919,1.141762452,795989039987953664
795989044945715200,7.959829639093576e+17,13:59:11,13:35:01,jimmykimmel,26053643.0,488,8135826,wadduuupp,874588284,430,519,642,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:10.000000000,5.95862069,1.206976744,795989044945715200
795989052935770112,7.959829639093576e+17,13:59:13,13:35:01,jimmykimmel,26053643.0,488,8135826,Osiris78,42150106,263,69,643,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:12.000000000,5.950413223,0.262357414,795989052935770112
795989064012984321,7.959829639093576e+17,13:59:16,13:35:01,jimmykimmel,26053643.0,488,8135826,Mr_Zues_1,95558926,115,22,644,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:15.000000000,5.93814433,0.191304348,795989064012984321
795989073299181568,7.959829639093576e+17,13:59:18,13:35:01,jimmykimmel,26053643.0,488,8135826,cordeliafoxx,371052250,945,1536,645,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:17.000000000,5.929993137,1.625396825,795989073299181568
795989093092130816,7.959829639093576e+17,13:59:23,13:35:01,jimmykimmel,26053643.0,488,8135826,Cludent,3378100361,119,1244,646,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:22.000000000,5.909712722,10.45378151,795989093092130816
795989137006481408,7.959829639093576e+17,13:59:33,13:35:01,jimmykimmel,26053643.0,488,8135826,ballasholker,3419203263,463,1087,649,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:32.000000000,5.869565217,2.347732181,795989137006481408
795989149081894914,7.959829639093576e+17,13:59:36,13:35:01,jimmykimmel,26053643.0,488,8135827,jmia19,480653890,71,51,651,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:35.000000000,5.857627119,0.718309859,795989149081894914
795989195466493952,7.959829639093576e+17,13:59:47,13:35:01,jimmykimmel,26053643.0,488,8135831,xocynthiax2,2596685694,503,162,652,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:46.000000000,5.814266487,0.322067594,795989195466493952
795989200864559104,7.959829639093576e+17,13:59:48,13:35:01,jimmykimmel,26053643.0,488,8135831,17Cota,346751686,1108,239,652,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:47.000000000,5.810356422,0.215703971,795989200864559104
795989208120762369,7.959829639093576e+17,13:59:50,13:35:01,jimmykimmel,26053643.0,488,8135831,sholden5,131016061,149,49,653,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:49.000000000,5.802552048,0.32885906,795989208120762369
795989220330504192,7.959829639093576e+17,13:59:53,13:35:01,jimmykimmel,26053643.0,488,8135833,Blake_Linkousss,979365836,373,589,654,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:52.000000000,5.790884718,1.579088472,795989220330504192
795989223597744128,7.959829639093576e+17,13:59:54,13:35:01,jimmykimmel,26053643.0,488,8135833,mglinked,54102290,658,624,655,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:53.000000000,5.787006028,0.948328267,795989223597744128
795989232871411712,7.959829639093576e+17,13:59:56,13:35:01,jimmykimmel,26053643.0,488,8135833,Mr_mayhem_89_,2687389587,266,59,656,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:55.000000000,5.779264214,0.221804511,795989232871411712
795989242069614594,7.959829639093576e+17,13:59:58,13:35:01,jimmykimmel,26053643.0,488,8135834,___Augustina,100997595,641,4201,657,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:24:57.000000000,5.771543086,6.553822153,795989242069614594
795989265788309504,7.959829639093576e+17,14:00:04,13:35:01,jimmykimmel,26053643.0,488,8135834,Delta_Tiger1,1931369600,236,21,658,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:03.000000000,5.748502994,0.088983051,795989265788309504
795989279864393728,7.959829639093576e+17,14:00:07,13:35:01,jimmykimmel,26053643.0,488,8135833,Andy_WebStar,1448707860,109,13,660,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:06.000000000,5.737051793,0.119266055,795989279864393728
795989281323892737,7.959829639093576e+17,14:00:08,13:35:01,jimmykimmel,26053643.0,488,8135833,sevenslide,197250976,796,346,661,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:07.000000000,5.733244857,0.434673367,795989281323892737
795989310977740800,7.959829639093576e+17,14:00:15,13:35:01,jimmykimmel,26053643.0,488,8135833,__TAJordan,515729157,703,791,662,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:14.000000000,5.70673712,1.125177809,795989310977740800
795989329952854016,7.959829639093576e+17,14:00:19,13:35:01,jimmykimmel,26053643.0,488,8135834,island_woman,35187516,192,41,663,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:18.000000000,5.691699605,0.213541667,795989329952854016
795989351427674112,7.959829639093576e+17,14:00:24,13:35:01,jimmykimmel,26053643.0,488,8135834,neptunetodd,240863113,294,56,664,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:23.000000000,5.673013789,0.19047619,795989351427674112
795989353214472192,7.959829639093576e+17,14:00:25,13:35:01,jimmykimmel,26053643.0,488,8135834,_vvibin,1069353853,323,1084,665,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:24.000000000,5.669291339,3.356037152,795989353214472192
795989353176690692,7.959829639093576e+17,14:00:25,13:35:01,jimmykimmel,26053643.0,488,8135834,MapleLeafLawyer,478305384,2465,496,665,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:24.000000000,5.669291339,0.201217039,795989353176690692
795989362781474816,7.959829639093576e+17,14:00:27,13:35:01,jimmykimmel,26053643.0,488,8135834,marcopolo916,572352011,136,10,667,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:26.000000000,5.661861075,0.073529412,795989362781474816
795989368590635008,7.959829639093576e+17,14:00:28,13:35:01,jimmykimmel,26053643.0,488,8135834,TheRealHarii,87157458,1579,608,668,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:27.000000000,5.658153242,0.385053832,795989368590635008
795989372290158592,7.959829639093576e+17,14:00:29,13:35:01,jimmykimmel,26053643.0,488,8135834,BeLikeBritney,3559581135,331,884,669,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:28.000000000,5.654450262,2.670694864,795989372290158592
795989384751419393,7.959829639093576e+17,14:00:32,13:35:01,jimmykimmel,26053643.0,488,8135835,donnamackdavis,275136953,261,50,671,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:31.000000000,5.643370346,0.191570881,795989384751419393
795989387955740672,7.959829639093576e+17,14:00:33,13:35:01,jimmykimmel,26053643.0,488,8135836,Brianbeck,17868128,236,216,672,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:32.000000000,5.639686684,0.915254237,795989387955740672
795989417601171461,7.959829639093576e+17,14:00:40,13:35:01,jimmykimmel,26053643.0,488,8135836,kacyann5,274212225,535,315,673,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:39.000000000,5.614035088,0.588785047,795989417601171461
795989470323601408,7.959829639093576e+17,14:00:53,13:35:01,jimmykimmel,26053643.0,488,8135836,BousfHearts,2935094643,1061,565,675,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:52.000000000,5.567010309,0.532516494,795989470323601408
795989478603034624,7.959829639093576e+17,14:00:55,13:35:01,jimmykimmel,26053643.0,488,8135836,jazymin01,59301032,341,169,676,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:54.000000000,5.55984556,0.495601173,795989478603034624
795989495384510465,7.959829639093576e+17,14:00:59,13:35:01,jimmykimmel,26053643.0,488,8135836,Fan_of_Series,516679437,84,27,678,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:25:58.000000000,5.545571245,0.321428571,795989495384510465
795989507413774336,7.959829639093576e+17,14:01:01,13:35:01,jimmykimmel,26053643.0,488,8135836,vgmm008,210438262,40,15,679,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:00.000000000,5.538461538,0.375,795989507413774336
795989515185713153,7.959829639093576e+17,14:01:03,13:35:01,jimmykimmel,26053643.0,488,8135837,BrackenJG,7.01679E+17,239,93,680,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:02.000000000,5.531370038,0.389121339,795989515185713153
795989523289309184,7.959829639093576e+17,14:01:05,13:35:01,jimmykimmel,26053643.0,488,8135837,EmilieArchives,1454456569,958,622,681,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:04.000000000,5.524296675,0.649269311,795989523289309184
795989524950171648,7.959829639093576e+17,14:01:06,13:35:01,jimmykimmel,26053643.0,488,8135837,Donovan_FL10,7.6888E+17,52,90,682,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:05.000000000,5.520766773,1.730769231,795989524950171648
795989533355634690,7.959829639093576e+17,14:01:08,13:35:01,jimmykimmel,26053643.0,488,8135837,mariagracenyc,97911719,486,265,683,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:07.000000000,5.513720485,0.54526749,795989533355634690
795989539189886976,7.959829639093576e+17,14:01:09,13:35:01,jimmykimmel,26053643.0,488,8135837,Letterfan,79346240,291,188,684,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:08.000000000,5.510204082,0.64604811,795989539189886976
795989572522049537,7.959829639093576e+17,14:01:17,13:35:01,jimmykimmel,26053643.0,488,8135842,jnsmith79,342395277,174,13,685,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:16.000000000,5.482233503,0.074712644,795989572522049537
795989571897085952,7.959829639093576e+17,14:01:17,13:35:01,jimmykimmel,26053643.0,488,8135842,LAcrimsonviking,375739913,1029,319,685,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:16.000000000,5.482233503,0.310009718,795989571897085952
795989595674570752,7.959829639093576e+17,14:01:23,13:35:01,jimmykimmel,26053643.0,488,8135842,odonoghuecolin,425224120,115,5305,687,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:22.000000000,5.461441214,46.13043478,795989595674570752
795989623109513217,7.959829639093576e+17,14:01:29,13:35:01,jimmykimmel,26053643.0,488,8135843,joemessin,127280340,2037,2344,688,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:28.000000000,5.440806045,1.150711831,795989623109513217
795989635746955264,7.959829639093576e+17,14:01:32,13:35:01,jimmykimmel,26053643.0,488,8135844,janeglorianas,2995003719,316,3271,690,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:31.000000000,5.430546826,10.35126582,795989635746955264
795989627240873984,7.959829639093576e+17,14:01:30,13:35:01,jimmykimmel,26053643.0,488,8135844,GiannaJax,204534066,3856,1552,689,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:29.000000000,5.437382001,0.402489627,795989627240873984
795989671734112256,7.959829639093576e+17,14:01:41,13:35:01,jimmykimmel,26053643.0,488,8135843,Savageeeeee,342196283,371,814,691,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:40.000000000,5.4,2.194070081,795989671734112256
795989694773235712,7.959829639093576e+17,14:01:46,13:35:01,jimmykimmel,26053643.0,488,8135843,the3trujillos,1225587866,199,41,692,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:45.000000000,5.38317757,0.206030151,795989694773235712
795989708140646401,7.959829639093576e+17,14:01:49,13:35:01,jimmykimmel,26053643.0,488,8135843,ffxv_prompto,2485684087,394,3026,693,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:48.000000000,5.373134328,7.680203046,795989708140646401
795989744035516416,7.959829639093576e+17,14:01:58,13:35:01,jimmykimmel,26053643.0,488,8135843,ChubbyEatsNY,82425433,881,1820,694,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:26:57.000000000,5.3432282,2.065834279,795989744035516416
795989755041370112,7.959829639093576e+17,14:02:01,13:35:01,jimmykimmel,26053643.0,488,8135843,abigail_sonora,7.95362E+17,217,9,695,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:00.000000000,5.333333333,0.041474654,795989755041370112
795989771545968643,7.959829639093576e+17,14:02:04,13:35:01,jimmykimmel,26053643.0,488,8135843,LuxhoRdz,334417224,1149,183,696,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:03.000000000,5.323475046,0.15926893,795989771545968643
795989794102906881,7.959829639093576e+17,14:02:10,13:35:01,jimmykimmel,26053643.0,488,8135843,williamsl4,266211618,471,338,699,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:09.000000000,5.303867403,0.717622081,795989794102906881
795989799182209024,7.959829639093576e+17,14:02:11,13:35:01,jimmykimmel,26053643.0,488,8135843,HedgeKnight84,50560291,216,1248,700,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:10.000000000,5.300613497,5.777777778,795989799182209024
795989806681563136,7.959829639093576e+17,14:02:13,13:35:01,jimmykimmel,26053643.0,488,8135843,vancecaprio,120523360,429,955,701,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:12.000000000,5.294117647,2.226107226,795989806681563136
795989834573746177,7.959829639093576e+17,14:02:19,13:35:01,jimmykimmel,26053643.0,488,8135843,Mike_Oxlonggg,419682100,164,223,702,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:18.000000000,5.274725275,1.359756098,795989834573746177
795989834913501184,7.959829639093576e+17,14:02:20,13:35:01,jimmykimmel,26053643.0,488,8135843,ee_flanders,1017765932,660,59,702,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:19.000000000,5.271507016,0.089393939,795989834913501184
795989896053854208,7.959829639093576e+17,14:02:34,13:35:01,jimmykimmel,26053643.0,488,8135842,allthewayMAYhem,370504374,241,321,704,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:33.000000000,5.226860254,1.331950207,795989896053854208
795989897630904320,7.959829639093576e+17,14:02:35,13:35:01,jimmykimmel,26053643.0,488,8135842,BradyScott26,314119772,274,438,705,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:34.000000000,5.223700121,1.598540146,795989897630904320
795989901246402560,7.959829639093576e+17,14:02:35,13:35:01,jimmykimmel,26053643.0,488,8135842,kevin_soche,2361825870,241,279,706,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:34.000000000,5.223700121,1.157676349,795989901246402560
795989918371618818,7.959829639093576e+17,14:02:39,13:35:01,jimmykimmel,26053643.0,488,8135843,ZakOrth,19342369,1009,6441,707,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:38.000000000,5.211097708,6.383548067,795989918371618818
795989934104576000,7.959829639093576e+17,14:02:43,13:35:01,jimmykimmel,26053643.0,488,8135843,sponTAYneous,2912309717,131,240,708,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:27:42.000000000,5.198555957,1.832061069,795989934104576000
