id,retweeted_status.id,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text
795989507413774336,795982963909357568,Tue Nov 08 14:01:01 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135836,vgmm008,210438262,40,15,679,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989515185713153,795982963909357568,Tue Nov 08 14:01:03 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135837,BrackenJG,701678901509029889,239,93,680,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989523289309184,795982963909357568,Tue Nov 08 14:01:05 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135837,EmilieArchives,1454456569,958,622,681,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989524950171648,795982963909357568,Tue Nov 08 14:01:06 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135837,Donovan_FL10,768880178978295809,52,90,682,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989533355634690,795982963909357568,Tue Nov 08 14:01:08 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135837,mariagracenyc,97911719,486,265,683,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989539189886976,795982963909357568,Tue Nov 08 14:01:09 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135837,Letterfan,79346240,291,188,684,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989572522049537,795982963909357568,Tue Nov 08 14:01:17 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135842,jnsmith79,342395277,174,13,685,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989571897085952,795982963909357568,Tue Nov 08 14:01:17 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135842,LAcrimsonviking,375739913,1029,319,685,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989595674570752,795982963909357568,Tue Nov 08 14:01:23 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135842,odonoghuecolin,425224120,115,5305,687,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989623109513217,795982963909357568,Tue Nov 08 14:01:29 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,joemessin,127280340,2037,2344,688,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989635746955264,795982963909357568,Tue Nov 08 14:01:32 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135844,janeglorianas,2995003719,316,3271,690,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989627240873984,795982963909357568,Tue Nov 08 14:01:30 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135844,GiannaJax,204534066,3856,1552,689,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989671734112256,795982963909357568,Tue Nov 08 14:01:41 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,Savageeeeee,342196283,371,814,691,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989694773235712,795982963909357568,Tue Nov 08 14:01:46 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,the3trujillos,1225587866,199,41,692,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989708140646401,795982963909357568,Tue Nov 08 14:01:49 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,ffxv_prompto,2485684087,394,3026,693,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989744035516416,795982963909357568,Tue Nov 08 14:01:58 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,ChubbyEatsNY,82425433,881,1820,694,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989755041370112,795982963909357568,Tue Nov 08 14:02:01 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,abigail_sonora,795362046682529792,217,9,695,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989771545968643,795982963909357568,Tue Nov 08 14:02:04 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,LuxhoRdz,334417224,1149,183,696,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989794102906881,795982963909357568,Tue Nov 08 14:02:10 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,williamsl4,266211618,471,338,699,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989799182209024,795982963909357568,Tue Nov 08 14:02:11 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,HedgeKnight84,50560291,216,1248,700,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989806681563136,795982963909357568,Tue Nov 08 14:02:13 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,vancecaprio,120523360,429,955,701,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989834573746177,795982963909357568,Tue Nov 08 14:02:19 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,Mike_Oxlonggg,419682100,164,223,702,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989834913501184,795982963909357568,Tue Nov 08 14:02:20 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,ee_flanders,1017765932,660,59,702,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989896053854208,795982963909357568,Tue Nov 08 14:02:34 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135842,allthewayMAYhem,370504374,241,321,704,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989897630904320,795982963909357568,Tue Nov 08 14:02:35 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135842,BradyScott26,314119772,274,438,705,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989901246402560,795982963909357568,Tue Nov 08 14:02:35 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135842,kevin_soche,2361825870,241,279,706,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989918371618818,795982963909357568,Tue Nov 08 14:02:39 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,ZakOrth,19342369,1009,6441,707,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989934104576000,795982963909357568,Tue Nov 08 14:02:43 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135843,sponTAYneous,2912309717,131,240,708,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795989943680172032,795982963909357568,Tue Nov 08 14:02:46 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135844,RealMikeM,712336272296165376,3151,2923,709,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990032527958016,795982963909357568,Tue Nov 08 14:03:07 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135844,gellmored,3311990731,105,551,710,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990050240602112,795982963909357568,Tue Nov 08 14:03:11 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,cbojo,23615392,300,318,711,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990055085080576,795982963909357568,Tue Nov 08 14:03:12 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,bryanfeheley,34365328,1999,1311,712,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990070507536385,795982963909357568,Tue Nov 08 14:03:16 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,lacey_project,2778515195,172,143,713,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990090233171968,795982963909357568,Tue Nov 08 14:03:20 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,RegeOmkar,2383472610,324,114,714,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990101805375488,795982963909357568,Tue Nov 08 14:03:23 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,fstaff,36179724,369,110,715,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990107924766720,795982963909357568,Tue Nov 08 14:03:25 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,TheRoadKinger,434939392,293,209,716,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990185162854400,795982963909357568,Tue Nov 08 14:03:43 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,kamilaGemllang,464368700,2041,43,717,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990189143248896,795982963909357568,Tue Nov 08 14:03:44 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,AndreezyE,560078679,182,260,718,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990214376353792,795982963909357568,Tue Nov 08 14:03:50 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,DafyddJ,294266532,832,1358,719,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990216779644928,795982963909357568,Tue Nov 08 14:03:51 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,LogicallyLeslie,47783152,579,285,720,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990222257258497,795982963909357568,Tue Nov 08 14:03:52 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,Reenieswine,73032967,772,314,721,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990224891478016,795982963909357568,Tue Nov 08 14:03:53 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,TastyGrxnt332,433985950,1972,49,722,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990228334968832,795982963909357568,Tue Nov 08 14:03:53 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,MicahLevine24,2250923134,207,78,723,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990238195843072,795982963909357568,Tue Nov 08 14:03:56 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,Michelle_Bardon,169943389,295,684,724,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990251349147648,795982963909357568,Tue Nov 08 14:03:59 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,LilChunkee,364023825,166,344,725,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990291341836288,795982963909357568,Tue Nov 08 14:04:08 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,hannah_palermo,838931526,464,635,726,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990296882532353,795982963909357568,Tue Nov 08 14:04:10 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,scron13,38266668,24,17,727,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990298946113538,795982963909357568,Tue Nov 08 14:04:10 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,conanis,18125802,289,150,728,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990306382630912,795982963909357568,Tue Nov 08 14:04:12 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,Jerbro4,108044156,1383,259,729,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990308630777856,795982963909357568,Tue Nov 08 14:04:13 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,bryanXmorales,4144183996,240,282,730,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990315828023296,795982963909357568,Tue Nov 08 14:04:14 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,mycharleee,508459891,216,64,731,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990323738669056,795982963909357568,Tue Nov 08 14:04:16 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,FaisalAlhilalii,1479205410,217,542,732,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990327521923075,795982963909357568,Tue Nov 08 14:04:17 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135845,__YonnieBell,425429636,2036,54,733,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990330520850432,795982963909357568,Tue Nov 08 14:04:18 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,alexaro11,230556778,413,40,734,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990334400589824,795982963909357568,Tue Nov 08 14:04:19 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,EllasUmbrella,224465917,264,96,735,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990359008575488,795982963909357568,Tue Nov 08 14:04:25 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135846,Mslove777,227826296,612,225,736,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990385680150529,795982963909357568,Tue Nov 08 14:04:31 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135849,AngelaLaurenM,741334795,495,615,738,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990405573726208,795982963909357568,Tue Nov 08 14:04:36 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135849,BloomfieldSJ,49444292,1031,4131,739,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990416449536001,795982963909357568,Tue Nov 08 14:04:38 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135849,thumpTrump2016,3017711179,31,5,740,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990444840722432,795982963909357568,Tue Nov 08 14:04:45 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135852,Bbrad5150,376609822,524,9933,741,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990453225136128,795982963909357568,Tue Nov 08 14:04:47 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135852,LiaLeslie101,384559333,500,292,742,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990487937196032,795982963909357568,Tue Nov 08 14:04:55 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135852,Crewella,24302862,142,38,743,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990492148273153,795982963909357568,Tue Nov 08 14:04:56 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135852,JMoranparra,1276309890,143,58,744,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990535555186688,795982963909357568,Tue Nov 08 14:05:07 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135852,bbri14,37063893,121,37,745,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990541964034049,795982963909357568,Tue Nov 08 14:05:08 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135852,JGoods242,83502775,107,98,746,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990597307863041,795982963909357568,Tue Nov 08 14:05:21 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135854,thevainaddict,206407465,345,1961,747,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990604979146752,795982963909357568,Tue Nov 08 14:05:23 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135854,sprybear,97911392,423,388,748,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990605692289024,795982963909357568,Tue Nov 08 14:05:23 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135854,magdalini_s,195431819,1731,1416,748,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990610222186496,795982963909357568,Tue Nov 08 14:05:24 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135854,blakbro2k,35362172,111,69,750,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990614164828160,795982963909357568,Tue Nov 08 14:05:25 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135854,sean_mahoney11,4825579425,618,246,751,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990617381892096,795982963909357568,Tue Nov 08 14:05:26 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135854,HeartOOC,695072353911382016,170,279,752,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990640106405888,795982963909357568,Tue Nov 08 14:05:32 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135855,AtharvParab,1583496128,775,592,753,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990652311969792,795982963909357568,Tue Nov 08 14:05:34 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135855,T_R_U_2,349469042,629,477,754,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990658544783360,795982963909357568,Tue Nov 08 14:05:36 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135856,_shelby22,137858066,336,130,755,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990658989391874,795982963909357568,Tue Nov 08 14:05:36 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135856,nazerland,489681664,61,27,756,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990670909575169,795982963909357568,Tue Nov 08 14:05:39 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135856,Jeaniebonotex,21881035,63,119,757,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990705592270848,795982963909357568,Tue Nov 08 14:05:47 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,dobrrev,3385432750,74,637,758,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990715365027841,795982963909357568,Tue Nov 08 14:05:49 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,vinipoha,380018773,669,1199,759,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990730581929986,795982963909357568,Tue Nov 08 14:05:53 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,ImPABLO_i_WRITE,56258516,914,770,760,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990754418196480,795982963909357568,Tue Nov 08 14:05:59 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135858,rnRizzuto5,236221938,363,62,760,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990777679773696,795982963909357568,Tue Nov 08 14:06:04 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,laurengreenspon,2220498353,146,158,761,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990781731475456,795982963909357568,Tue Nov 08 14:06:05 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,leeman444444444,2430523926,1543,327,762,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990783379828736,795982963909357568,Tue Nov 08 14:06:06 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,KojoRomantic,613361327,195,191,763,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990798336540673,795982963909357568,Tue Nov 08 14:06:09 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,cldrvr,152897381,137,101,764,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990799150366721,795982963909357568,Tue Nov 08 14:06:09 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,pjbperry,244619789,107,253,764,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990812278435840,795982963909357568,Tue Nov 08 14:06:13 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,dnorth714,25108965,174,66,767,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990848311885824,795982963909357568,Tue Nov 08 14:06:21 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,BangerzForAll,1337631072,577,541,769,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990855236493312,795982963909357568,Tue Nov 08 14:06:23 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,Mercapto_SL,3231241058,42,7,770,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990860387196930,795982963909357568,Tue Nov 08 14:06:24 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,chrisbrunson,39981396,686,200,771,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990860789907457,795982963909357568,Tue Nov 08 14:06:24 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135859,zuko_meri,220440679,469,561,772,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990870118043648,795982963909357568,Tue Nov 08 14:06:26 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135860,YaronGalai,1064311,1141,5889,773,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990951542067200,795982963909357568,Tue Nov 08 14:06:46 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135863,fillyoureye13,4739235728,356,260,776,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990971691495425,795982963909357568,Tue Nov 08 14:06:51 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135863,MrsRadical,166353631,148,15,778,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795990999994548225,795982963909357568,Tue Nov 08 14:06:57 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135863,ceejay_delarea,4839642433,200,274,779,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795991016406941696,795982963909357568,Tue Nov 08 14:07:01 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135864,JBrums27,776977926919249921,128,19,780,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795991034840936449,795982963909357568,Tue Nov 08 14:07:06 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135864,turner805,204545036,35,13,781,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795991036598374400,795982963909357568,Tue Nov 08 14:07:06 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135864,OsianIAndrew,1179943039,1724,961,782,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
795991052280877056,795982963909357568,Tue Nov 08 14:07:10 +0000 2016,Tue Nov 08 13:35:01 +0000 2016,jimmykimmel,26053643,488,8135864,tcaufield322,455034974,516,163,783,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC
