"_id",created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
5821e58e369b2200248324ee,Tue Nov 08 14:47:42 +0000 2016,796001254472294400,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,771,5227,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",365,146,748964694388453377,SarahJRossiter2
5821e58f369b22002483250a,Tue Nov 08 14:47:43 +0000 2016,796001258830073856,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,772,5227,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",339,631,789053846794317825,RoseGold1688
5821e58f369b22002483251d,Tue Nov 08 14:47:44 +0000 2016,796001260570902529,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,773,5227,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",23460,1290,1326005070,HowieCarrShow
5821e590369b22002483253b,Tue Nov 08 14:47:45 +0000 2016,796001265868271616,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,774,5227,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",2984,2804,16252985,TownCarTaxi
5821e593369b22002483259e,Tue Nov 08 14:47:48 +0000 2016,796001277725540352,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,775,5227,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",18,105,2910214048,pbwied
5821e593369b2200248325a3,Tue Nov 08 14:47:48 +0000 2016,796001278136610816,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,776,5227,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",65,92,1265547938,maleloja1
5821e59c369b2200248326c2,Tue Nov 08 14:47:56 +0000 2016,796001314157236224,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,777,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",270,20,2182657752,vcegda9999
5821e59e369b2200248326f3,Tue Nov 08 14:47:58 +0000 2016,796001321241481216,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,778,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",83,44,758475205769564161,talkischeap16
5821e59f369b220024832729,Tue Nov 08 14:48:00 +0000 2016,796001328103354368,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,779,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",313,179,23974759,debmiller96
5821e5a0369b22002483273a,Tue Nov 08 14:48:00 +0000 2016,796001330129207296,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,780,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1612,1852,469355387,Bubbie1960
5821e5a2369b220024832779,Tue Nov 08 14:48:02 +0000 2016,796001338907828224,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,782,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",153,460,2157406789,ilsdebeer
5821e5a5369b2200248327d9,Tue Nov 08 14:48:05 +0000 2016,796001351813709824,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,783,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1400,3936,108957671,americaduda
5821e5a7369b220024832811,Tue Nov 08 14:48:07 +0000 2016,796001358352523265,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,784,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",115,225,4861278086,75haeg
5821e5ab369b22002483289c,Tue Nov 08 14:48:12 +0000 2016,796001378137083904,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,785,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",3575,2867,4351416912,Oldfolksmatter
5821e5ad369b2200248328d5,Tue Nov 08 14:48:13 +0000 2016,796001383921123328,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,787,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",136,211,790263856610312192,RedeemableRose
5821e5af369b220024832931,Tue Nov 08 14:48:16 +0000 2016,796001395434541057,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,788,5228,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",748,1067,1295521506,JMJAmen
5821e5b0369b220024832943,Tue Nov 08 14:48:16 +0000 2016,796001397586227201,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,789,5230,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",42,38,772556370788818944,JuliaRoland5
5821e5b1369b22002483296c,Tue Nov 08 14:48:18 +0000 2016,796001403747508225,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,790,5230,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",7519,6956,38450727,DesertRiver
5821e5b2369b220024832988,Tue Nov 08 14:48:19 +0000 2016,796001406864031744,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,791,5230,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",13,39,774094868578639872,bernaize
5821e5b3369b2200248329b0,Tue Nov 08 14:48:20 +0000 2016,796001412845109254,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,792,5231,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",893,30,760098153307701250,roqchrisy
5821e5b4369b2200248329c6,Tue Nov 08 14:48:20 +0000 2016,796001414594101248,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,793,5231,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",5485,5802,409384934,justsickoflies
5821e5b5369b2200248329da,Tue Nov 08 14:48:21 +0000 2016,796001417194569728,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,794,5231,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",907,83,3884926699,Mimi38760907
5821e5b7369b220024832a2a,Tue Nov 08 14:48:23 +0000 2016,796001426552004608,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,795,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",73,62,4810779616,LootCrane
5821e5b9369b220024832a65,Tue Nov 08 14:48:25 +0000 2016,796001434726760448,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,796,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",298,807,778490173,lustkapper
5821e5b9369b220024832a84,Tue Nov 08 14:48:26 +0000 2016,796001437465661440,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,797,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",313,487,2423871054,LisaTerecita
5821e5bb369b220024832aba,Tue Nov 08 14:48:28 +0000 2016,796001445036359680,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,798,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",107,162,3956737300,durtEburd
5821e5c4369b220024832bdb,Tue Nov 08 14:48:36 +0000 2016,796001481824550912,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,800,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",76,202,733624697993199616,RajLDO
5821e5c5369b220024832bf9,Tue Nov 08 14:48:37 +0000 2016,796001486257983488,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,801,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",237,931,2422981128,not10AJ
5821e5c7369b220024832c3d,Tue Nov 08 14:48:40 +0000 2016,796001495380557824,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,802,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",57,63,784404483572989956,Truthcafe101
5821e5ca369b220024832c8f,Tue Nov 08 14:48:42 +0000 2016,796001506084474881,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,803,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",5825,6352,2936329068,marketanalyst01
5821e5cc369b220024832cdd,Tue Nov 08 14:48:45 +0000 2016,796001516234620928,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,804,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",23,119,2243798189,DeanHelm2
5821e5cc369b220024832ce3,Tue Nov 08 14:48:45 +0000 2016,796001516515491840,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,804,5232,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",273,162,2884104709,Zombie_Cartman
5821e5cd369b220024832cfa,Tue Nov 08 14:48:45 +0000 2016,796001519904563200,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,806,5233,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",127,250,2767231405,cmorg54
5821e5cd369b220024832d00,Tue Nov 08 14:48:46 +0000 2016,796001520793829378,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,807,5233,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",62,96,759201627354128384,LMDB05
5821e5d0369b220024832d56,Tue Nov 08 14:48:48 +0000 2016,796001530990182401,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,808,5233,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",127,169,4210168960,ScottR1327
5821e5d0369b220024832d5f,Tue Nov 08 14:48:48 +0000 2016,796001531384524800,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,809,5233,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",52,16,43447792,krystle7isle
5821e5db369b220024832eba,Tue Nov 08 14:48:59 +0000 2016,796001576926253056,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,811,5233,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",795,652,423351602,eti_ethel
5821e5df369b220024832f4c,Tue Nov 08 14:49:03 +0000 2016,796001594357776384,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,812,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",103,79,2695715096,theNURV
5821e5df369b220024832f4d,Tue Nov 08 14:49:03 +0000 2016,796001594420723713,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,812,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",15,17,2880202610,ericp_va
5821e5e0369b220024832f7d,Tue Nov 08 14:49:05 +0000 2016,796001600519028736,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,814,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",86,64,4831262592,DavidVanilla
5821e5e0369b220024832f84,Tue Nov 08 14:49:05 +0000 2016,796001600955437056,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,814,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",380,423,55124318,Cammarata94
5821e5e2369b220024832fab,Tue Nov 08 14:49:06 +0000 2016,796001606730846208,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,816,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",166,52,57200416,czehner31
5821e5e3369b220024832fd5,Tue Nov 08 14:49:07 +0000 2016,796001610950443008,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,817,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",2605,5001,335645986,sheilamterry1
5821e5e5369b22002483301d,Tue Nov 08 14:49:09 +0000 2016,796001620412678146,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,818,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",224,448,20592886,knkstumpy
5821e5e9369b2200248330a2,Tue Nov 08 14:49:13 +0000 2016,796001637357719552,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,819,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",3781,3741,2763882690,wifelopedia
5821e5e9369b2200248330a7,Tue Nov 08 14:49:14 +0000 2016,796001638490263552,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,819,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1075,1311,4851800139,FLPutter22
5821e5ea369b2200248330c5,Tue Nov 08 14:49:15 +0000 2016,796001643108175873,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,821,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",140,117,864027450,NollPaula
5821e5f0369b220024833168,Tue Nov 08 14:49:21 +0000 2016,796001667317698562,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,822,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",866,1556,3536077337,Nikephoro
5821e5f3369b2200248331cd,Tue Nov 08 14:49:24 +0000 2016,796001681347485697,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,824,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",213,905,2279146838,MikeRob78962948
5821e5f5369b220024833211,Tue Nov 08 14:49:26 +0000 2016,796001689815826433,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,825,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",2920,4486,3884205253,kldreams61
5821e5fb369b2200248332c2,Tue Nov 08 14:49:32 +0000 2016,796001713245274113,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,826,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1562,1623,3232186924,GigiLs88
5821e5ff369b22002483333c,Tue Nov 08 14:49:36 +0000 2016,796001730534240256,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,828,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1788,3753,1102665366,TJWooster
5821e604369b2200248333de,Tue Nov 08 14:49:41 +0000 2016,796001752868945921,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,829,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",88,62,1707984271,mjericho1
5821e607369b220024833439,Tue Nov 08 14:49:44 +0000 2016,796001764080308232,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,830,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1406,459,215446790,ArtPar17
5821e611369b220024833570,Tue Nov 08 14:49:53 +0000 2016,796001803628400640,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,832,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",380,483,2955169007,lovefrancesca53
5821e612369b2200248335b1,Tue Nov 08 14:49:55 +0000 2016,796001811559804928,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,833,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1607,2136,47841147,DoublePTX
5821e615369b2200248335ee,Tue Nov 08 14:49:57 +0000 2016,796001819793223680,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,834,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",22,1,778081626215645184,LiberalCuration
5821e617369b22002483364d,Tue Nov 08 14:50:00 +0000 2016,796001832208310272,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,835,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",57,176,756826936395964416,txMikeMcCoy
5821e617369b22002483364f,Tue Nov 08 14:50:00 +0000 2016,796001832736870401,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,836,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",265,334,41570083,glaring4
5821e619369b220024833676,Tue Nov 08 14:50:01 +0000 2016,796001837161680896,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,837,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",535,325,577553459,Black_Churchill
5821e619369b22002483367d,Tue Nov 08 14:50:01 +0000 2016,796001838256439296,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,838,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",30,64,438099232,shortlady42
5821e61c369b2200248336f4,Tue Nov 08 14:50:04 +0000 2016,796001850520666112,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,839,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",64,48,517991025,TahFrigginDah44
5821e61c369b220024833704,Tue Nov 08 14:50:05 +0000 2016,796001852928229377,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,840,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",75,77,713911925,astraughn19
5821e61f369b220024833757,Tue Nov 08 14:50:07 +0000 2016,796001863120388096,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,841,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1192,1273,4860587738,lindawn1993
5821e620369b22002483376d,Tue Nov 08 14:50:08 +0000 2016,796001866702274560,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,842,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",140,225,1538624660,Simons4s
5821e620369b220024833777,Tue Nov 08 14:50:08 +0000 2016,796001867721383936,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,843,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1661,315,18336239,kotuzak
5821e622369b2200248337bd,Tue Nov 08 14:50:10 +0000 2016,796001875640414209,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,844,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",14,129,789060800572948480,GistaKg
5821e622369b2200248337c8,Tue Nov 08 14:50:11 +0000 2016,796001877267795968,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,845,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",304,274,188601837,GraphicSully
5821e623369b2200248337fa,Tue Nov 08 14:50:12 +0000 2016,796001882049310720,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,846,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",364,227,162555684,rhbaseball15
5821e623369b2200248337fb,Tue Nov 08 14:50:12 +0000 2016,796001882607075328,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,846,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",31,107,4397275053,cane_hendey
5821e625369b22002483383e,Tue Nov 08 14:50:14 +0000 2016,796001890756608000,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,848,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",53,41,738159472632176641,Silverdove14
5821e62a369b2200248338cc,Tue Nov 08 14:50:19 +0000 2016,796001910172057600,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,849,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",492,336,786507714264440833,Jellybean4Trump
5821e62a369b2200248338d3,Tue Nov 08 14:50:19 +0000 2016,796001911384276992,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,850,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",830,201,3367318187,BarryKathyJ
5821e630369b22002483398f,Tue Nov 08 14:50:25 +0000 2016,796001937619611648,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,851,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",17,18,750416047287726080,cci317
5821e631369b220024833997,Tue Nov 08 14:50:25 +0000 2016,796001937854447616,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,852,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",2018,3706,723625449419472896,darrelralph_DDR
5821e631369b2200248339a8,Tue Nov 08 14:50:26 +0000 2016,796001940027088896,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,853,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",91,211,2194920665,MillieSantod
5821e631369b2200248339b2,Tue Nov 08 14:50:26 +0000 2016,796001941331517440,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,854,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",2311,1454,37974660,StephDCottrell
5821e633369b2200248339e9,Tue Nov 08 14:50:28 +0000 2016,796001948331819009,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,855,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",221,181,4847649851,juggalo_six
5821e635369b220024833a35,Tue Nov 08 14:50:30 +0000 2016,796001957165101056,Tue Nov 08 14:06:15 +0000 2016,795990823162744833,857,5234,95,757029661289304064,alaskantexanQCT,"RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ",1690,4676,2983061616,wdholland2003
