_id,created_at,id,retweeted_status.created_at,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size
5821def0369b2200248251eb,14:19:28,795994148788531200,14:06:15,153.0,5163.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,114,33,760462423539187725,GeorgeW65525091,0 days 00:13:13.000000000,10.895334174022699,3.4545454545454546
5821def5369b22002482528d,14:19:34,795994172549427200,14:06:15,154.0,5162.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1162,330,713136017092423680,Gabriel4Trump16,0 days 00:13:19.000000000,10.81351689612015,3.521212121212121
5821df17369b22002482567a,14:20:08,795994316216774656,14:06:15,157.0,5164.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,109,143,4855158280,loverofuniverse,0 days 00:13:53.000000000,10.372148859543817,0.7622377622377622
5821df1d369b220024825733,14:20:14,795994339709161472,14:06:15,158.0,5163.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,354,822,27348300,griffith_p,0 days 00:13:59.000000000,10.297973778307508,0.4306569343065693
5821df20369b22002482578d,14:20:17,795994353751781376,14:06:15,159.0,5163.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,19,28,183430582,sjadkins1389,0 days 00:14:02.000000000,10.261282660332544,0.6785714285714286
5821df27369b22002482585e,14:20:24,795994381345927168,14:06:15,160.0,5164.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,38,154,28533139,Vikingblood,0 days 00:14:09.000000000,10.176678445229681,0.24675324675324675
5821df2d369b220024825934,14:20:30,795994407388344320,14:06:15,161.0,5164.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,38,62,3163053138,P34587405,0 days 00:14:15.000000000,10.105263157894736,0.6129032258064516
5821df2f369b22002482597c,14:20:32,795994416779390977,14:06:15,162.0,5164.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3558,3513,74590093,__DragonWings__,0 days 00:14:17.000000000,10.081680280046674,1.0128095644748079
5821df30369b2200248259a0,14:20:33,795994420453720064,14:06:15,163.0,5165.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,2230,3775,256844923,fivestarr6028,0 days 00:14:18.000000000,10.06993006993007,0.590728476821192
5821df41369b220024825b88,14:20:49,795994489747689473,14:06:15,164.0,5164.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,4774,3512,2544931616,UniversityWatc1,0 days 00:14:34.000000000,9.88558352402746,1.3593394077448746
5821df4a369b220024825c8d,14:20:59,795994528738082816,14:06:15,165.0,5165.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1852,99,2805303975,ButerasThief,0 days 00:14:44.000000000,9.773755656108596,18.707070707070706
5821df50369b220024825d48,14:21:04,795994552423350274,14:06:15,166.0,5165.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1700,1675,2251214227,bob_grams,0 days 00:14:49.000000000,9.718785151856018,1.0149253731343284
5821df5f369b220024825f3c,14:21:19,795994615329517568,14:06:15,168.0,5166.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,204,190,24486612,Coloradogun,0 days 00:15:04.000000000,9.557522123893806,1.0736842105263158
5821df66369b22002482601d,14:21:27,795994646619029504,14:06:15,169.0,5166.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1472,98,3229213963,DeyaDaygo,0 days 00:15:12.000000000,9.473684210526315,15.020408163265307
5821df6c369b2200248260e4,14:21:33,795994672057511936,14:06:15,170.0,5166.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,444,344,4882757247,LadyG8tor51,0 days 00:15:18.000000000,9.411764705882351,1.2906976744186047
5821df70369b220024826155,14:21:36,795994686896951296,14:06:15,171.0,5166.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3657,867,279183627,Obeng333,0 days 00:15:21.000000000,9.381107491856678,4.217993079584775
5821df72369b220024826193,14:21:38,795994693913968645,14:06:15,172.0,5166.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,199,255,771500959214215168,NickLand7,0 days 00:15:23.000000000,9.360780065005418,0.7803921568627451
5821df78369b220024826252,14:21:44,795994719977345024,14:06:15,173.0,5166.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,67,121,3384643413,AntiquesBaroque,0 days 00:15:29.000000000,9.300322927879439,0.5537190082644629
5821df84369b2200248263e8,14:21:57,795994772850741248,14:06:15,174.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,87,236,2862835657,AlexHolbrook44,0 days 00:15:42.000000000,9.171974522292993,0.3686440677966102
5821df85369b2200248263ff,14:21:58,795994777045110789,14:06:15,175.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,373,177,708397400847753216,Depl0rabl3s,0 days 00:15:43.000000000,9.162248144220573,2.1073446327683616
5821df89369b22002482646a,14:22:01,795994792203321344,14:06:15,176.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,339,910,783383127867752448,86spin,0 days 00:15:46.000000000,9.133192389006343,0.37252747252747254
5821df8f369b220024826510,14:22:07,795994814764503042,14:06:15,177.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1546,1543,553415158,TruaxC,0 days 00:15:52.000000000,9.07563025210084,1.0019442644199612
5821df98369b220024826633,14:22:16,795994854035554304,14:06:15,178.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1995,1736,717080381153894400,Katherine022610,0 days 00:16:01.000000000,8.99063475546306,1.1491935483870968
5821df9c369b2200248266bf,14:22:21,795994873312739329,14:06:15,179.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,102,180,718615884206514177,JkMendez7,0 days 00:16:06.000000000,8.944099378881988,0.5666666666666667
5821dfa0369b22002482671d,14:22:24,795994887787315200,14:06:15,180.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,224,97,3172915574,matt_may,0 days 00:16:09.000000000,8.91640866873065,2.3092783505154637
5821dfab369b22002482687c,14:22:36,795994935929487360,14:06:15,181.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,92945,60498,710990834972233728,Always_Trump,0 days 00:16:21.000000000,8.807339449541285,1.5363317795629607
5821dfb4369b220024826968,14:22:44,795994970549354498,14:06:15,182.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,988,1637,432168639,OecSmith,0 days 00:16:29.000000000,8.736097067745197,0.6035430665852168
5821dfb7369b2200248269cb,14:22:48,795994985988505600,14:06:15,183.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,87,403,285507473,dan_mayer1,0 days 00:16:33.000000000,8.700906344410877,0.21588089330024815
5821dfb9369b220024826a01,14:22:49,795994993538121728,14:06:15,184.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,67,273,47051674,Anshultalks,0 days 00:16:34.000000000,8.69215291750503,0.2454212454212454
5821dfbf369b220024826ac6,14:22:56,795995020042141697,14:06:15,185.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,770,1015,314827641,shybambi83,0 days 00:16:41.000000000,8.63136863136863,0.7586206896551724
5821dfc1369b220024826af0,14:22:57,795995026270498818,14:06:15,186.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1158,1421,43981262,mindexit,0 days 00:16:42.000000000,8.622754491017965,0.8149190710767066
5821dfc1369b220024826af6,14:22:57,795995026413105152,14:06:15,186.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,42970,78,787274090532876288,AnAmericanTruth,0 days 00:16:42.000000000,8.622754491017965,550.8974358974359
5821dfc5369b220024826b77,14:23:02,795995044171825152,14:06:15,188.0,5167.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1115,1097,44902196,joneslisa,0 days 00:16:47.000000000,8.579940417080438,1.01640838650866
5821dfc8369b220024826bd9,14:23:05,795995056830349312,14:06:15,189.0,5169.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,4395,5001,2366419128,JewRussophile,0 days 00:16:50.000000000,8.554455445544555,0.8788242351529694
5821dfcd369b220024826c7d,14:23:10,795995078753927169,14:06:15,190.0,5169.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,612,415,1598805552,naoseifodase,0 days 00:16:55.000000000,8.51231527093596,1.4746987951807229
5821dfce369b220024826ca2,14:23:11,795995082855882752,14:06:15,191.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,204,419,1299010638,meeyaa6,0 days 00:16:56.000000000,8.503937007874017,0.48687350835322196
5821dfcf369b220024826caf,14:23:11,795995085053693952,14:06:15,192.0,5168.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,328,1256,928950889,chrisharper99,0 days 00:16:56.000000000,8.503937007874017,0.2611464968152866
5821dfcf369b220024826cc2,14:23:12,795995087616507904,14:06:15,193.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,67,89,786657812172705793,trump20164prez,0 days 00:16:57.000000000,8.495575221238939,0.7528089887640449
5821dfd0369b220024826cd3,14:23:12,795995089591996417,14:06:15,194.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,218,310,281073298,Greenlucid,0 days 00:16:57.000000000,8.495575221238939,0.7032258064516129
5821dfd1369b220024826cea,14:23:13,795995092209303553,14:06:15,195.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,195,53,758892492104142848,murphy_marita,0 days 00:16:58.000000000,8.487229862475441,3.6792452830188678
5821dfd1369b220024826cf2,14:23:13,795995093366898688,14:06:15,196.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,270,1672,1915070970,Shangelique33,0 days 00:16:58.000000000,8.487229862475441,0.16148325358851676
5821dfd2369b220024826d16,14:23:14,795995096235778048,14:06:15,197.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,44,236,189978285,TiMGNYC,0 days 00:16:59.000000000,8.478900883218841,0.1864406779661017
5821dfd6369b220024826db1,14:23:18,795995114296528896,14:06:15,199.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,11,109,3955260435,AlisiaMiller7,0 days 00:17:03.000000000,8.44574780058651,0.10091743119266056
5821dfd6369b220024826db2,14:23:18,795995114455695361,14:06:15,199.0,5169.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,46,111,4923775306,jennifer_cloud9,0 days 00:17:03.000000000,8.44574780058651,0.4144144144144144
5821dfd8369b220024826df7,14:23:21,795995124018909187,14:06:15,201.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,169,209,54385024,n8mdp,0 days 00:17:06.000000000,8.421052631578949,0.8086124401913876
5821dfd9369b220024826e13,14:23:22,795995127915352064,14:06:15,202.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,73,130,715554092538589185,harbour_susan,0 days 00:17:07.000000000,8.412852969814995,0.5615384615384615
5821dfdb369b220024826e50,14:23:24,795995136211685376,14:06:15,203.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,12042,9384,241140071,LibertyPoet,0 days 00:17:09.000000000,8.396501457725947,1.2832480818414322
5821dfde369b220024826ebe,14:23:27,795995150271053824,14:06:15,206.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,63148,56149,2307195656,DiagonalDoug,0 days 00:17:12.000000000,8.372093023255813,1.1246504835348805
5821dfdf369b220024826eda,14:23:28,795995153995624449,14:06:15,207.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,627,768,301126168,LisaDorame,0 days 00:17:13.000000000,8.363988383349469,0.81640625
5821dfe0369b220024826f02,14:23:29,795995157732716545,14:06:15,208.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,28,95,759876493304483840,Glenpat1,0 days 00:17:14.000000000,8.355899419729207,0.29473684210526313
5821dfe3369b220024826f49,14:23:32,795995171036995585,14:06:15,209.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,28,65,788542506363420672,ProudDeplorabl3,0 days 00:17:17.000000000,8.331726133076181,0.4307692307692308
5821dfe4369b220024826f64,14:23:33,795995175017398272,14:06:15,210.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,95,66,3322416832,pcschaffer1,0 days 00:17:18.000000000,8.323699421965319,1.4393939393939394
5821dfe6369b220024826fa0,14:23:35,795995182441316352,14:06:15,211.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,81,112,173958299,cardfin,0 days 00:17:20.000000000,8.307692307692308,0.7232142857142857
5821dfe6369b220024826fa3,14:23:34,795995182281977857,14:06:15,211.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,174,156,389628690,ShorelineCharli,0 days 00:17:19.000000000,8.315688161693936,1.1153846153846154
5821dfe8369b220024826ffa,14:23:37,795995192830656513,14:06:15,214.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,195,148,809977070,roomato,0 days 00:17:22.000000000,8.291746641074855,1.3175675675675675
5821dfef369b2200248270ce,14:23:44,795995221641326592,14:06:15,215.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1833,1820,69183209,luisaponteortiz,0 days 00:17:29.000000000,8.236415633937082,1.0071428571428571
5821dff1369b22002482710b,14:23:46,795995229811675141,14:06:15,216.0,5169.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,161,227,3103665354,wrightmylife,0 days 00:17:31.000000000,8.220742150333017,0.7092511013215859
5821dff2369b220024827113,14:23:46,795995230914940928,14:06:15,217.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1530,3346,613576506,banks_joel,0 days 00:17:31.000000000,8.220742150333017,0.4572624028690974
5821dff2369b220024827136,14:23:47,795995235146993664,14:06:15,218.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,962,2385,717726650079817728,TrumpsCloset,0 days 00:17:32.000000000,8.212927756653993,0.40335429769392034
5821dff4369b220024827163,14:23:48,795995240305950720,14:06:15,219.0,5170.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,7397,506,3401065107,electoengfam,0 days 00:17:33.000000000,8.205128205128204,14.618577075098814
5821dffc369b22002482727f,14:23:57,795995275940794368,14:06:15,220.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1982,3000,2656250317,gibbs_KU,0 days 00:17:42.000000000,8.135593220338984,0.6606666666666666
5821dffe369b2200248272ac,14:23:58,795995280344776704,14:06:15,221.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,75,133,2668856110,PreteKaren,0 days 00:17:43.000000000,8.12793979303857,0.5639097744360902
5821dffe369b2200248272c0,14:23:59,795995284983709697,14:06:15,222.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,113,103,769156019125563392,333pippi,0 days 00:17:44.000000000,8.1203007518797,1.0970873786407767
5821e003369b220024827349,14:24:03,795995302708838400,14:06:15,223.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,452,576,468982444,maher_kathryn,0 days 00:17:48.000000000,8.089887640449438,0.7847222222222222
5821e006369b2200248273ae,14:24:06,795995315283300352,14:06:15,225.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3429,2613,14668277,kimpriestap,0 days 00:17:51.000000000,8.067226890756302,1.3122847301951779
5821e006369b2200248273b1,14:24:07,795995316696662016,14:06:15,225.0,5171.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,241,777,2220980198,yh7va4yh7va1,0 days 00:17:52.000000000,8.059701492537313,0.31016731016731014
5821e009369b220024827414,14:24:09,795995328721731584,14:06:15,227.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1206,1516,553549148,TriciaEdwards2,0 days 00:17:54.000000000,8.044692737430168,0.7955145118733509
5821e009369b22002482742e,14:24:10,795995331582455808,14:06:15,228.0,5173.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,572,1320,429517647,JustinRuggia,0 days 00:17:55.000000000,8.037209302325582,0.43333333333333335
5821e00a369b220024827445,14:24:11,795995335374028800,14:06:15,229.0,5173.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,2476,2432,1326561475,DemonisMedia,0 days 00:17:56.000000000,8.029739776951674,1.018092105263158
5821e00c369b220024827464,14:24:12,795995340029784065,14:06:15,230.0,5173.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,9,24,4906750042,kurt_bauch,0 days 00:17:57.000000000,8.022284122562674,0.375
5821e00c369b220024827483,14:24:13,795995344223903744,14:06:15,231.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,366,214,707581707042443264,TrumpMormons,0 days 00:17:58.000000000,8.014842300556586,1.7102803738317758
5821e00d369b2200248274a4,14:24:14,795995348187516934,14:06:15,232.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,52,118,724969074,elle_rube,0 days 00:17:59.000000000,8.007414272474515,0.4406779661016949
5821e00e369b2200248274ac,14:24:14,795995349173157888,14:06:15,233.0,5172.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,81,134,1198866661,pcutahsp,0 days 00:17:59.000000000,8.007414272474515,0.6044776119402985
5821e010369b2200248274ea,14:24:16,795995357519945729,14:06:15,234.0,5173.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,345,296,3061782097,Stabor4Tabor,0 days 00:18:01.000000000,7.992599444958371,1.1655405405405406
5821e012369b220024827540,14:24:19,795995368051920896,14:06:15,235.0,5173.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,49,136,764822320703762432,jlsherf,0 days 00:18:04.000000000,7.9704797047970475,0.3602941176470588
5821e014369b22002482756a,14:24:20,795995373751959552,14:06:15,236.0,5173.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,282,142,780829149950726144,thatgirlsandra5,0 days 00:18:05.000000000,7.963133640552995,1.9859154929577465
5821e015369b22002482758b,14:24:21,795995378042675200,14:06:15,237.0,5174.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,85,70,1362401384,OkanaganSunny,0 days 00:18:06.000000000,7.955801104972376,1.2142857142857142
5821e017369b2200248275d6,14:24:24,795995388549414912,14:06:15,238.0,5174.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1125,1050,584188068,polaris01usa,0 days 00:18:09.000000000,7.933884297520661,1.0714285714285714
