created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 13:16:52 +0000 2016,795978394878017541,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,379,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",75,242,3872372007,idk_u82
Tue Nov 08 13:16:55 +0000 2016,795978409134485504,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,380,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",98,215,757967650689540096,TheDonald4EVER
Tue Nov 08 13:17:09 +0000 2016,795978465140940801,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,381,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",89,262,745059300905721856,ciancagl1
Tue Nov 08 13:17:34 +0000 2016,795978570246090752,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,383,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",236,205,3399692344,Maxx0320
Tue Nov 08 13:17:44 +0000 2016,795978610855280640,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,384,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",5855,6110,2751254297,YMcglaun
Tue Nov 08 13:17:49 +0000 2016,795978632397279233,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,385,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",141,256,3254428047,BeverlyElaine65
Tue Nov 08 13:17:57 +0000 2016,795978668971540480,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,386,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",1056,1612,1176395430,MakeWay4Trump
Tue Nov 08 13:18:04 +0000 2016,795978698046472192,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,387,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",1786,1076,3968744956,Juli4Trump
Tue Nov 08 13:18:15 +0000 2016,795978741113638913,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,387,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",333,580,601353443,DChamps86
Tue Nov 08 13:18:18 +0000 2016,795978757202997248,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,388,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",2734,2612,150422835,Kelli_Cailin
Tue Nov 08 13:18:19 +0000 2016,795978761531363328,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,389,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",115,77,741057608887324673,cantfixst2pid
Tue Nov 08 13:18:33 +0000 2016,795978817907134464,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,390,58107,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",15,183,504864599,Scad20Joe
Tue Nov 08 13:19:05 +0000 2016,795978951592214528,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,392,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",62,153,3317841510,beltranaminta
Tue Nov 08 13:19:06 +0000 2016,795978955690037248,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,393,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",426,931,790371366,atyourservicemm
Tue Nov 08 13:19:25 +0000 2016,795979037311139840,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,394,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",408,507,784761251150692357,meppenbrock
Tue Nov 08 13:19:31 +0000 2016,795979062271471616,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,395,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",36,67,3428409329,lisacerda2001
Tue Nov 08 13:19:39 +0000 2016,795979096807370752,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,396,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",54,46,760618647035453444,ReclaimDawgs
Tue Nov 08 13:19:41 +0000 2016,795979105246347265,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,397,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",80,234,16792067,JGonza28
Tue Nov 08 13:19:42 +0000 2016,795979107267964929,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,398,58108,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",3156,3145,3312540300,SteuerCarla
