Time Difference,user.screen_name
0 days 00:14:52.000000000,blytham
0 days 00:14:53.000000000,jctheshow
0 days 00:14:53.000000000,sean_mp3
0 days 00:14:55.000000000,mrspancakes
0 days 00:14:56.000000000,__allyyy
0 days 00:14:57.000000000,rob_carlson
0 days 00:15:03.000000000,jmhobsonschoice
0 days 00:15:05.000000000,jimzhook
0 days 00:15:09.000000000,Heathuhyuup
0 days 00:15:09.000000000,mschris_si
0 days 00:15:11.000000000,paolaa_barrios
0 days 00:15:11.000000000,daniele19996
0 days 00:15:11.000000000,aric
0 days 00:15:18.000000000,AcrobaticRabbit
0 days 00:15:19.000000000,nancymoskowitz
0 days 00:15:20.000000000,caicaitaughtme
0 days 00:15:22.000000000,jaureguispurpos
0 days 00:15:24.000000000,zastaway
0 days 00:15:26.000000000,Amrllz
0 days 00:15:28.000000000,NorthClues
0 days 00:15:33.000000000,uncleJim70
0 days 00:15:40.000000000,stephabeeee
0 days 00:15:40.000000000,xxOGBeauty305xx
0 days 00:15:42.000000000,strommen_sara
0 days 00:15:44.000000000,_rampaigers
0 days 00:15:45.000000000,MutheuWinniey
0 days 00:15:48.000000000,WTHarry
0 days 00:15:51.000000000,ArielPrime
0 days 00:15:54.000000000,AJF_BDS
0 days 00:15:58.000000000,tvoccupy
0 days 00:15:59.000000000,tswiftvancity
0 days 00:15:59.000000000,nixjohns
0 days 00:16:02.000000000,JohnnyBerry94
0 days 00:16:04.000000000,s__hid
0 days 00:16:07.000000000,The_Andro_Quing
0 days 00:16:08.000000000,GlamLawyer
0 days 00:16:08.000000000,OwenMcC67
0 days 00:16:10.000000000,thoensen
0 days 00:16:16.000000000,ashleyleipold
0 days 00:16:17.000000000,nightmaresdjh
0 days 00:16:17.000000000,KelynSoong
0 days 00:16:22.000000000,liga_giada
0 days 00:16:23.000000000,eerazo08
0 days 00:16:25.000000000,suzzah
0 days 00:16:26.000000000,NotKraeplinEmil
0 days 00:16:27.000000000,VioletViva
0 days 00:16:28.000000000,Westcarolinea
0 days 00:16:34.000000000,dcwoods89
0 days 00:16:35.000000000,thenotoriousjpg
0 days 00:16:45.000000000,hreyess8
0 days 00:16:46.000000000,chrismedve
0 days 00:16:53.000000000,MeaghenJohnson
0 days 00:16:57.000000000,landscalrissian
0 days 00:16:58.000000000,kristenmbrown
0 days 00:17:03.000000000,jayohnie
0 days 00:17:08.000000000,ManiHasMeShook
0 days 00:17:20.000000000,Nannie2my5
0 days 00:17:22.000000000,quigonsmith
0 days 00:17:24.000000000,JVasquez_5
0 days 00:17:34.000000000,BenjaminDeetz
0 days 00:17:38.000000000,Katcam1066
0 days 00:17:39.000000000,LuckyTaylorC
0 days 00:17:41.000000000,karicat4
0 days 00:17:41.000000000,cassandrarupia
0 days 00:17:42.000000000,sarshanksalot
0 days 00:17:42.000000000,traceyirene
0 days 00:17:48.000000000,bubbles1068
0 days 00:17:50.000000000,nikjamess
0 days 00:17:51.000000000,fabrizio_silva
0 days 00:17:51.000000000,cupcakesykes
0 days 00:17:51.000000000,kemogary
0 days 00:17:51.000000000,virtuallykat
0 days 00:17:53.000000000,kcorr54
0 days 00:17:54.000000000,m_cois
0 days 00:17:56.000000000,hoyajax
0 days 00:18:04.000000000,MrMichaelX
0 days 00:18:14.000000000,weiss_flower
0 days 00:18:19.000000000,Kane061050
0 days 00:18:19.000000000,Matthew24_j
0 days 00:18:31.000000000,guywithbrain
0 days 00:18:41.000000000,hoodiehaley
0 days 00:18:44.000000000,AndrewTHolmes
0 days 00:18:45.000000000,ILikeThisTaxi_
0 days 00:18:50.000000000,MaterLustitia
0 days 00:18:57.000000000,bwishart
0 days 00:19:04.000000000,KenziB94
0 days 00:19:06.000000000,kevinvandever
0 days 00:19:09.000000000,raoulbhaneja
0 days 00:19:12.000000000,irem_altan
0 days 00:19:12.000000000,AtroposRFH
0 days 00:19:23.000000000,phyxdough
0 days 00:19:23.000000000,JoeyThePizzaGuy
0 days 00:19:44.000000000,allykat814
0 days 00:19:52.000000000,startmyheart
0 days 00:20:02.000000000,tarahoover
0 days 00:20:04.000000000,sgfgoner
0 days 00:20:13.000000000,xgirliehelenx
0 days 00:20:15.000000000,OVOIrmita
0 days 00:20:18.000000000,ssssSWAY
0 days 00:20:28.000000000,TrentonMacDuff
0 days 00:20:30.000000000,Josh_S_White
0 days 00:20:38.000000000,ppgfan4ever
0 days 00:20:57.000000000,swiff
0 days 00:21:16.000000000,juslaf
0 days 00:21:22.000000000,Optimus_Dave
0 days 00:21:25.000000000,nicolekellly
0 days 00:21:28.000000000,2sassy4u123
0 days 00:21:42.000000000,yung_samcasso
0 days 00:21:43.000000000,HuntirAnn
0 days 00:21:51.000000000,kayciamanda23
0 days 00:21:56.000000000,DollyMamaB
0 days 00:21:57.000000000,gayinthebigcity
0 days 00:22:12.000000000,timcollins0924
0 days 00:22:13.000000000,traciemom
0 days 00:22:15.000000000,KlaineHaus
0 days 00:22:16.000000000,LaurenEsarco
0 days 00:22:16.000000000,big_perez
0 days 00:22:27.000000000,shaista_p1
0 days 00:22:28.000000000,ItsJennBee
0 days 00:22:53.000000000,Schmustine
0 days 00:22:53.000000000,estaphan97
0 days 00:22:57.000000000,Mizz_Read
0 days 00:23:06.000000000,tobinaddington
0 days 00:23:15.000000000,spacepup84
0 days 00:23:17.000000000,eahernandez16
0 days 00:23:23.000000000,bretticus8051
0 days 00:23:23.000000000,elfjcgc
0 days 00:23:24.000000000,k8_sheppard
0 days 00:23:28.000000000,AlexIsModest
0 days 00:23:29.000000000,Thunderfuck_off
0 days 00:23:29.000000000,fmlehman
0 days 00:23:35.000000000,EvvieSuperDiva
0 days 00:23:41.000000000,brynmdhughes
0 days 00:23:51.000000000,steffers13
0 days 00:24:03.000000000,AsapBasile98
0 days 00:24:04.000000000,MsAlliance
0 days 00:24:06.000000000,misslynsey
0 days 00:24:14.000000000,wolfsharmony
0 days 00:24:19.000000000,rrb716
0 days 00:24:20.000000000,_Lsalia
0 days 00:24:22.000000000,syllykay
0 days 00:24:32.000000000,sankofa_bird
0 days 00:24:33.000000000,rumbleroar13
0 days 00:24:53.000000000,lvxnd
0 days 00:25:08.000000000,meganlove91
0 days 00:25:18.000000000,Iolchar
0 days 00:25:23.000000000,danielperrysays
0 days 00:25:25.000000000,Will_Freddie13
0 days 00:25:30.000000000,rcifrino
0 days 00:25:44.000000000,phinneas8052
0 days 00:25:45.000000000,JAYTHETEXAN
0 days 00:25:50.000000000,HagarenRen
0 days 00:26:04.000000000,TiaNicole88
0 days 00:26:09.000000000,sararaatko
0 days 00:26:15.000000000,HowEmusing
0 days 00:26:15.000000000,ChivyD
0 days 00:26:21.000000000,sejarzo
0 days 00:26:30.000000000,Keep_It_Real_95
0 days 00:26:31.000000000,StephenGamesXB1
0 days 00:27:06.000000000,PoLitaKaLLisa
0 days 00:27:25.000000000,L01SC
0 days 00:27:27.000000000,Arilizethh
0 days 00:27:34.000000000,VTUnited
0 days 00:27:35.000000000,MarcusTait79
0 days 00:27:38.000000000,TheHausElf
0 days 00:27:51.000000000,SwaraSalih1
0 days 00:27:55.000000000,wall_a_bee
0 days 00:28:08.000000000,claire_yolitz
0 days 00:28:27.000000000,macsamurai
0 days 00:28:32.000000000,mikalimyers
0 days 00:28:35.000000000,imlizr
0 days 00:28:44.000000000,G_Sunnell
0 days 00:28:51.000000000,hermitme1
0 days 00:29:05.000000000,IzzyDelfino
0 days 00:29:09.000000000,br3mari
0 days 00:29:11.000000000,JKHasSpoken
0 days 00:29:35.000000000,badhurricanex
0 days 00:29:49.000000000,DrDadabhoy
0 days 00:29:51.000000000,iramrtyn
0 days 00:29:52.000000000,stephencvengros
0 days 00:30:05.000000000,NXSNTS
0 days 00:30:22.000000000,soppppphh
0 days 00:30:23.000000000,jonlonergan
0 days 00:30:23.000000000,tvtvElina
0 days 00:30:25.000000000,ajd302
0 days 00:30:39.000000000,samiraaah_k
0 days 00:30:39.000000000,rmitchellll
0 days 00:30:55.000000000,RositaJBlove
0 days 00:30:59.000000000,katieaviles
0 days 00:31:13.000000000,mijooz
0 days 00:31:27.000000000,RosalindMcgilb4
0 days 00:31:34.000000000,thefakekillakev
0 days 00:31:35.000000000,beynikakorbae
0 days 00:31:37.000000000,wilsonas12
0 days 00:31:40.000000000,dirtyprettyart
0 days 00:31:48.000000000,monckey44
0 days 00:31:51.000000000,mhduff61
0 days 00:31:52.000000000,pattidan
0 days 00:31:55.000000000,AshuRai
0 days 00:32:10.000000000,carlamarrero_
0 days 00:32:29.000000000,MikeyStaaxx
0 days 00:32:34.000000000,AJaffe3
0 days 00:32:36.000000000,CapnZam
0 days 00:32:37.000000000,beatriz312
0 days 00:32:41.000000000,shungmoney
0 days 00:32:49.000000000,el_sanchez7
0 days 00:33:04.000000000,samo_rocky
0 days 00:33:10.000000000,TheSinCityKing
0 days 00:33:12.000000000,Demisexualghost
0 days 00:33:23.000000000,shindy4ris
0 days 00:33:28.000000000,FranTomlinson3
0 days 00:33:37.000000000,greenswede82
0 days 00:33:45.000000000,AHammondmeyer
0 days 00:33:48.000000000,harajukou
0 days 00:33:48.000000000,fan_minnie
0 days 00:33:55.000000000,__defyingravity
0 days 00:33:58.000000000,LisaVWalton
0 days 00:34:02.000000000,bonnie_berry
0 days 00:34:14.000000000,liberalinsf
0 days 00:34:14.000000000,erinmittman
0 days 00:34:20.000000000,MamaDWitkowski
0 days 00:34:24.000000000,nshinar
0 days 00:34:28.000000000,MyRandomness03
0 days 00:34:29.000000000,emiwinchestr
0 days 00:34:33.000000000,JamesDubhthaigh
0 days 00:34:36.000000000,ZaqHaslam
0 days 00:34:44.000000000,PattiHum
0 days 00:34:53.000000000,joAsolis
0 days 00:34:59.000000000,bbttttttt
0 days 00:35:02.000000000,DefinitelyGiant
0 days 00:35:09.000000000,lindsay_kitch69
0 days 00:35:19.000000000,reneauberjonois
0 days 00:35:24.000000000,SauronsBANE
0 days 00:35:28.000000000,ryankelly
0 days 00:35:59.000000000,msdebmn
0 days 00:36:08.000000000,fierydragons_
0 days 00:36:18.000000000,myecoll
0 days 00:36:19.000000000,Orion_Valentine
0 days 00:36:22.000000000,Codsmouth58
0 days 00:36:30.000000000,Ghost_7
0 days 00:36:51.000000000,thefiltersaurus
0 days 00:36:51.000000000,elizabethhterry
0 days 00:36:59.000000000,DtoTheQ
0 days 00:37:02.000000000,Salasabim
0 days 00:37:18.000000000,msnovapraeda
0 days 00:37:27.000000000,angiec422
0 days 00:37:53.000000000,TrumpMyThoughts
0 days 00:38:02.000000000,rissann4
0 days 00:38:16.000000000,niclyx
0 days 00:38:20.000000000,iya_lucy
0 days 00:38:22.000000000,AmongLegends519
0 days 00:38:33.000000000,LLorenziane
0 days 00:38:49.000000000,ikessler
0 days 00:38:55.000000000,mickerdos1
0 days 00:38:58.000000000,StWolbodo
0 days 00:39:01.000000000,MoJohn8510
0 days 00:39:19.000000000,LuisGonCT
0 days 00:39:54.000000000,JoeColes1
0 days 00:39:54.000000000,Austin_14Scott
0 days 00:40:00.000000000,mcmsharksxx
0 days 00:40:08.000000000,Cliff_Coats
0 days 00:40:10.000000000,McHalesBitch
0 days 00:40:34.000000000,Shericaaa
0 days 00:41:05.000000000,bitch_iiconic
0 days 00:41:19.000000000,PoloMurillo101
0 days 00:41:29.000000000,OfficialKDFord
0 days 00:41:32.000000000,MJaneXXplosion
0 days 00:41:50.000000000,glengaston
0 days 00:41:51.000000000,hock_jess
0 days 00:41:57.000000000,TheFlashGL
0 days 00:41:57.000000000,KateGeckoSlays
0 days 00:41:58.000000000,stachealicious
0 days 00:42:01.000000000,taylorrroyer
0 days 00:42:04.000000000,epiace73
0 days 00:42:09.000000000,FareezyCheesy
0 days 00:42:10.000000000,KatieLamb10
0 days 00:42:14.000000000,AkaLittleStruts
0 days 00:42:29.000000000,ebro75
0 days 00:43:01.000000000,wilstuf
0 days 00:43:03.000000000,jstale09
0 days 00:43:11.000000000,slsant31
0 days 00:43:10.000000000,aclazerus
0 days 00:43:14.000000000,polktylerrr
0 days 00:43:19.000000000,ChrisSpallinger
0 days 00:44:00.000000000,afantasticdream
0 days 00:44:07.000000000,HollyR4
0 days 00:44:09.000000000,tankgrrl29
0 days 00:44:23.000000000,misterjt
0 days 00:44:26.000000000,Thomas_Howden
0 days 00:44:56.000000000,TheErikSiefker
0 days 00:45:48.000000000,propofolazo
0 days 00:45:50.000000000,979EmilyT
0 days 00:45:51.000000000,eleeennnaaaxo
0 days 00:45:55.000000000,roger_colberg
0 days 00:45:55.000000000,lovingcharmed
0 days 00:46:12.000000000,lawrence_runner
0 days 00:46:18.000000000,MikeRodriquez
0 days 00:46:34.000000000,dutchheidler
0 days 00:46:53.000000000,recjbxrp
0 days 00:47:02.000000000,trenaes2013
0 days 00:47:13.000000000,HereIsMaddie
0 days 00:47:21.000000000,yvonnel
0 days 00:47:32.000000000,EmilioMatthaus
0 days 00:47:36.000000000,biznpolicy
0 days 00:47:48.000000000,jmflatham
0 days 00:47:52.000000000,miniestation
0 days 00:47:57.000000000,Iiveladolcevita
0 days 00:48:02.000000000,Jrudolph23
0 days 00:48:05.000000000,tmoroney4697
0 days 00:48:12.000000000,bellecs
0 days 00:48:20.000000000,jcgfrippout
0 days 00:48:38.000000000,MadamCheekyLais
0 days 00:49:04.000000000,olicity_veritas
0 days 00:49:12.000000000,JesseGLouis
0 days 00:49:14.000000000,LezFlix
0 days 00:49:26.000000000,atwelljohansson
0 days 00:49:31.000000000,_shelby22
0 days 00:49:54.000000000,meggzie2
0 days 00:50:05.000000000,stripperluke
0 days 00:50:11.000000000,emilychele
0 days 00:50:28.000000000,dalytalightwood
0 days 00:50:28.000000000,dalytalightwood
0 days 00:50:38.000000000,Midst0Fnothing
0 days 00:51:16.000000000,hanyewestt
0 days 00:51:21.000000000,ChuckWendig
0 days 00:51:27.000000000,xaoc
0 days 00:51:56.000000000,laurawershler
0 days 00:52:06.000000000,lrushlau
0 days 00:52:08.000000000,JangoHill
0 days 00:52:11.000000000,bigeag44
0 days 00:52:25.000000000,rjayne_n
0 days 00:52:31.000000000,dat_yeider
0 days 00:52:44.000000000,BroadwayyyBabyy
0 days 00:52:48.000000000,mumbly_joe
0 days 00:52:49.000000000,LexCNixon
0 days 00:53:12.000000000,eatdrinkbeard
0 days 00:53:16.000000000,Aqualec
0 days 00:53:26.000000000,vexingbuck
0 days 00:53:28.000000000,SassMay
0 days 00:53:33.000000000,lizzerd68
0 days 00:53:42.000000000,vickiwho
0 days 00:53:46.000000000,geoffokins
0 days 00:53:47.000000000,michaellorg
0 days 00:53:48.000000000,travis_hunt10
0 days 00:53:49.000000000,ufcqueen22
0 days 00:53:58.000000000,torontotuning
0 days 00:54:08.000000000,StormyWeather59
0 days 00:54:09.000000000,gradam1
0 days 00:54:20.000000000,brianpgrady
0 days 00:54:24.000000000,MariachiMacabre
0 days 00:54:36.000000000,craigflaster
0 days 00:54:40.000000000,CarissaQuintero
0 days 00:54:42.000000000,kcihcdopi
0 days 00:54:45.000000000,JeremyEBSLarge
0 days 00:54:57.000000000,will2bill
0 days 00:55:00.000000000,gwangung
0 days 00:55:01.000000000,jellytotsrock2
0 days 00:55:11.000000000,auntbeast
0 days 00:55:13.000000000,anarschtroumpf
0 days 00:55:16.000000000,nicolechrenek
0 days 00:55:23.000000000,innovtnimpact
0 days 00:55:33.000000000,amatorah
0 days 00:55:38.000000000,annakelmore
0 days 00:55:39.000000000,danhindmarch
0 days 00:55:46.000000000,clarabijl
0 days 00:55:54.000000000,TheCostOfEnergy
0 days 00:56:12.000000000,jlr_1969
0 days 00:56:15.000000000,yeahsureokuhhuh
0 days 00:56:24.000000000,bicodegas
0 days 00:56:29.000000000,ATRothchild
0 days 00:56:34.000000000,ChrltncDave
0 days 00:56:39.000000000,Tundragirl1966
0 days 00:56:43.000000000,lneumannca
0 days 00:56:43.000000000,noplasticshower
0 days 00:56:45.000000000,Shawty_5H
0 days 00:56:47.000000000,kevtalmadge
0 days 00:56:58.000000000,szarin13
0 days 00:56:59.000000000,SteffenWM
0 days 00:57:01.000000000,ghosthugs
0 days 00:57:03.000000000,josh_ahrendt
0 days 00:57:14.000000000,_csparks
0 days 00:57:48.000000000,NairChantal
0 days 00:58:03.000000000,Ponder_Stybbons
0 days 00:58:03.000000000,cmrjpita
0 days 00:58:37.000000000,waybeyon
0 days 00:58:31.000000000,tellahtruth
0 days 00:58:39.000000000,bastet8300
0 days 00:59:01.000000000,ashbudinski
0 days 00:59:05.000000000,FloSiso
0 days 00:59:24.000000000,BIuFox
0 days 00:59:24.000000000,SrslySalty
0 days 00:59:48.000000000,Exposingfrauds7
0 days 00:59:49.000000000,MirandaKPerry
0 days 01:00:12.000000000,IgboMike14
0 days 01:00:22.000000000,c0nste11ations
0 days 01:00:33.000000000,sp8sdick
0 days 01:00:28.000000000,johnclavis
0 days 01:01:18.000000000,mgrovum123
0 days 01:01:23.000000000,bratknits
0 days 01:01:28.000000000,Nord_Eh
0 days 01:01:38.000000000,sarahfischy
0 days 01:01:44.000000000,KristinBingham
0 days 01:01:46.000000000,sunnyru88
0 days 01:01:43.000000000,MGlick78
0 days 01:02:01.000000000,minitiny123
0 days 01:02:15.000000000,mistercreek
0 days 01:02:24.000000000,dukesjohnson
0 days 01:02:24.000000000,_paolamichele_
0 days 01:02:33.000000000,BrendaW55931219
0 days 01:02:42.000000000,idiaz
0 days 01:02:46.000000000,fatalpunch
0 days 01:03:04.000000000,alexemlyn
0 days 01:03:05.000000000,ThePaleGiantess
0 days 01:03:13.000000000,DrdPirateCasey
0 days 01:03:31.000000000,ashellen
0 days 01:03:31.000000000,_LeBongJames
0 days 01:03:41.000000000,shshelbyy
0 days 01:04:04.000000000,CSherwoodFilm
0 days 01:04:10.000000000,takilah805
0 days 01:04:12.000000000,shannonlynn_xo
0 days 01:04:28.000000000,witchomadass
0 days 01:04:57.000000000,intheTARDISigo
0 days 01:05:18.000000000,ibecbec
0 days 01:05:27.000000000,aaron_ringsby
0 days 01:06:00.000000000,LeoReynaJr
0 days 01:06:04.000000000,Meldotte
0 days 01:06:06.000000000,RodrigoNunez44
0 days 01:06:27.000000000,OpenIntro
0 days 01:06:55.000000000,littlebigrob2
0 days 01:07:03.000000000,15minsjamieb
0 days 01:07:30.000000000,FreeKontent
0 days 01:07:54.000000000,abmartinson
0 days 01:08:01.000000000,llenbenn
0 days 01:08:37.000000000,KrisiMD
0 days 01:08:40.000000000,LockOn_RFTF
0 days 01:08:51.000000000,DevilishlySnowy
0 days 01:09:07.000000000,A_real_Freeman
0 days 01:09:22.000000000,lindseydopheide
0 days 01:09:33.000000000,nyhcmaven84
0 days 01:09:52.000000000,IvanaBerlin
0 days 01:09:53.000000000,erikm0nster
0 days 01:09:56.000000000,BoyneBhoy
0 days 01:10:02.000000000,miss_shiny
0 days 01:11:23.000000000,akmomlana
0 days 01:11:59.000000000,expiredfish
0 days 01:12:01.000000000,SGardinier
0 days 01:12:08.000000000,moose_senior
0 days 01:12:16.000000000,DragonsDaughtr
0 days 01:12:40.000000000,MCAlcock
0 days 01:13:22.000000000,dogsocks666
0 days 01:13:59.000000000,PhilipMetres
0 days 01:14:00.000000000,theRealAllou
0 days 01:14:24.000000000,dysfnctnly_sane
0 days 01:14:45.000000000,jjsniffs
0 days 01:14:49.000000000,mostbutnotall
0 days 01:14:58.000000000,Ninjabear45
0 days 01:15:02.000000000,EdgeofSports
0 days 01:15:02.000000000,jonathangood
0 days 01:15:11.000000000,RashmiSudiwala
0 days 01:15:13.000000000,chickylaff
0 days 01:15:24.000000000,KarlRWalko
0 days 01:15:33.000000000,tt_sports
0 days 01:15:36.000000000,Easterbaby85
0 days 01:15:51.000000000,SabrinaScott22
0 days 01:15:53.000000000,jshbooks
0 days 01:15:54.000000000,liseinthecity
0 days 01:16:06.000000000,SamMedeirosMA
0 days 01:16:21.000000000,xianfisher
0 days 01:16:23.000000000,sandybright1
0 days 01:16:29.000000000,bellmemphis
0 days 01:16:34.000000000,Bronx2216
0 days 01:16:38.000000000,Reyes01A
0 days 01:16:45.000000000,SSsuperstarTIM
0 days 01:16:55.000000000,Designer1973
0 days 01:17:01.000000000,Monster4ever96
0 days 01:17:06.000000000,pelelmt
0 days 01:17:11.000000000,ErickFernandez
0 days 01:17:39.000000000,elleade
0 days 01:17:40.000000000,robertsillitoe
0 days 01:17:48.000000000,Denejfelt
0 days 01:17:54.000000000,DeadsyDoll
0 days 01:17:56.000000000,morganarae
0 days 01:18:20.000000000,BIGSeanandMe
0 days 01:18:27.000000000,CharlotteShelby
0 days 01:18:40.000000000,nikoflowers07
0 days 01:18:46.000000000,SeannSA
0 days 01:18:46.000000000,sophiashicken
0 days 01:18:51.000000000,CHICKENTEARS1
0 days 01:19:01.000000000,RyanGIreland
0 days 01:19:06.000000000,USAjobs2016
0 days 01:19:45.000000000,CKeiser
0 days 01:19:59.000000000,Itsjustdaytona
0 days 01:20:01.000000000,grrrr_shark
0 days 01:20:18.000000000,l8onsouza
0 days 01:20:27.000000000,jim_hollifield
0 days 01:20:40.000000000,Briana_Mendez3
0 days 01:20:49.000000000,allieholmer
0 days 01:21:00.000000000,ReyEstupendo
0 days 01:21:16.000000000,such_hockey_wow
0 days 01:21:29.000000000,mountaineerdave
0 days 01:21:34.000000000,Hutchhobo
0 days 01:21:34.000000000,VimLab
0 days 01:21:41.000000000,ehs06702
0 days 01:21:48.000000000,_wolftoni
0 days 01:21:54.000000000,sjsherwood
0 days 01:22:01.000000000,leeber70
0 days 01:22:36.000000000,RINNE_AND_CO
0 days 01:23:24.000000000,BerryQueen4EVAH
0 days 01:23:27.000000000,divnvxx
0 days 01:23:31.000000000,GypsySpirit46
0 days 01:24:15.000000000,PhilBl55
0 days 01:24:28.000000000,RachelATC
0 days 01:24:31.000000000,suzy_greenberg
0 days 01:24:52.000000000,Keen1971
0 days 01:25:38.000000000,ahasaka
0 days 01:26:03.000000000,jessiduhhhhh
0 days 01:25:45.000000000,baconmaker12
0 days 01:26:41.000000000,BigBrotherluv23
0 days 01:27:07.000000000,tess_tess2
0 days 01:27:11.000000000,_emmvh__mari_
0 days 01:27:28.000000000,EllenDWilliams
0 days 01:27:34.000000000,appalbarry
0 days 01:27:35.000000000,Candeldandel
0 days 01:28:06.000000000,kc90293
0 days 01:28:40.000000000,OmitWords
0 days 01:28:46.000000000,sweetnsalter
0 days 01:29:01.000000000,vfc10
0 days 01:29:15.000000000,iolandatatiana
0 days 01:29:20.000000000,brandigruninger
0 days 01:29:21.000000000,BIuEyz
0 days 01:29:28.000000000,Call_me_Patch
0 days 01:30:22.000000000,bowties122
0 days 01:30:32.000000000,nellerpillar
0 days 01:30:57.000000000,AdrianneFinlay
0 days 01:31:41.000000000,BrittNicole816
0 days 01:31:54.000000000,linseygoch
0 days 01:32:11.000000000,jennysassy15
0 days 01:32:29.000000000,rmbodenheimer
0 days 01:32:33.000000000,MrSchnitzler
0 days 01:32:44.000000000,linuswahlberg9
0 days 01:33:46.000000000,zombolouge
0 days 01:34:05.000000000,felictiyqueen
0 days 01:34:05.000000000,raven66612
0 days 01:34:17.000000000,cmillerd
0 days 01:34:19.000000000,BatKat37
0 days 01:34:20.000000000,dorsetkate
0 days 01:34:51.000000000,allison_lee21
0 days 01:34:59.000000000,NakedSasquatch
0 days 01:35:15.000000000,BoCoTrav
0 days 01:35:47.000000000,devoted2dmb
0 days 01:36:07.000000000,wheels4adventur
0 days 01:36:17.000000000,ErikVanderneut
0 days 01:36:23.000000000,maggiemacpherso
0 days 01:36:48.000000000,17Wolfie
0 days 01:36:49.000000000,LuvlyDramaGurl
0 days 01:37:51.000000000,prsturgeon
0 days 01:38:19.000000000,skellywheeze
0 days 01:38:26.000000000,WadeMcCarley
0 days 01:39:11.000000000,BekeAbe
0 days 01:39:46.000000000,joesdilemma
0 days 01:39:46.000000000,leslieqattan
0 days 01:39:47.000000000,Schwenns_C
0 days 01:40:11.000000000,MJRGrimaud
0 days 01:40:53.000000000,LloydLikeLlama
0 days 01:41:51.000000000,thoge95
0 days 01:41:52.000000000,LilyMiranda07
0 days 01:43:36.000000000,lombehpaye
0 days 01:43:56.000000000,xmap215
0 days 01:44:00.000000000,marivaralf
0 days 01:44:29.000000000,Febi1999
0 days 01:44:31.000000000,smilehelen08
0 days 01:44:31.000000000,acecoyote
0 days 01:44:46.000000000,awfulgdnes
0 days 01:45:02.000000000,HiwayBK
0 days 01:47:25.000000000,Simplysavvy___
0 days 01:47:32.000000000,SezinKoehler
0 days 01:48:34.000000000,baileysebring
0 days 01:49:21.000000000,_kristenmullen
0 days 01:49:22.000000000,mamamclovin
0 days 01:49:56.000000000,MadilynMarieee
0 days 01:50:01.000000000,AngryMooseZA
0 days 01:50:17.000000000,ericgrote
0 days 01:50:25.000000000,thegiannaa
0 days 01:51:14.000000000,ShoeL_over
0 days 01:52:14.000000000,JagbusAnne
0 days 01:52:47.000000000,Chris_Fred44
0 days 01:52:49.000000000,aaron_mallett
0 days 01:54:04.000000000,jjmplsmn
0 days 01:54:27.000000000,dondavis68
0 days 01:55:07.000000000,_AimeeCross
0 days 01:55:09.000000000,TammyClore
0 days 01:55:18.000000000,tikimike21
0 days 01:55:19.000000000,LeahShamailov
0 days 01:56:13.000000000,TravisConway13
0 days 01:56:18.000000000,ashlieaxandike
0 days 01:56:26.000000000,ac_bitter
0 days 01:56:27.000000000,IndyaByrd
0 days 01:57:16.000000000,demoncelery
0 days 01:57:27.000000000,unicornprinceCA
0 days 01:57:27.000000000,Shortyy4life_
0 days 01:57:47.000000000,logan48227
0 days 01:57:55.000000000,jdamien
0 days 01:58:22.000000000,siasad
0 days 01:58:51.000000000,TaniaCameron
0 days 02:00:05.000000000,gabriellen0913
0 days 02:00:47.000000000,Jodz_Lawrence
0 days 02:01:04.000000000,AlexanderBryden
0 days 02:01:16.000000000,tjmanning
0 days 02:02:32.000000000,dinahoddle
0 days 02:02:41.000000000,meggobyte
0 days 02:02:51.000000000,Hunter_Jareau
0 days 02:03:42.000000000,alexisms_
0 days 02:03:44.000000000,ElizabethWho
0 days 02:03:47.000000000,sonoflars55
0 days 02:04:00.000000000,SLDenise
0 days 02:04:08.000000000,elletrainz
0 days 02:04:14.000000000,AsBrandFan
0 days 02:05:05.000000000,ForeverSha_Nana
0 days 02:05:45.000000000,ElyRuiz23
0 days 02:06:16.000000000,LegitRealness
0 days 02:06:39.000000000,AlexKPorell
0 days 02:07:08.000000000,awkwardlylauren
0 days 02:07:45.000000000,dougnaka
0 days 02:08:05.000000000,untamedbananas
0 days 02:08:45.000000000,curehiv1
0 days 02:09:28.000000000,mikejlavigne
0 days 02:09:34.000000000,Stevesy82
0 days 02:10:57.000000000,mariebmorris
0 days 02:10:58.000000000,cjmcc88
0 days 02:10:59.000000000,chaicyn
0 days 02:11:18.000000000,andreapanzeca
0 days 02:13:12.000000000,imweirdtooo
0 days 02:13:18.000000000,carmenza_
0 days 02:13:48.000000000,gunsnbohnes
0 days 02:13:59.000000000,ACharmae
0 days 02:14:08.000000000,ProfessorEx74
0 days 02:14:08.000000000,lynnburgess
0 days 02:14:50.000000000,SomeDrake
0 days 02:15:06.000000000,bollygladiator
0 days 02:15:37.000000000,TheRealWaitWhat
0 days 02:15:38.000000000,ShrutiChawda
0 days 02:15:46.000000000,Black_Vulcan69
0 days 02:15:47.000000000,red_pill_junkie
0 days 02:16:06.000000000,stylinsonlovee
0 days 02:17:08.000000000,Lindy10Peters
0 days 02:17:15.000000000,DavidMGreen
0 days 02:17:22.000000000,schadi1990
0 days 02:18:23.000000000,AbbyGritti
0 days 02:18:48.000000000,Chinelolovesu
0 days 02:19:05.000000000,joncoopertweets
0 days 02:19:12.000000000,knittingpagan
0 days 02:19:24.000000000,catalishus2
